Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
ReadyOrDie,1326,1470588,1054,174,3893,5,2144870,5,3826,3817,17,5,3.42123e+06,2
Reaper_7984,1071,633632,1098,52,2043,1,1468400,2,3790,3865,10,6,1.98284e+06,1
Red_Star_RUS_50,816,1182740,1693,90,12594,12,3052040,7,2605,4321,2,5,217285,2
Redoxi,1065,1221557,653,201,10476,5,1813220,4,2848,3954,3,4,4.75861e+06,2
Remataan,718,812028,476,72,1689,873,1861900,4,1226,2389,19,3,1.14524e+06,2
Revlotion,1130,1177017,1,248,93,44,3416580,6,5318,5150,37,15,7.21006e+06,2
Riggz18,1324,1112387,3407,329,20408,16,2350620,4,3708,2780,4,3,4.09998e+06,2
Rikishi-036,1444,1714546,780,42,5957,2,1648020,5,4399,5143,0,0,5.6222e+06,1
Rogershappyson,2707,2593832,109,49,1965,6,1988890,6,2243,2922,0,0,4.90687e+06,1
RogueGamer32,1265,1021502,2485,109,7806,4,2110880,4,4086,2789,32,16,3.67693e+06,1
Ronitos1,636,850193,430,45,14139,1,1510570,3,2187,2632,0,0,497650,2
RsGdXp_FXP,1341,1412893,547,122,6414,9,1450010,3,2249,3363,0,0,4.55084e+06,3
Runtuaho,838,1106739,2091,61,15571,12,2333920,5,2410,4422,9,5,2.53062e+06,2
Rust_Colored_Sun,1066,654716,2145,3,7513,1,1719670,2,1369,2338,51,33,2.7842e+06,3
S1lv3r_42,884,951212,2796,40,10335,4,1919930,3,3016,4150,74,32,2.78618e+06,1
SAK-DeutscheAOAO,615,612306,84,168,685,189,1313880,3,2847,4159,13,0,966325,0
SF-Shuter,1179,1006797,4665,338,16811,411,3098480,6,4885,4326,29,18,2.67655e+06,2
SG_Marian,1223,1342768,1075,158,3648,9,1892580,3,2155,4122,31,6,2.01807e+06,2
SIGINT_SIGKILL,973,1069454,1650,56,4400,5,1720280,4,4417,2639,0,0,5.82366e+06,2
SNAPSHOOTER640,1623,1500029,5447,55,20064,33,3756010,6,3537,1905,0,0,5.65924e+06,2
SPEEDSTER1000000,1509,1083264,1180,145,4589,2,2071780,4,3038,2674,33,6,3.41485e+06,2
SPETS_BARS,1446,1403223,1047,117,7159,5,2158510,4,1716,2481,54,36,1.36837e+06,2
SSmrgudSS,1320,1535453,1216,116,15368,16,2510760,5,3731,2685,13,2,5.74945e+06,3
STALOWY1985,2550,1866694,658,11,4171,6,1654530,2,2528,2963,0,0,4.84014e+06,2
SYM-Colossus,584,627762,1729,49,3969,569,1671640,2,1186,2641,0,0,3.25386e+06,1
SZCZ3457,1814,2172814,1055,2428,16149,11,3320570,9,3596,2436,50,10,5.29275e+06,2
SaG_Blackmarik,1026,1176770,2391,28,15716,2,1960800,4,1766,3164,0,0,3.20627e+06,2
Saltyberta,659,666503,1444,15,3506,4,1587160,3,2719,3420,32,13,4.27789e+06,3
SammichShark,828,945344,1124,157,5140,4,1321250,3,2473,3825,13,2,4.65606e+06,1
Sandman-CNE,1197,1479206,1029,13,5728,5,2439750,7,5399,3729,19,2,8.01436e+06,2
Sassles,1068,1088915,1280,87,13156,3,1704950,3,2892,3292,0,4,4.66215e+06,2
Sautl_sKiLLs,788,1034334,4347,98,17535,8,2036400,4,3143,4596,21,5,4.46686e+06,2
ScarFr05,855,778425,1036,0,5443,2,2441120,5,2628,2271,393,137,4.44465e+06,2
Schrai,1775,1717456,1245,370,8816,13,3101270,7,4827,3270,14,6,7.30914e+06,2
Schultz_B,1684,1413618,421,187,1621,31,3205600,6,4288,4521,3,3,7.55104e+06,1
Seraphimus7,1332,1281395,2283,88,8514,6,2553070,7,4989,3705,6,5,6.5558e+06,2
Sestelo,804,712852,1689,86,5946,7,1709180,3,3169,3226,15,2,4.5273e+06,1
SethJew,998,1075094,1445,131,3929,4,2050880,5,3889,4162,9,1,4.84336e+06,1
SgtBor,908,1066675,1596,1123,4828,9,1675420,3,1905,4484,4,3,1.08429e+06,2
SgtGreenDuck,1241,1375366,1654,307,6372,6,2204680,6,2529,4379,37,17,1.38082e+06,2
Shadows17,723,688793,855,418,2631,2,1209720,2,1103,2420,138,34,1.10527e+06,1
ShanghaiiJoe,1137,802214,600,109,7102,10,2889680,8,6448,2704,2,1,7.14074e+06,2
Sheepoi,1265,1311861,1932,74,9802,11,2920690,5,4714,6166,17,4,8.54574e+06,2
Shilhiad,683,585570,3190,146,14085,9,1717320,2,1364,2712,19,3,300321,2
ShiraiX,1154,1066448,1561,1332,6108,12,2319720,4,2491,2534,0,0,5.21321e+06,3
Shiro06,780,864293,1870,405,14845,10,1861960,4,4879,1985,18,2,7.65162e+06,2
Shroooood,1253,1303737,3683,85,16593,4,2341890,5,3706,2910,0,0,5.52168e+06,3
Sigtran,1337,1391999,1304,247,8579,7,1747260,3,2199,2969,54,29,1.23874e+06,2
SikeLinco,2422,1944003,1041,201,7292,29,2265200,4,3051,3254,0,0,5.87299e+06,3
Silent_Gaze,3511,1492074,140,3,406,677,1926080,5,1241,3422,0,0,3.64659e+06,3
Simizux,1383,1705076,3237,202,22617,14,3274600,6,2400,2859,0,0,2.77015e+06,1
SirDamm,1342,1635913,6633,478,31110,9,4248840,8,4936,7365,18,19,5.16896e+06,1
SkyBlueDreams,3027,1768131,594,66,9602,5,1630660,2,1451,1215,4,2,1.52924e+06,0
Skykaan,1031,1210107,718,215,2118,3,1532840,3,3145,4459,1,1,5.37122e+06,2
Skysyde,1392,1503382,1820,225,13648,8,2760420,6,2745,4140,14,8,2.08838e+06,2
SledgeHugo,1062,813720,1463,76,6061,6,1939220,3,2345,2837,182,63,2.882e+06,2
SledgeManHammer,1423,1524636,2472,143,11422,5,2374580,4,3077,3407,13,3,5.6187e+06,0
SliceSeven,1026,1263172,2378,241,12126,6,2320020,4,2546,3983,0,0,4.33016e+06,1
Slimp003,1081,882331,4153,252,11102,5,2582700,5,4034,3291,81,39,1.62941e+06,2
Smith8391,2155,1744225,1607,67,13005,8,2436530,6,2665,2114,17,9,3.34232e+06,2
SnabbsterFile,934,819826,1857,64,10466,8,1587890,2,2380,3267,24,19,2.9644e+06,2
SnafuXIV,968,1086292,2096,78,8056,6,2093120,5,3660,2853,14,3,5.62686e+06,2
Snaparazzi,665,631389,1428,67,11992,7,1749320,3,1395,2213,38,20,510275,2
SneakyPlG,1240,1333064,2708,225,8432,5,2113730,5,4678,3619,13,6,5.83535e+06,2
Snuppy-Cz,1441,1177908,4544,168,17172,7,3152060,7,1563,2951,335,142,1.27326e+06,2
SoV-CapMurphy,1093,1219574,4702,140,21657,4,2401400,5,4319,5224,4,6,6.18267e+06,3
SokonoMP,1283,1253126,3297,135,21851,9,1988700,4,3613,5135,0,0,5.38406e+06,3
SoldierJoul,1354,1095133,2126,70,5063,3,2637710,5,739,1365,722,271,1.98042e+06,2
Soltsu,722,748361,2525,272,22531,19,3437840,6,2973,2076,5,1,5.05446e+06,2
SpacemanSp1iff,2024,1872337,4154,433,4602,7,3396040,8,1859,2296,339,221,4.33698e+06,1
Spelimies,714,805247,2350,205,9643,3,1511640,3,3608,3546,19,5,6.08358e+06,2
SpionageTripper,1207,1090932,1439,84,11863,8,2510380,4,2259,2169,131,34,2.47872e+06,2
Squirrel_Gnut,1347,1636567,3096,72,12093,15,2992540,7,4664,6527,3,0,5.40842e+06,1
Stadtkind01,1889,1192053,2488,215,13870,11,2167330,3,1966,1679,37,19,2.20066e+06,2
Ste1nbe1sser,1040,1017750,1855,97,7177,4,2463900,6,3645,3996,15,4,7.04936e+06,2
SturdyNerd,756,638053,2262,178,5362,6,1471040,2,2458,4295,25,8,3.75463e+06,2
SunFlowerSeeds,1001,1176371,874,43,3268,2,1854460,4,1086,3907,3,0,1.92261e+06,1
Superskrillex,1163,1002976,683,9,5655,15,1357360,2,1945,4318,3,0,3.63557e+06,2
SupportERZ_Adler,1626,1099028,3906,287,6260,3,2877230,5,2999,2254,44,11,2.85689e+06,2
SvetlanaSwe,980,1070421,8405,0,62096,3,3241860,6,3787,2308,21,22,5.50091e+06,2
SweetSH,688,723245,1634,96,5928,4,1846680,4,2253,2378,10,4,1.96033e+06,2
Szakran,775,746330,1761,57,11230,3,1929450,4,2584,2637,49,19,4.93617e+06,2
SzklankaMoczu,718,947716,887,82,8509,4,1947800,4,744,3164,0,0,1.11668e+06,2
T1ckTac,1382,1087662,1482,185,5651,5,1802410,3,1866,2942,29,2,1.90012e+06,1
TAROISHI,1079,1028464,1096,54,4702,7,1628220,4,3714,2614,0,0,5.28523e+06,3
TAlexandre_5,1639,1723101,387,87,5492,8,2102220,5,3122,4517,2,0,4.73259e+06,2
TIE_kousaka,1159,1222590,1569,74,17312,7,2598790,7,3045,5090,27,12,1.09679e+06,3
TLAZZO,823,989218,410,103,2159,20,2106220,4,1558,2806,1,0,1.47261e+06,1
TR-enivicivokke,1296,1313848,1291,70,9779,13,2232020,5,3549,3560,5,1,5.27954e+06,2
TYT_Sirrius,956,1041765,1373,0,7751,98,1922100,4,1827,3261,0,0,982640,2
Tajgrr,1580,1697925,4047,123,30924,13,2284940,4,3290,4440,14,4,5.70753e+06,2
Tanfuhand,935,925696,2046,102,1931,5,1370800,2,2117,2427,97,9,4.05436e+06,3
Tarkus8,788,897284,7831,11,33510,5,2845790,6,3126,3167,29,3,4.1403e+06,2
TheGreatVikku,1086,1073286,2662,211,6438,2,1764820,3,2079,2963,25,10,2.76569e+06,1
TheKFCManager,638,667249,403,19,2808,5,2077750,5,2239,2611,90,14,1.86808e+06,2
ThePoce,1051,1053858,2878,249,10770,6,1823890,4,2233,2823,50,19,1.778e+06,2
TheRipperJack,1076,1109975,9426,859,35302,4,2926700,5,3844,2394,28,5,5.39435e+06,2
TheSl0thzilla,1122,1054085,2190,167,7984,21,3000810,7,3595,2511,7,2,4.17806e+06,2
TheSlimeBeast,1210,1260010,4806,508,21895,10,2504750,7,3491,3383,2,6,5.4572e+06,1
The_Donatello,1207,1240200,1323,281,8166,3,1920940,3,3661,2985,11,4,7.08212e+06,1
The_Wataugan,1665,1553166,1632,353,17614,6,2439260,5,3405,2910,42,33,5.82817e+06,2
Thestjestery,1242,1622990,2038,69,6812,9,2063650,5,4299,4316,4,0,6.62061e+06,1
ThomasSilk,2646,1879865,1899,53,6635,11,3978510,10,8020,5339,23,16,6.63214e+06,1
Thyrone85,1034,1094035,5443,583,23465,5,2991880,6,4564,2557,1,3,6.275e+06,2
Tiger_River,1182,1316856,868,172,4290,2,1522460,4,4097,3478,0,0,6.22885e+06,3
Tirith2708,1376,1142059,2057,111,3899,6,1996160,4,1099,2614,353,202,1.32678e+06,2
Todd79,1617,1828028,2243,804,13647,22,2280120,5,2979,3896,5,5,4.79552e+06,2
Todesmutig,1578,1524834,4946,562,19108,17,4428210,9,5345,1900,18,1,6.65196e+06,2
Tonto8888,1298,1358154,3440,285,16620,7,2570290,5,3249,4162,41,15,3.03811e+06,2
Tribun228,841,948836,785,43,6023,7,2416600,5,3674,2521,0,0,6.39428e+06,2
TribunSoil,891,1219862,3846,309,24414,10,2473010,4,2186,2928,1,1,228015,2
Trumpgun,804,1092711,1846,6,2505,5,2112780,5,5259,3937,0,0,8.18919e+06,0
Tschonadhan,1002,960591,2957,249,15127,7,1771550,3,2641,3686,19,2,3.81162e+06,2
Tyconson67,979,1011232,3456,147,7889,3,1635390,3,1702,3693,4,1,3.63006e+06,3
UDT-Raptor,1846,1640856,2000,94,18075,3,3087940,7,4376,3426,15,2,5.99264e+06,2
UDrocket,1629,2009590,2563,213,11428,6,2399980,6,4102,3756,5,4,5.30972e+06,3
Ukekkonen,1945,1824076,2131,114,7347,11,2924920,8,4556,3097,8,9,6.98424e+06,2
Ulpia_Victrix,718,1011181,102,142,1962,2,2150320,4,980,2453,0,0,426600,2
Ult1mo69,2133,1548277,1701,83,17693,9,2413930,4,2941,2562,124,44,1.86108e+06,2
Unintentional,1036,794638,2230,97,9450,6,1820560,3,2426,3588,32,22,4.02197e+06,3
UpYoursJobu,1848,1690411,1804,53,6731,11,3138300,7,5340,3946,28,13,8.5249e+06,1
VGTGVGS,1263,1474510,2675,998,12845,9,477911,827,1895,5431,3,0,3.50395e+06,1
Van_der_Sisior,2112,1522040,1994,109,6631,6,2815330,6,3645,3018,163,111,1.98741e+06,2
Verskaizi,936,743978,1670,549,6703,3,1557400,3,1962,2269,21,4,3.01789e+06,1
ViktorGUNNER,956,1143182,2089,60,16033,7,1547880,3,3008,3281,12,5,4.36083e+06,2
Viperynekevin,1968,2409843,1135,435,2372,2,1583480,4,1830,3419,9,3,5.38075e+06,2
VitaliusUA,1464,1687593,1336,415,5053,3,2652340,7,2425,4431,80,25,4.95015e+06,2
VitoLucchesi,979,1266205,3076,1183,21339,8,2088210,3,3352,3631,7,5,562290,2
Viulenzza,1222,1539458,26,16,42,298,1458080,4,6308,4395,0,0,1.01208e+07,3
Viwwee,793,868134,177,17,1934,388,1415060,3,2475,2480,0,0,3.43496e+06,2
VladNosferatu,1231,1003529,2027,249,10773,6,2819580,5,3397,3403,107,51,2.06041e+06,2
WAR-WIENER-HPD,924,990355,3064,90,15310,4,2291460,3,1777,2780,26,19,1.54731e+06,1
Warfrizz,1139,1326605,1779,171,12022,9,2082100,4,2214,4278,8,4,3.77927e+06,2
WiliamShatnrFace,773,604015,806,61,2442,2,1254740,2,1285,3318,80,32,1.8261e+06,1
Wilson_MASKMAN,1075,1293583,189,82,1086,1,1412720,4,3407,4306,0,0,5.54682e+06,3
XHausBogenX,794,813032,4493,0,10109,995,1520780,2,1722,2858,21,5,1.84449e+06,2
XXXIIMMXV,888,971116,1915,157,11195,9,2005840,4,2141,2169,14,11,2.23156e+06,2
X_Long_Johnson_X,1224,1009222,8946,42,37651,521,3279640,5,3180,1786,21,6,4.61131e+06,2
Xepburn,1183,1235574,673,153,2809,3,1431300,3,1750,3099,15,2,2.12628e+06,1
Xiaoliang-Z,1514,1676231,599,390,4708,7,1986190,5,2862,3759,1,0,5.45371e+06,3
Xxamiss,1103,1382593,782,101,7299,2,1225310,3,1958,5929,0,0,3.0736e+06,2
Yeru888,1014,856399,3139,52,15861,5,2616340,5,2969,2647,9,3,4.36651e+06,2
Yukhinai,1473,1807897,751,29,11982,2,1428510,3,2282,3289,1,2,4.11192e+06,2
YurinGagarin,1163,1034521,2689,109,8783,7,2859580,6,3451,2851,113,10,2.93421e+06,2
Z00RZ,1276,816886,2304,292,10433,8,2191170,4,2584,1415,47,8,3.68118e+06,1
ZULA35,2133,2066196,820,76,12949,8,2432550,6,7906,1277,16,4,1.10854e+07,2
ZXY112233,1874,1879756,941,190,2570,3,1765480,4,3704,2773,0,0,7.4129e+06,0
ZYB01,1442,1124750,632,74,5591,3,1333300,2,1645,2776,5,2,3.31248e+06,3
Zakityzak77,977,1109676,1275,150,11038,3,2153950,6,2519,2324,42,12,2.31739e+06,1
Zaveidister,1087,968947,847,241,7446,4,2176570,3,953,1318,122,102,1.07162e+06,2
Zer0Wulf,952,994897,1867,99,12068,11,2230940,4,2753,3141,0,0,5.13686e+06,1
ZiiKa_ZorTAaX,1372,937406,2134,108,12138,4,2721500,5,421,626,707,172,1.34236e+06,2
Zivi_Of_Hell,667,713262,870,30,5949,15,1894750,4,3892,2101,0,0,2.6576e+06,2
ZloyKaza4ek,533,509245,1127,51,6145,2,1775690,3,1776,1923,98,24,1.70884e+06,2
ZulfoDK,1114,1288760,2725,4,17114,13,2242300,5,4133,2964,10,2,5.64181e+06,2
_Mixfaitt_,1464,1586264,1677,293,7819,3,1757410,4,3000,4319,0,2,4.46685e+06,2
_SRB_cevapcici_,2437,2254981,97,58,19789,17,2337040,5,4663,3048,2,0,6.48894e+06,2
aPatriot64,1986,1645440,1738,35,8529,790,2524090,5,5256,3638,33,11,6.5723e+06,1
aaron_zille,958,1006027,1561,136,7377,5,2328040,5,4675,2194,9,6,7.27049e+06,2
addmaster1982,1230,1371513,3532,64,23439,20,2516970,4,4292,4943,0,0,5.86428e+06,2
aeroguz,1288,1472468,259,127,1941,8,2097660,5,1664,2643,0,1,2.90294e+06,2
aeternuM-gemsdan,984,1102960,2241,118,11434,8,1971120,4,3743,3947,30,5,5.55383e+06,2
alex_bridge,1346,1495553,8,28,176,182,1761370,5,4980,3672,4,0,7.31173e+06,2
aloszek,2790,2730601,919,93,4158,2,2153280,5,3477,3862,37,6,5.0694e+06,2
anmlhckr,659,952291,470,25,2854,1,1124540,2,1159,2189,0,0,910325,2
anton197866,1944,1629637,434,60,4425,9,3256750,6,1200,1853,153,90,1.25868e+06,2
arbtrader,1629,1006734,977,80,4474,664,1673200,2,1073,674,388,75,1.49872e+06,2
aronal_elmex,1223,1581286,939,0,2546,16,2100900,5,5588,4266,0,0,7.94221e+06,2
atpisies,1314,1124478,1854,77,18830,9,2653740,5,3629,2168,43,9,5.495e+06,2
attacusgrey,1430,1198958,1672,185,10786,394,2930050,8,4455,3328,37,1,7.35907e+06,0
ausQuoll,1291,1676292,677,804,10617,12,2307500,6,4050,3950,2,0,5.88274e+06,3
avisstorm20129,1373,1451361,2972,504,17889,11,2499100,5,2974,2456,14,0,4.09908e+06,2
axuetti,763,855878,1036,54,7105,2,1450100,3,2542,2977,253,103,3.84834e+06,2
b0rdga,1623,1165268,808,50,2251,1,1255160,2,746,1926,6,1,976575,2
badmaner,1131,959053,759,75,6281,9,1763460,3,3828,3277,2,2,6.31934e+06,2
barbar0ssa_4,753,795850,1865,636,5946,13,2740400,5,1951,2742,22,8,2.5416e+06,2
bell-lin-JPN,1279,1331888,1363,53,7302,6,1906440,4,3018,3066,0,0,5.16317e+06,3
birgire,1295,1197782,5055,98,14905,10,2465270,5,3472,3349,3,1,5.51145e+06,2
biytoar,1575,1580234,2676,151,6574,7,2451000,5,2910,3494,33,17,4.37291e+06,2
bluefoxh,2390,2466780,1175,142,12634,14,2581680,7,7700,7263,0,0,1.1984e+07,3
bomb1922,1077,1186964,3219,447,20269,14,1733080,3,2817,2084,0,0,2.83765e+06,2
buggsy442,1347,1332646,1944,15,12576,7,2518600,4,3203,3677,17,0,7.10408e+06,1
burtethead,978,844093,1371,144,5993,1,1735940,3,2565,3302,9,1,4.36106e+06,2
camrule,1181,885867,3444,274,10063,5,2522520,4,2538,2335,67,34,2.67326e+06,2
chiquita333,1339,1088669,625,25,9849,4,1760600,4,2179,2883,172,66,2.66536e+06,2
chr23k,2029,1638542,2891,170,36566,5,3626610,5,2647,3154,25,7,1.19043e+06,2
conflictuzz,981,1116258,1945,709,11649,4,3165930,8,4938,5829,14,8,8.3449e+06,2
conny63,4071,2128860,9,0,21471,37,3331580,2,1490,722,1,1,2.03875e+06,2
courier59,1376,1704556,1218,324,5631,6,1712630,4,2251,3025,0,0,3.7e+06,2
cpD3ath,1646,2013515,587,153,13282,5,2126680,5,3699,3220,7,0,5.95762e+06,2
danagin,1488,1661982,2348,101,15843,15,2833120,6,4256,4409,6,5,6.3221e+06,1
daneagle5,2385,3037746,1902,49,4750,3,1889110,4,2836,2994,1,1,5.69597e+06,2
dawie180,1775,1328441,80,0,230,8,1484860,3,1946,2945,1,1,1.38645e+06,3
deWengo,1137,1015795,1408,712,7940,5,2113490,4,2671,2871,303,91,3.39712e+06,2
deadeasy88,686,580284,2306,136,11818,13,2164240,4,2437,2831,6,2,4.21049e+06,3
dekisugi,989,1188931,2473,82,6232,7,1937960,4,3077,4115,2,0,4.6562e+06,3
demolter,1528,1486335,1369,72,5234,6,2337310,4,2096,3181,63,34,3.07662e+06,2
deuces32,1297,1455399,825,120,9109,7,2058100,5,3049,3996,21,7,3.93623e+06,1
dh3lix-Pooch,1100,1016128,2503,97,12117,14,2908830,6,4037,3147,4,2,4.32654e+06,2
dk6hf,1877,1272512,1467,82,8944,13,1777020,2,1206,1581,35,11,1.71591e+06,2
drakon333111,1560,1836722,1456,1049,11723,21,2398540,5,5508,5919,7,8,7.45321e+06,3
dudesoup8,1285,1068373,1095,83,8261,5,2051670,4,2337,2311,75,13,3.14717e+06,2
duniek,671,923757,1986,56,13066,5,1741300,3,3108,2458,1,0,4.61646e+06,2
eGe-Lechinois,1583,940256,3184,21,7611,1,2612160,5,3160,2075,13,3,2.18162e+06,1
eddemegezien,1366,1677679,2994,170,25698,8,2192420,5,6010,4860,6,5,7.00034e+06,2
eist3ex33,1003,1102969,104,21,2630,472,1570420,3,2755,3138,6,0,3.73439e+06,2
engineeruk,1834,2180292,2004,106,6373,6,2496690,6,3504,3590,6,1,6.85367e+06,2
eppem,1502,1566125,2576,244,8179,10,2691860,7,3594,3502,2,0,5.42163e+06,2
erwson,1348,1333204,2579,80,31480,18,2729730,5,4037,3774,2,0,2.64865e+06,2
evaair,1427,1501940,653,126,7983,5,1661430,4,3874,5277,7,5,5.09513e+06,3
evgen1560001,2419,1959842,3989,231,11022,656,1353900,3,5021,4645,4,11,5.61986e+06,2
facKYLuke,1517,1612283,365,0,1134,1,3552740,9,1520,2246,206,70,1.30965e+06,2
fetjohan,923,1000063,1711,5,2824,1,1449070,2,841,3754,37,15,1.44755e+06,2
frogheartboy,1257,1309288,2594,228,11343,8,2573860,5,2980,2289,24,2,4.43421e+06,2
furyZotac,1576,1465971,2164,84,9467,11,2212420,5,4224,2577,15,9,5.81068e+06,3
gammelkrage,1630,1724997,4682,113,20920,7,2394260,5,3880,5907,0,2,5.23226e+06,2
generalrancor,1011,1177758,454,0,2352,2,2404630,6,4568,3546,9,5,7.0415e+06,2
gesunTight,678,743858,1021,114,4900,2,2146540,5,3313,3468,16,3,5.36019e+06,2
ghung1205,1802,1426836,892,130,7035,2,1461900,3,2649,2533,67,19,4.65663e+06,3
glicanear,1079,1483101,824,165,5567,4,1760760,4,2470,2475,22,0,4.45185e+06,2
goney02,1385,812480,1969,93,11902,9,1442580,2,1926,1796,217,51,1.78996e+06,3
gousi-jed,2911,1703063,1285,242,14951,14,2405580,4,4260,1974,48,8,4.17597e+06,3
gubbel_on_acid,1208,1312692,1156,47,17253,20,3108740,6,1599,2121,30,70,2.1176e+06,2
han61571,1903,1962249,2909,439,27610,32,2679260,8,6527,4659,9,2,7.40471e+06,3
hcfilo,2281,2504178,257,437,2551,1,2219830,8,2471,5211,0,0,3.56904e+06,1
heckenschuetze2k,1163,1271078,1328,25,5666,1,1974720,5,3288,3320,0,0,5.75369e+06,2
henkka00_,751,833714,3103,9,17082,10,2003950,4,5438,4684,0,0,8.30405e+06,2
hennorich123,1170,969902,3890,87,6644,3,1982120,3,2058,2150,36,10,2.25859e+06,2
hermann-v-hinten,2119,1085648,3944,0,12562,2,3457850,7,4471,3694,51,18,1.49845e+06,2
hhyox,733,744708,3177,190,20102,16,2189640,4,3520,2914,0,0,5.60186e+06,3
hibikiwnenc,1191,1248485,2840,459,9030,5,1598530,3,3187,3050,3,2,6.06034e+06,3
hikaru1713,1961,1234830,1280,98,7027,7,2874310,7,6187,2837,43,14,3.53492e+06,3
hilok83,1370,1331603,830,81,5512,3,2074970,5,2736,2923,6,1,5.40255e+06,2
hxsul,841,952308,2137,15,17808,19,1802220,3,1403,2509,0,0,1.01165e+06,2
hypplarn,1927,2120068,406,22,4670,6,623116,1,2140,2762,0,0,4.61948e+06,2
iHaB001,1980,2039668,413,99,3140,1,2157280,6,4760,4530,4,3,5.39907e+06,3
illegalcolors,1081,1426499,1359,164,4377,3,2176110,6,4699,4615,3,0,6.41644e+06,2
imperator0815,1254,1102001,5409,3,26396,3,3869270,6,2654,2432,90,41,3.50015e+06,2
iwatenn,1463,1620977,3492,1221,24261,17,2715230,6,6040,3799,10,1,8.90836e+06,3
javichu52,1281,1397338,1556,102,8668,5,2147340,5,4348,3832,15,5,6.45527e+06,2
jaytripple,885,917182,2319,162,12413,11,2121750,5,4015,3081,0,1,5.83674e+06,2
jeffersons_wine,974,1002595,1512,493,13339,17,2825910,5,2748,1981,33,8,4.08046e+06,1
johnqin,1120,1118377,1452,79,12135,6,982983,2,1709,4750,22,5,2.71561e+06,2
juhta09,985,1182299,178,60,880,1,1328940,2,1591,3352,0,1,4.32621e+06,2
kaLu303,971,728756,2420,56,11275,4,1517620,2,2810,2564,26,5,2.76521e+06,2
kakaskasmaka,873,979482,1917,53,9243,4,2317140,5,2453,4396,21,6,3.6008e+06,2
kdr0001,1457,1442422,2959,131,17237,14,2287650,5,3818,3089,9,7,5.80301e+06,1
killkoooo,1384,1568480,2653,240,9811,2,2152280,4,3250,3524,20,2,4.2065e+06,2
kilokilo2,1375,1217424,1834,108,8990,10,2384680,6,4507,3071,1,0,6.39915e+06,2
kone02695,1572,1133439,6241,1002,27757,7,4015900,10,471,672,1,398,1.65052e+06,3
koperkos,471,565982,1512,5,11248,4,1241610,2,1857,1867,0,0,756245,2
kotbox,1022,1187914,2170,98,7766,5,2078320,3,2557,2602,12,0,1.17823e+06,2
kunyun19,1500,1087776,3456,89,11764,8,2120370,2,1684,2057,8,3,3.17598e+06,1
lBlurryFacel,1715,1551512,552,103,4833,5,2083710,6,4444,3982,50,18,6.33528e+06,3
la_sensu,1269,1247226,2755,106,10850,5,2576920,5,3049,3356,8,1,3.00531e+06,2
laaza,1441,1357443,4222,270,19080,15,2637270,4,2441,4305,7,17,4.12287e+06,2
legion_andrey,1194,1533970,1986,216,16802,7,2167920,3,2386,5572,7,1,2.36513e+06,2
leisertod1,1056,1292792,3907,45,22258,3,2445680,4,1789,3208,3,3,3.29784e+06,2
lesley_88_nl,731,585920,2,0,22,10,1267560,2,1617,3439,31,11,2.10961e+06,2
lzy4202,1061,1233075,282,37,2597,9,1499080,4,2210,3815,2,0,3.94174e+06,1
maaaaar1111,958,1212754,482,30,3695,17,1561690,3,3723,4446,0,0,5.93004e+06,2
majikmushi,1330,1436952,2146,109,12945,5,2262100,5,4167,3346,15,17,6.50025e+06,3
makar4224,3296,2221105,2115,105,4750,8,2148180,3,3301,2378,1,1,4.77548e+06,2
malbubbles,1008,951834,3502,80,12409,8,2382510,5,2802,4253,26,9,4.33606e+06,2
mamojebac_st,729,604715,689,57,2137,1,1683570,3,3263,2475,8,0,6.79218e+06,2
marksta80,1221,1126872,3262,86,24186,4,2274910,4,2400,2534,45,24,3.40005e+06,2
mathiej2,1235,1030170,6074,192,22614,21,3228600,5,3592,2291,94,22,3.72986e+06,2
medic_pls_rev_me,1183,1355532,7114,1000,29038,4,2609430,6,3141,2726,0,0,4.78108e+06,3
mef_MZA,831,868293,1823,87,8583,2,1780570,3,3973,2697,4,2,6.3364e+06,1
mekaminos,1856,1372426,828,1,5763,3,2272990,5,3688,3585,182,90,1.77835e+06,2
metalsurai-,1730,1491018,946,1472,1550,2,2144440,6,4621,5049,0,0,6.9683e+06,3
migue21_21,1282,1115246,3746,165,8094,7,2606750,6,3586,3155,50,16,5.47072e+06,2
minazoko,676,897836,743,2,1092,101,1622940,3,2629,2713,16,9,5.87071e+06,1
minosha87,976,815883,1192,66,9360,1,2442060,4,1824,1563,345,79,1.5754e+06,2
mkis92,1720,1990268,3661,161,20031,8,2399810,6,4835,5452,29,21,4.77457e+06,2
mohamad_6656,1663,1627549,251,60,4286,5,2211010,6,3340,2746,32,0,3.63299e+06,2
mugiwaranokuni,3359,1535064,1177,138,8553,8,1602560,2,2524,902,21,9,1.30007e+06,2
n4pl,987,1080389,822,112,7405,3,2041670,5,2452,4005,9,2,4.13914e+06,2
n5332,942,907297,2929,134,13013,5,2008780,4,3746,2677,111,49,4.70968e+06,2
nGlockeD,797,530192,576,14,1411,944,1296450,2,1299,2670,7,1,3.49905e+06,2
narblish,747,681651,1099,73,4811,5,1476540,2,2103,2967,3,1,3.56942e+06,1
noFEARgr1,779,875034,2125,84,3057,2,1652360,3,2085,4406,15,5,2.42137e+06,2
