Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
The_Kite_Killer,1391,812745,1913,35,7009,3,2325180,6,3665,3337,117,22,2.063e+06,1,812745,0,463,928,928,0,0
The_Phlosen_One,1047,1027752,2118,77,4789,1,2114130,4,2259,2638,144,65,3.4694e+06,2,1018107,9645,2223,-1176,0,0.51074,0
The_Razgriz_Ghst,646,804950,2384,69,8703,2,1457410,2,1531,4043,0,1,1.50097e+06,1,804950,0,840,-194,0,0,0
The_SaintProphet,821,642815,2175,179,9824,5,1462380,2,1346,1829,75,35,1.28384e+06,1,642815,0,1179,-358,0,0,0
TheloNaSeGamisu,908,989468,540,83,2981,10,1628470,3,1968,2886,0,0,3.84932e+06,0,989468,0,1030,-122,0,0,0
These_Nutou,1430,1068392,1073,156,15480,9,3107720,6,4523,2477,18,7,3.70049e+06,2,1058420,9972,1129,301,322.458,0.0973861,2.88212
Threattfull,1036,1328659,0,2,349,300,1097370,2,1003,461,20,0,2.9308e+06,1,1308603,20056,690,346,373.08,0,1.18921
TimFx7,1360,1357575,1372,181,5574,1,1804610,4,1883,1810,22,0,3.6758e+06,2,1357405,170,1123,237,242.53,0.00814302,0
Tiqbe_alamode,879,804445,855,709,6525,17,1236840,2,1796,2114,0,0,3.51016e+06,3,804445,0,895,-16,0,0,0
Tirtou,616,965977,2189,9,11531,877,1455120,3,1205,2612,0,0,212110,2,965977,0,778,-162,0,0,0
TomiiiD,2265,2263407,352,82,7909,18,3119130,8,2153,2884,0,0,4.48461e+06,2,2263407,0,886,1379,1379,0,0
Top5ider,1279,1180253,2091,115,12975,7,2304270,5,3052,1568,11,8,3.98965e+06,2,1178825,1428,959,320,331.234,0.0016286,1.18921
TotallyDrunk,527,1057213,746,98,5610,10,1371620,2,1235,4084,0,0,3.0867e+06,0,1057213,0,1089,-562,0,0,0
Toxa51ru,943,943241,5248,20,26023,3,2752190,5,3537,2522,39,12,5.61754e+06,2,943241,0,1391,-448,0,0,0
TribeofDoros,803,844917,831,187,4524,3,1453690,2,1552,2868,31,9,3.27071e+06,2,844917,0,1037,-234,0,0,0
True_Caesium,623,608723,5105,374,13759,17,1834900,2,1628,2194,39,11,65670,1,606086,2637,646,-23,0,0,0
Trulli29,1030,893973,1953,28,7808,3,1620740,3,2520,2325,4,7,2.83145e+06,2,876969,17004,821,209,234.631,1.50343,4.43363
UberJinbu,678,716105,910,184,3911,5,1356880,3,1982,2476,3,0,3.4378e+06,1,688832,27273,1281,-603,0,3.82161,0
UffeItje,600,752637,441,408,3632,1,1858130,5,3919,3283,2,0,4.89266e+06,2,752637,0,908,-308,0,0,0
UltraStarkiller,788,985587,1714,151,5259,3,1707080,3,2686,3542,24,3,4.59021e+06,1,984315,1272,1424,-636,0,0.788903,0
Umbrosoccer,1188,1497962,2391,59,15549,28,2553190,4,613,1861,0,0,306195,2,1453394,44568,1023,165,200.328,2.10031,12.8537
UnUk_Heavy,1454,1184563,44,52,482,31,2441680,6,4792,2974,5,0,5.43946e+06,2,1184563,0,1360,94,94,0,0
Uniage23,1060,1026533,3757,76,8432,788,2229040,5,3203,4096,41,7,3.90596e+06,2,1026533,0,879,181,181,0,0
Ushanov82,2074,1450893,485,1,1627,3,1494780,3,2463,2624,117,57,2.92766e+06,2,1450893,0,616,1458,1458,0,0
V3nku_0rd0,620,449166,1512,72,9254,4,1712210,3,1864,1914,21,5,2.03382e+06,1,449166,0,2265,-1645,0,0,0
ValkyrieUprising,803,873688,1150,56,7059,2,1297980,2,1156,2617,44,39,1.76799e+06,2,870184,3504,1276,-473,0,0.279903,0
Van_SHAYI,1056,835753,2702,316,8023,13,1634560,3,2264,1905,4,0,4.38629e+06,3,795750,40003,527,529,563.08,0.593703,3.37665
Vastargo,1429,1469194,1091,89,4274,3,2199390,5,3093,4070,7,3,6.77812e+06,0,1456321,12873,943,486,509.363,3.6835,3.0274
Vaxiuniu,1202,924384,116,1,5373,1,2955410,7,6643,11501,0,0,1.17565e+06,2,924384,0,803,399,399,0,0
VectoringViper,894,592233,289,717,640,1,619507,1,472,710,0,0,2.08368e+06,2,572384,19849,620,274,300.987,2.74132,2.63215
VegansWin,821,676308,755,58,3048,314,934139,2,1046,1926,18,17,1.99768e+06,1,676308,0,1007,-186,0,0,0
VeteranHellener,919,890243,1081,77,17740,14,1927630,3,1553,3047,22,24,472245,2,890243,0,645,274,274,0,0
Victor-_-TheStar,706,731510,320,61,2761,470,1962120,5,4910,4965,5,1,3.07032e+06,1,731510,0,600,106,106,0,0
Vinny2428,1204,1281573,1094,1,2861,1,1532280,4,3410,6344,4,3,4.11189e+06,3,1281573,0,786,418,418,0,0
Viscer4L,2774,2721217,717,77,6781,4,3463350,9,5350,2854,0,0,1.054e+07,3,2710900,10317,1145,1629,1650.7,0.514637,1.56508
Vitamin2K,1343,1578490,1367,118,5690,2,1911090,4,2614,4003,1,0,6.79428e+06,3,1557116,21374,1454,-111,0,1.67291,0
Vlladus,828,728059,2692,90,10232,5,2225540,4,1966,2379,114,51,422680,2,728059,0,1060,-232,0,0,0
VoRgYsEm,747,804045,3463,219,9460,107,1799330,4,2718,3134,75,32,2.86633e+06,2,774819,29226,2074,-1327,0,3.79593,0
Voidstate,991,1257236,11,0,112,319,1502850,3,1190,1540,0,0,1.48844e+06,2,1257236,0,620,371,371,0,0
VoinDobraReal,1372,1490312,1988,5,4721,7,1982920,6,3216,3219,7,4,4.01969e+06,2,1481250,9062,800,572,592.785,0.499387,1.89883
Volx_jp,829,1076160,8562,87,61228,13,4831160,10,6539,3496,0,0,6.94001e+06,1,1076160,0,1022,-193,0,0,0
Voupn,694,774000,1690,93,6928,4,1441240,3,2251,3458,12,2,3.4231e+06,3,774000,0,1408,-714,0,0,0
Vule_Cro,916,1083677,183,1,856,556,1504310,4,3272,3609,14,6,2.46704e+06,2,1083677,0,1202,-286,0,0,0
WArcherW,1522,1734830,2372,228,13268,9,1942540,4,2088,1973,0,0,4.96252e+06,3,1731628,3202,848,674,688.7,0.175276,1.41421
WEEDBABYGOKU420,809,990319,582,88,6412,7,1987680,5,2205,3622,25,8,1.32497e+06,1,990319,0,821,-12,0,0,0
WG_GuEr,652,736061,1140,72,5063,9,1151300,2,2799,2016,1,0,3.61199e+06,3,736061,0,919,-267,0,0,0
WLT_ND,1578,1493039,3135,124,18977,8,2341140,6,5294,4160,108,53,4.50893e+06,2,1493039,0,706,872,872,0,0
Wadur,2156,1325714,598,53,5750,1,1298100,1,1551,1449,49,14,750565,2,1325714,0,1204,952,952,0,0
Wallacex88,940,1114110,821,167,9018,3,1847090,4,3489,2495,0,0,1.16269e+06,2,1114110,0,2758,-1818,0,0,0
Wanderer-350,846,957113,1232,111,7524,7,1331880,3,2919,3178,23,12,4.12501e+06,2,955816,1297,1328,-482,0,0.497611,0
Wansss_mlolm,996,833842,1634,81,7063,14,1171820,2,2003,1979,9,1,3.08011e+06,3,818122,15720,828,168,192.97,1.35356,5.5621
WarChildVIP,1170,1507763,1108,311,5310,2,1889280,4,3244,2770,5,1,5.89726e+06,0,1507763,0,722,448,448,0,0
WarScar94,899,1090927,456,52,1845,466,1371630,3,3114,4416,3,1,4.72958e+06,2,1090927,0,991,-92,0,0,0
Wargasm8099,922,806591,6413,202,19334,9,2871950,5,3596,2878,27,8,3.99577e+06,2,806591,0,1366,-444,0,0,0
Weicha0_PRC,1873,959215,1551,214,13700,12,1366990,1,582,814,37,7,663785,3,959215,0,829,1044,1044,0,0
WhiteDevil1982,1013,948731,613,53,9300,8,2224950,4,2033,1793,3,6,709337,2,948731,0,694,319,319,0,0
WhitePhantsm1st,527,517158,1103,18,3069,4,976095,1,1517,2928,4,0,2.00143e+06,2,505357,11801,916,-389,0,1.91547,0
WhySoSerious6666,1187,1545132,1331,327,6705,10,1326240,2,2753,2379,1,0,4.44477e+06,3,1545132,0,1516,-329,0,0,0
WiLyWeAzLe,1507,1687584,1545,37,12014,11,2142020,5,4137,1544,0,0,6.14618e+06,2,1687584,0,809,698,698,0,0
Wojtas79_PL,792,757908,2537,114,1374,2,1288840,2,2430,2242,42,9,4.25047e+06,2,757105,803,652,140,149.274,0.874238,2.41474
WorldAfire,876,1067054,1697,134,5558,3,1552890,3,1966,2478,4,0,3.28981e+06,1,1067054,0,1578,-702,0,0,0
X1n3l0,1184,1200537,2274,1615,12918,21,1864800,5,2915,2496,0,0,4.30946e+06,1,1195635,4902,2156,-972,0,1.07682,0
X39000,970,1328413,907,1078,988,842,1926440,5,2928,2537,0,0,6.30064e+06,2,1320592,7821,940,30,49.7905,3.22455,8.52971
XGhost90,851,1050207,1796,52,10463,18,2377920,6,4683,2732,4,3,6.7163e+06,2,1050207,0,845,6,6,0,0
Xasthurion,808,659432,842,50,4271,1,1538500,3,1803,2159,92,35,697705,2,659432,0,969,-161,0,0,0
Xinlei1105,853,846737,1819,181,6476,5,1697390,3,2069,3903,28,3,1.67792e+06,1,842138,4599,1170,-317,0,0.454056,0
YOTUBEL,1083,1100109,1258,378,8079,5,1262100,2,1606,2973,2,0,2.40726e+06,3,1100109,0,899,184,184,0,0
YeahKillMe,1058,1173656,315,117,2399,10,2406240,6,2361,4062,382,124,3.54151e+06,2,1173656,0,922,136,136,0,0
YesImStillPlayin,1019,948443,2234,480,9522,2,1689940,3,1945,2651,27,12,2.7987e+06,3,948443,0,1873,-854,0,0,0
Yewzzz,1277,1303966,2642,516,26133,11,1540560,3,2760,2060,5,1,4.29261e+06,3,1292119,11847,1013,264,286.725,0.821723,2.27951
Yiwanxidesaliank,686,572918,1580,243,12145,8,925352,1,1320,1655,87,16,757535,3,564646,8272,514,172,192.163,1.03398,4.45201
Yop127,797,1133637,3292,125,17325,8,2565760,6,1413,2666,0,3,727775,2,1112617,21020,1187,-390,0,0,0
YoungSpawn89,837,688595,1274,72,8521,3,1527880,2,2616,2215,31,12,1.45918e+06,2,688595,0,1507,-670,0,0,0
YouresoBig,848,658736,732,0,667,671,1665740,4,2713,2662,6,3,2.21187e+06,1,658736,0,788,60,60,0,0
ZHAOZICHON,1819,1924064,617,0,7147,2,2450650,9,8689,7406,2,2,9.00169e+06,0,1924064,0,876,943,943,0,0
ZeonSergal,1208,1418829,1652,89,5354,12,2657600,6,4246,4566,12,2,6.75229e+06,2,1407181,11648,1179,29,51.5976,7.445,27.5951
ZiLiPaPa,956,1145881,434,92,2942,2,1867800,4,2439,2448,12,2,3.31523e+06,2,1135022,10859,964,-8,14.0759,0,0
ZolderTroll,1753,1931071,370,120,15968,6,2358920,6,1947,2257,20,4,3.90547e+06,2,1931071,0,851,902,902,0,0
Zomseldrom,453,597344,4092,153,15767,1,1885860,3,1628,2652,20,14,1.08902e+06,2,597344,0,808,-355,0,0,0
Zugadori,952,952698,776,149,5073,4,1481760,3,1911,3460,11,3,1.35024e+06,1,952698,0,847,105,105,0,0
ZyzzBrah3,2148,1333790,442,57,6392,2,689282,747,900,1333,28,0,1.34806e+06,2,1333790,0,1083,1065,1065,0,0
_88_BUCKAROO_88_,1080,1291310,875,3,535,4,1525660,3,3050,2927,1,0,4.96916e+06,1,1291310,0,1058,22,22,0,0
a-novelist,686,733331,729,351,4527,11,1460710,3,2077,3248,0,1,2.37688e+06,3,724579,8752,1019,-333,0,0.510031,0
aekschn,734,930931,1304,44,9614,8,2014940,5,3120,3346,1,0,516980,2,930931,0,1264,-530,0,0,0
aeternuM-Soldats,712,785846,2518,15,5110,1,1389940,2,1474,3384,20,6,1.6175e+06,2,785846,0,666,46,46,0,0
agera222,996,1096334,4217,383,7352,10,2462340,5,3393,2665,0,0,3.95307e+06,3,1021326,75008,784,212,254.016,7.03795,17.7167
ai19910307,1344,1341640,716,37,5792,6,1199480,3,1409,3561,4,4,1.38365e+06,3,1331577,10063,837,507,528.523,0.47017,1.93434
aka_MADAO,1112,893001,1012,247,4356,4,1131700,3,1905,4935,49,10,2.18799e+06,3,893001,0,848,264,264,0,0
alastor04,1671,1784374,1164,123,5577,5,2371740,6,3019,3579,2,0,5.82268e+06,2,1756031,28343,1819,-148,0,2.87293,0
aldavcar,1596,1549835,2048,55,8396,8,2769820,6,3732,2941,7,2,6.31289e+06,2,1549835,0,1196,400,400,0,0
alexelliott83,1651,1657238,3472,1866,19536,11,2252170,5,3535,1638,3,0,6.09526e+06,1,1653409,3829,949,702,717.602,1.15549,1.49535
alexsochi21,1275,842435,717,152,4960,7,1225880,1,1431,1556,11,2,2.05533e+06,2,837219,5216,1753,-478,0,0.654452,0
alona444,1520,1743697,180,83,280,10,1904040,3,333,1772,0,0,475935,2,1600494,143203,453,1067,1119.11,0.536718,3.42744
andreagatto9,1672,1516960,2118,185,17021,11,2363370,3,2085,1795,33,20,1.88487e+06,2,1506149,10811,952,720,742.043,0,2.03054
androma,750,986473,2263,61,22762,4,1823210,4,3843,2854,0,0,5.59951e+06,2,986473,0,2148,-1398,0,0,0
angry_TOpp4,1427,923040,1301,80,5803,1,913283,1,809,1373,20,6,847835,2,923040,0,1080,347,347,0,0
arealva,3002,1283128,19237,26,62763,750,3540890,954,1231,324,8,0,724425,0,1235971,47157,679,2323,2359,0.58043,2.80607
ariesV82_PL,1164,1297343,655,16,2800,3,1727580,4,2804,3277,0,1,4.10716e+06,2,1284837,12506,734,430,453.139,0.865843,3
artpatcha,769,1114653,1982,121,12586,8,968183,2,4396,2108,0,1,7.27079e+06,3,1114653,0,712,57,57,0,0
atanikus,633,954884,3081,146,36897,4,1222640,2,632,1925,0,0,968650,2,954884,0,928,-295,0,0,0
avitia9585,944,966154,1212,0,3644,5,1960770,5,1976,2573,198,64,3.16066e+06,1,966154,0,1335,-391,0,0,0
awl_owl,1561,1671146,1090,76,7440,39,2680140,5,4414,3910,0,0,8.24491e+06,3,1657257,13889,1112,449,472.961,2.62334,2.86101
babalootz,1333,1273709,810,95,3236,55,3799760,7,3262,4599,1,2,3.29551e+06,2,1273709,0,1640,-307,0,0,0
benside0,2276,1460610,6398,1045,18970,3,1610420,1,1102,1275,0,3,2.14985e+06,1,1460610,0,1596,680,680,0,0
bentwing1,1300,1417926,2522,392,13638,11,1866790,4,2528,2028,2,5,5.11386e+06,1,1417926,0,1645,-345,0,0,0
bismarcke,643,754804,3056,132,31892,8,2682750,6,3348,2112,1,2,4.26107e+06,3,754804,0,1267,-624,0,0,0
blacker1983,1841,1377823,1048,96,8115,22,2622820,6,2963,2551,68,16,3.51431e+06,2,1377823,0,1389,452,452,0,0
bocker4,804,621137,2204,209,13935,1,1324040,2,2064,1349,30,13,1.99094e+06,2,614172,6965,1664,-860,0,1.2057,0
bogmamu,922,1066050,1109,84,9871,3,1347540,3,3058,2771,9,2,4.40935e+06,2,1066050,0,750,172,172,0,0
bomba6000,1035,983740,1070,61,6973,8,1618080,3,3012,2303,9,3,4.90006e+06,2,972458,11282,1427,-392,0,4.30528,0
bombelski,832,993045,1294,100,7933,1,1321260,2,2043,2230,2,2,392955,2,993045,0,2873,-2041,0,0,0
broccoodk,825,1111258,506,52,4532,4,1413020,4,3399,5546,0,0,4.8776e+06,2,1111258,0,1153,-328,0,0,0
broedrooster,516,470372,1136,713,5671,2,1187620,2,1381,2346,82,56,1.4272e+06,2,470372,0,769,-253,0,0,0
brooooah,1013,1144013,459,200,4198,637,2142250,8,2472,3466,29,13,360115,2,1144013,0,633,380,380,0,0
bukyz,1015,1040647,736,144,6749,3,1587740,4,1868,2821,0,0,3.04601e+06,2,1040540,107,944,71,75.7401,0.208449,1.96799
cavon3721,1114,592024,1060,85,5929,6,1151830,1,802,1048,6,6,920310,1,582973,9051,1542,-428,0,1.14944,0
cb-Jornet,1429,1141814,174,0,522,933,1874200,5,4350,3059,27,12,5.88431e+06,2,1136782,5032,1333,96,113.088,0,2.96226
charnel13,634,1082301,1577,58,11712,6,1322180,3,2460,3698,0,0,3.65088e+06,2,1077366,4935,2276,-1642,0,0.959426,0
chinpan-goro,1051,1071338,1158,140,8034,17,2095680,4,2501,2863,44,9,2.78898e+06,3,1071338,0,1300,-249,0,0,0
chriskm24,874,943080,653,114,3857,4,1827280,4,2289,2707,1,2,4.21835e+06,2,939817,3263,643,231,245.792,1.20179,3.12199
chrisxp,811,885555,1174,36,14084,6,1825870,4,3838,2357,23,7,6.19076e+06,2,885555,0,1841,-1030,0,0,0
civreJ,586,523042,1799,22,8266,6,1340960,3,2330,2133,0,0,3.61551e+06,3,523042,0,786,-200,0,0,0
ckaken,1161,1179527,813,70,5487,3,1594340,3,2096,2505,12,4,3.63e+06,1,1175327,4200,922,239,255.089,0.78653,2.39678
clostridum,970,899921,1534,412,7937,15,1715750,3,3712,2411,2,0,6.06093e+06,2,899921,0,1025,-55,0,0,0
cocanee,680,503463,1232,53,2181,1,1883600,3,2045,2653,4,1,525180,1,503463,0,832,-152,0,0,0
colibri_90700,1443,1331809,576,81,4206,2,1557780,3,2810,1587,14,5,4.2576e+06,2,1322549,9260,825,618,638.935,1.39726,1.93434
colonel_sufyan,1447,1284335,2174,451,10001,4,2097660,5,2741,3340,76,25,3.25594e+06,2,1282958,1377,516,931,942.099,0,1.18921
congcong6666,1068,1162861,3907,524,22745,12,2319860,6,4100,3548,0,0,5.87502e+06,3,1162861,0,1013,55,55,0,0
csokolowski1,875,992039,84,8,386,410,2833900,7,4517,3319,3,1,7.39287e+06,1,992039,0,1015,-140,0,0,0
csp199810,1424,1506700,1929,292,5906,7,1422220,3,2402,1726,0,0,4.89786e+06,3,1506700,0,1090,334,334,0,0
cubized76,792,772366,1347,288,12628,7,1674970,3,1939,2185,93,25,1.92436e+06,2,772366,0,1426,-634,0,0,0
cut_colt,1199,915431,1657,160,6886,3,1593600,3,1966,2541,2,2,2.99591e+06,1,915431,0,631,568,568,0,0
dAA-Rittmeist3R,1189,1292302,532,231,2865,3,2045910,5,2690,3623,5,2,5.48919e+06,3,1292302,0,1051,138,138,0,0
dajoul,790,805125,3487,51,36136,17,2331630,3,3847,2414,0,0,5.90238e+06,2,802381,2744,868,-78,0,1.41747,0
darthtator93,705,785656,4074,55,19685,1,1445630,3,2713,3476,1,0,3.45153e+06,1,782376,3280,811,-106,0,0.828474,0
daytona100,1322,1285913,829,330,4907,4,1697580,4,3110,4285,8,4,4.17193e+06,2,1285913,0,586,736,736,0,0
deltaVader,934,909750,2266,789,11435,8,2171180,4,3006,2637,20,13,3.84022e+06,1,909750,0,1157,-223,0,0,0
dio0615,1447,1654698,3942,84,24502,3,2433010,5,3532,2698,0,0,4.9857e+06,3,1654698,0,970,477,477,0,0
djdavyp3,838,873369,2206,2655,17361,9,2074310,5,1901,2977,2,0,926640,2,873369,0,680,158,158,0,0
dlugiforever,1127,1321103,7559,51,57759,774,2226790,4,4739,1959,0,0,6.66744e+06,2,1321103,0,1432,-305,0,0,0
doggeddiesel,345,315496,2183,61,15336,1,1464370,1,999,2067,49,17,1.28405e+06,2,315496,0,1447,-1102,0,0,0
dogtooth113,1299,1543529,2006,112,11492,10,2768050,7,4231,4471,6,0,6.34443e+06,3,1539797,3732,1068,231,246.469,0.780423,2.68535
donteraToo,1130,1066921,1303,650,4611,787,1642630,4,3858,3113,96,38,4.57457e+06,1,1066921,0,875,255,255,0,0
dougary,685,691341,1129,89,4262,2,1466890,3,2033,2592,14,9,2.98587e+06,2,691341,0,1424,-739,0,0,0
downspindrome,573,653311,1986,137,5883,6,1374880,2,1296,2042,24,9,351405,1,653311,0,792,-219,0,0,0
dragonx1234,1696,1527638,109,4,14134,10,2236280,5,4161,2528,53,17,5.37308e+06,2,1527638,0,1199,497,497,0,0
dreamsofdestroy,899,981801,974,27,5357,1,1693050,5,2578,4268,202,61,369945,2,981801,0,1189,-290,0,0,0
drunkenDunken,1373,1375902,160,77,4105,20,2408900,5,2814,2103,23,1,4.82808e+06,2,1353229,22673,1359,14,42.2088,18.6222,7.85396
ducecake,702,758884,733,191,9859,4,1510200,3,2388,1685,14,5,3.38e+06,1,758884,0,700,2,2,0,0
eNkeiz,1560,1214795,951,273,7764,6,1501050,2,1177,1948,69,42,577185,2,1213231,1564,1322,238,249.579,0.0255562,1.82116
eXeeeee,805,636788,4656,27,21913,2,1830560,2,1292,2465,148,78,1.00327e+06,2,607256,29532,934,-129,0,0,0
elkhaelge,766,799849,2822,4,29420,4,1752480,3,2708,1726,7,3,4.11732e+06,2,793876,5973,1447,-681,0,1.34068,0
emaltindal,531,405146,1722,60,3800,2,893175,1,926,1902,8,1,1.45715e+06,2,405146,0,838,-307,0,0,0
enternalsoul21,1316,1148840,232,207,6605,2,1627740,2,1368,1643,48,21,1.93357e+06,1,1148840,0,1127,189,189,0,0
fenjiGER,1078,805401,1869,69,6255,9,1985380,3,1609,2303,71,23,855645,2,805401,0,345,733,733,0,0
frank2431xx,1076,1105295,4588,537,19287,11,1916330,4,3211,2220,0,0,5.10693e+06,3,1105295,0,1296,-220,0,0,0
freakazoid1794,745,650943,2482,108,4771,916,1579320,3,2711,2410,7,2,4.29402e+06,2,650943,0,1130,-385,0,0,0
ga739427,1398,1489179,1759,427,20767,25,1978600,3,2246,1965,0,1,3.64335e+06,3,1458472,30707,685,713,744.207,0,3.89251
gali_ong,880,828198,7597,168,16182,4,1911850,3,2076,1661,41,12,743635,2,794977,33221,573,307,339.035,1.32378,10.2909
garurun,1705,1795958,830,34,3486,17,1539440,4,2910,2308,0,0,4.34753e+06,3,1780456,15502,1696,9,33.8542,16.229,10.7041
genosse777,1940,2003140,1998,70,5875,3,2763580,6,4580,2599,6,3,7.11061e+06,2,1982898,20242,899,1041,1068.16,4.76858,2.63215
ger0_o,2535,1651798,646,57,3260,1,4126140,16,10974,9231,41,3,6.1736e+06,2,1651798,0,1359,1176,1176,0,0
gmcuster,1536,1562880,1492,329,23862,11,1878600,3,2550,2536,18,8,3.27342e+06,3,1552866,10014,702,834,855.488,0.161642,1.82116
goldy_AUT,1519,1364155,2,0,414,219,1380360,3,4674,2879,4,3,2.04965e+06,2,1364155,0,1557,-38,0,0,0
h7assan,1186,1232043,1270,238,3277,1,2154040,4,1098,2309,2,1,1.14458e+06,2,1213550,18493,770,416,442.358,0,2.90278
harine_514310,1242,1233837,2400,135,9683,7,1987870,5,4429,3430,3,0,7.69876e+06,3,1227755,6082,760,482,500.201,1.34004,1.96799
hcjope,478,633832,1396,85,7036,3,1145680,1,1119,1886,8,2,387264,2,633832,0,531,-53,0,0,0
hipp1e,730,674043,448,0,6227,3,1981940,4,3670,1863,20,8,6.57957e+06,2,674043,0,1316,-586,0,0,0
hjflz88,1419,1488888,2073,208,9007,5,1634330,4,2490,2591,0,0,4.76759e+06,3,1488888,0,1078,341,341,0,0
hnshooter,1482,1532871,548,70,6862,3,1871900,4,4482,2255,5,1,7.44265e+06,1,1523463,9408,1076,406,427.046,1.24825,2.4323
holidayklub,648,704771,2941,41,19385,8,2252440,5,2844,1797,7,2,3.32475e+06,2,686904,17867,745,-97,0,0,0
hroman73,1238,1295874,651,2,6099,23,2496320,5,2007,1610,0,0,1.31481e+06,2,1222346,73528,1374,-136,0,0,0
iB_Johns,768,872703,4056,4,11409,2,1868210,3,2637,4058,13,3,2.21226e+06,1,872703,0,847,-79,0,0,0
iGotMojoo,635,654869,926,110,8682,7,1561700,3,2119,2123,0,0,1.24726e+06,2,649825,5044,1684,-1049,0,1.23462,0
iLoveURmothar,1735,1059621,1300,44,5363,1,1129390,2,1769,1471,70,18,1.44076e+06,2,1059621,0,1901,-166,0,0,0
idooke_BF1,739,736336,1702,526,10478,6,1186430,2,2185,2636,20,4,3.41567e+06,1,736336,0,2535,-1796,0,0,0
igore4ever,959,949311,733,160,13017,6,1708850,3,3172,2985,10,8,3.78683e+06,2,949311,0,1529,-570,0,0,0
ill_7ii,872,559528,2269,142,4216,3,1513490,2,917,2055,162,18,556755,3,529597,29931,1519,-647,0,0.25214,0
intxhd,718,543910,2211,210,12539,15,2206030,4,2017,1997,14,2,3.8543e+06,2,472633,71277,1162,-444,0,12.9245,0
ironparts,797,874936,3413,56,11341,6,1957150,4,2626,4076,9,8,1.91282e+06,2,854853,20083,1237,-440,0,6.29352,0
irr4ti0n4lity,1288,1861077,770,0,3543,3,2048530,5,2227,2483,0,1,3.9428e+06,2,1861077,0,478,810,810,0,0
itChYTheSheep,759,866095,1068,505,8689,2,1556750,3,2604,3376,8,6,3.36504e+06,2,866095,0,730,29,29,0,0
jables00001,453,298736,1887,21,6890,2,1026640,1,817,1863,3,0,1.10268e+06,1,298736,0,1419,-966,0,0,0
jackson97203,783,845921,1439,99,9408,2,1022580,2,2386,3661,0,0,3.87659e+06,2,845921,0,1469,-686,0,0,0
jlara36,1949,1738284,525,139,8820,5,1924160,4,1706,2774,14,0,3.64587e+06,1,1738284,0,634,1315,1315,0,0
juanchibiris,1037,581625,3335,2,9678,6,2018760,3,5105,3352,24,7,1.4323e+06,1,569961,11664,1180,-143,0,0,0
juifencarton,1249,1030492,2691,24,15129,2,1902420,4,5236,3474,6,1,3.20557e+06,2,1030492,0,768,481,481,0,0
kL-Blitz,745,771787,1148,6,5278,9,2420620,6,4656,5502,4,0,685115,2,771787,0,629,116,116,0,0
kL-Spazmo,883,835706,3202,48,17913,22,2781490,7,4384,4672,100,21,1.37735e+06,2,835706,0,1735,-852,0,0,0
kaibjorn1302,2910,1605096,441,0,13519,26,3528200,10,8062,2594,4,0,7.26149e+06,2,1605096,0,739,2171,2171,0,0
kd-4152,1032,1066291,2358,176,10350,9,1636360,4,3560,3036,12,7,4.79503e+06,3,1066291,0,959,73,73,0,0
kienniad,758,943339,1040,50,4044,3,1134840,2,1553,1654,1,0,4.3944e+06,3,914139,29200,833,-75,0,0,0
kill_em_all_bf,1397,1117592,3108,603,19732,4,2413440,5,880,1547,606,167,1.18614e+06,2,1116236,1356,631,766,777.042,0.0167007,1
kimpi,1162,1086808,1575,213,12176,4,1334970,2,2377,2492,40,13,1.82499e+06,2,1086808,0,758,404,404,0,0
kinodvd,676,710831,1217,61,6052,2,834137,1,1861,2879,3,1,2.56649e+06,2,710831,0,1288,-612,0,0,0
kokken1974,1818,1756136,144,3,1716,5,1402230,3,1448,3479,0,0,3.44102e+06,2,1735229,20907,759,1059,1086.46,2.39636,2
koklemag,627,619032,0,0,1,15,1087140,2,2492,1957,0,0,4.44318e+06,2,560318,58714,453,174,212.725,23.8044,5.02383
korokoro114,1672,1767031,724,69,5887,8,1963530,4,1438,2042,14,0,3.28871e+06,3,1767031,0,783,889,889,0,0
kout-greedlynx,993,1109519,2571,141,16538,7,1782660,3,2573,3575,10,3,3.75483e+06,0,1109519,0,1949,-956,0,0,0
krill00,417,497693,4980,102,13407,3,1453180,2,1737,2876,0,0,1.3405e+06,2,497693,0,1022,-605,0,0,0
kvnplna,2111,887366,281,0,1799,2,896154,1,1344,512,0,0,503550,3,887366,0,1249,862,862,0,0
l-ShifT-l,868,1073494,1636,140,4789,3,2076580,6,5121,4449,8,1,6.5525e+06,2,1047902,25592,745,123,152.37,14.0568,5.02383
lHellmansl,1125,1242432,1407,130,5105,4,1874460,4,2796,2320,1,0,4.41717e+06,3,1242432,0,883,242,242,0,0
lJinrohsl,984,782991,2267,170,11547,3,1296800,1,815,991,8,0,1.33147e+06,2,782991,0,2910,-1926,0,0,0
lNHFlNITROX,1282,988798,1894,52,6785,5,2701280,5,3243,2708,48,18,5.21157e+06,2,983102,5696,1032,250,267.808,1.47536,3.12199
laoduliu,762,740101,797,1206,3923,4,1258470,2,1503,2650,3,3,3.70152e+06,3,739307,794,740,22,31.2393,0.0900535,2.57551
