Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
Die_Hard_1111111,570,980945,378,22,4646,2,2234130,4,2231,2355,15,7,813525,2
DinWh1te,821,651413,1096,98,6281,8,1952070,3,2840,1876,143,59,2.97686e+06,2
Ding_Ch4vez,708,1033098,1212,144,5042,5,1830910,4,1972,2809,36,7,2.91038e+06,2
DoornboschG,1436,599106,768,43,4666,7,2117370,5,3171,2806,23,14,2.25546e+06,2
Hendrik1693,988,441067,1389,160,5450,3,1755660,2,2118,2126,5,0,4.5784e+06,2
Jebadiahz,684,1319569,38,18,361,1,1240400,2,4623,4108,0,0,8.39698e+06,2
Jo3l_Chen,1711,1176014,753,55,4035,2,2076320,6,4749,5517,0,0,6.01468e+06,3
John_S_227b,2417,1790684,1292,485,19446,13,2976600,7,4995,6006,0,1,6.97487e+06,2
Jumpy-B-L,1017,1078580,1321,183,6907,8,1971000,4,1705,3908,21,6,3.1837e+06,1
KSA-Chiefjustice,781,1453659,1497,56,4295,5,2466360,5,3483,2178,27,12,3.46215e+06,2
MrTurist,1276,590971,705,50,4815,11,1576700,2,3002,2875,0,1,5.17709e+06,2
MrTwixted,1100,696955,985,79,5773,4,1217240,2,1731,2973,64,6,3.41536e+06,1
Mralek,790,1040353,1911,496,8219,6,2193360,4,2610,5864,40,6,4.68569e+06,2
NoTax-Wifi-Zone,1014,1330344,578,692,9146,14,1684710,3,1905,3145,0,0,5.06865e+06,3
Pathfinder0000,647,1678377,1145,101,6774,27,3719910,9,8004,8698,0,0,1.27901e+07,2
Patrick_damn,1316,1098740,1871,90,6235,8,2022900,4,2200,3060,206,30,2.8188e+06,3
PepeSilvia2287,1026,1354706,2287,176,7053,26,2414620,4,1637,5042,0,0,611460,1
Pookim,564,1361856,707,747,4357,3,1269340,2,2165,2600,0,0,6.32467e+06,2
Pranik832,977,1180221,2281,12,9801,10,1425480,1,912,1946,10,11,467625,2
QuietSoldiers,839,980368,1868,3,5474,3,1788660,3,3127,3153,29,9,1.70927e+06,3
R0ad_Runn3r_383,1490,1000619,2900,111,19210,9,3158570,6,3426,2103,13,6,3.04315e+06,2
Rambos_Nachbar,1095,1032590,3565,108,10078,4,1963200,4,3322,5534,17,13,3.09682e+06,2
Razer043,988,902686,1950,26,15003,8,1617380,3,3477,3094,9,1,5.22153e+06,2
RexZAtrium,1684,595557,1957,189,5909,3,1519680,2,1325,2880,12,2,2.52655e+06,2
Riseszle,787,656741,1498,157,6439,2,1473840,3,2400,2784,18,3,4.12731e+06,2
Sapiens-Sapiens,1065,1619042,3673,114,8468,6,4003570,10,6190,3269,3,1,8.34019e+06,0
SniperLeFou,1407,1832378,359,50,3765,4,2241360,4,1966,3676,1,0,5.46163e+06,0
SomethinLikeDis,719,1096282,1727,249,14244,9,3451840,11,6406,3277,20,3,4.11028e+06,1
Spacepoepy,324,1406036,788,25,3971,4,1888280,5,3792,3963,9,4,4.4027e+06,2
d3r_OnK3L,801,883565,2586,132,7267,2,2319240,4,1734,3461,616,169,2.03635e+06,2
janus1974,631,1425069,1862,62,2635,2,2891500,7,1742,2601,0,0,3.54236e+06,2
xAufter,1005,771920,2066,170,11732,12,2314260,4,2960,3780,0,0,5.03229e+06,2
38irk-Vorob,975,947445,766,77,4766,2,1406490,3,2673,3592,6,0,3.1747e+06,2
APEPExd,879,660870,598,52,2826,2,1430680,2,1410,2436,5,1,1.75879e+06,2
Bundyland,1133,1523378,1605,132,10283,10,2993670,6,3137,2489,4,4,2.02438e+06,2
CHN-ElwinRommel,1047,1592730,775,153,6040,14,2057230,5,3761,4226,0,0,5.2963e+06,3
CLUB-magenta,641,1239636,413,587,2985,7,2170240,5,3716,2934,8,6,6.63563e+06,2
Chill_Schweiger,1422,855780,2068,253,8139,6,1935270,4,2468,3803,4,9,3.17531e+06,2
Col_Platinum,1330,959322,2494,328,7546,7,1918200,4,3715,5417,9,6,5.27811e+06,3
Comolokko-TR07,3164,1672590,1319,100,5630,4,2023260,4,970,2265,105,35,514650,2
Creisi,858,1268798,2853,283,25246,23,2528880,3,1493,3498,0,1,313630,2
LiquidGravi7y,1232,1684368,1842,109,11234,10,2266120,5,2314,3811,1,2,3.64524e+06,2
Mischbrot_ZD,1084,1103235,1616,90,7199,5,2482420,5,2486,3084,104,53,1.24092e+06,2
Mr_SyNa,989,1139961,3583,128,27490,10,2073520,4,4672,3265,0,0,9.78538e+06,3
