Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
Triax-FIN,1075,1623601,429,310,5362,22,2302210,5,2131,3472,4,3,4.2047e+06,2,1623601,0,1073,2,2,0.0351731,0
TrollDirector,1224,910462,493,219,6238,4,1691410,3,4525,3175,123,39,3.65001e+06,2,910462,0,1224,0,0,0,0
Trooper1988,924,867099,758,96,6103,11,2268060,5,2848,2873,4,6,3.18005e+06,2,867099,0,924,0,0,0,0
TrumpLeFuhrer,892,989413,986,0,4076,6,1763370,4,1307,2402,0,0,3.06338e+06,2,989413,0,892,0,0,0,0
TuboOsan,1846,1644885,3481,1109,12883,10,1722040,4,3006,3980,0,0,5.54072e+06,3,1644885,0,1846,0,0,0,0
Tufiga,1296,1011368,895,84,3285,6,1605410,2,1533,2430,6,1,696200,2,1011368,0,1296,0,0,0,0
TulioBCunha,1663,1851305,501,110,3936,7,2734930,8,3324,7748,40,20,5.50449e+06,1,1851305,0,1663,0,0,0,0
TunczykGW,935,1053406,1389,298,7654,9,2154550,5,1590,3173,32,8,780975,2,1053406,0,935,0,0,0,0
Twitch-Pw3ak,2170,1168706,680,0,2091,320,2725750,8,10424,5222,3,2,3.04528e+06,2,1168706,0,2170,0,0,0,0
TwoBigMelons,1090,930270,804,134,3967,1,1411960,3,2583,3477,35,4,3.10617e+06,1,930270,0,1090,0,0,0,0
TyRn90,2206,1502262,2509,2722,20903,12,2594720,4,1292,2427,37,25,1.37814e+06,2,1502262,0,2206,0,0,0,0
UKnowMaName,826,802911,1343,85,13210,4,1774910,2,1651,2845,27,10,1.51674e+06,2,802911,0,826,0,0,0,0
ULTIMATE_BG,1293,1183302,1207,54,9082,5,2074850,5,3616,3497,70,21,4.28905e+06,2,1183302,0,1293,0,0,0,0
Uduse,1049,1341053,1035,1677,4414,648,1767050,4,2115,3943,9,14,1.10251e+06,1,1341053,0,1049,0,0,0,0
Ultragamer-DBTC,2061,2040764,1423,106,23120,17,3014960,7,6076,2434,11,1,7.29158e+06,2,2040764,0,2061,0,0,0,0
Umar3x,780,888308,2288,118,11880,5,1717140,3,1901,3721,10,1,1.63143e+06,2,888308,0,780,0,0,0,0
Unyu-Unu,934,854024,883,25,4192,713,1827020,4,1949,2996,9,2,1.61463e+06,3,854024,0,934,0,0,0,0
V1nznt,1150,1027434,2093,51,8867,4,2284810,4,3802,3231,1,0,3.50765e+06,2,1026233,1201,1149,1,11.6044,22.8014,69.1179
V3nom462,956,1065011,2576,128,18388,3,1698970,4,1227,2545,0,0,1.19287e+06,2,1065011,0,956,0,0,0,0
VORTEX900K,740,803163,651,0,2415,2,1419020,3,2378,3129,12,6,3.67344e+06,2,803163,0,740,0,0,0,0
VV-mmao,780,847118,2100,696,10047,12,1682640,3,2221,1918,2,1,2.05501e+06,1,847118,0,780,0,0,0,0
Vaitey,1041,999747,1020,1157,7507,6,1697960,3,1422,3068,8,9,2.33612e+06,2,999747,0,1041,0,0,0,0
Vandretti,1038,1220554,1572,108,10590,4,2385090,5,3279,2772,10,3,4.4949e+06,2,1220554,0,1038,0,0,0,0
Vanghast,1204,1264583,1557,257,15446,647,2518150,8,5129,4026,15,10,6.8441e+06,1,1264583,0,1204,0,0,0,0
Vasily_Sniper,1195,1240285,185,0,768,199,1556850,4,2253,2982,24,7,3.84718e+06,2,1240285,0,1195,0,0,0,0
Vdaddy17,1155,1016125,297,219,3274,2,1535570,3,1287,1959,67,14,825190,1,1016125,0,1155,0,0,0,0
VeNiiQz,555,797889,884,0,8689,3,1315880,3,1890,1687,0,0,197095,2,797889,0,555,0,0,0,0
Vectorupst,1055,1254009,1754,48,13894,12,2622330,7,4420,4049,19,4,5.6209e+06,3,1254009,0,1055,0,0,0,0
Viren,616,703932,2543,402,15639,5,2884250,7,3512,2645,0,0,5.51352e+06,1,703932,0,616,0,0,0,0
Vishnevoyee,1602,1118969,1725,135,8526,7,973773,2,2290,2632,1,0,5.01355e+06,3,1116304,2665,1596,6,19.8279,7.49068,2.85027
VitoARG,1434,1346345,941,99,7925,7,1680920,3,1928,2509,152,66,2.46473e+06,2,1346345,0,1434,0,0,0,0
Vitya_Maliy,1147,1574715,431,60,17006,8,1804720,4,1151,2103,0,1,932655,2,1574715,0,1147,0,0,0,0
VoodooxChild,1079,1175085,967,95,4479,4,2063960,5,2526,3095,13,7,4.73918e+06,1,1175085,0,1079,0,0,0,0
Wenano,1121,1174141,993,287,4528,6,1715060,3,2915,2569,0,0,5.0423e+06,1,1174141,0,1121,0,0,0,0
WondharZ,823,1234992,1073,8,6801,1,1828810,4,3525,3096,4,0,1.96063e+06,2,1234992,0,823,0,0,0,0
Wotschfuscht,696,790601,284,60,4353,654,1740990,4,2818,2837,0,1,5.44207e+06,2,790601,0,696,0,0,0,0
XXfothsXX,968,863332,2022,63,12391,9,1477860,2,2381,2503,3,0,4.01165e+06,2,859384,3948,963,5,20.7614,17.5448,8.31664
XerroXDX,982,966826,1675,36,12288,10,1879790,3,2890,3227,10,7,4.83029e+06,2,966011,815,981,1,10.32,4.16687,12.5371
XtrMPlayer74,1174,997203,904,11,9853,1,2725650,6,3737,2170,96,52,6.71339e+06,2,997203,0,1174,0,0,0,0
XxXASONXxX,567,603780,1461,36,8668,2,1496040,3,2387,2764,5,4,4.44756e+06,2,603780,0,567,0,0,0,0
YOMajorMaxx,1770,1559765,1722,65,13761,9,2076830,4,4575,3019,6,3,6.60049e+06,1,1553338,6427,1762,8,26.5382,17.1505,20.7743
Yee_H4w,579,575058,1277,100,4095,4,1283940,2,1528,2387,2,2,2.1587e+06,1,575058,0,579,0,0,0,0
Ymir96,1321,1179887,2648,107,14208,4,1788270,3,2613,3112,17,7,3.55481e+06,2,1179887,0,1321,0,0,0,0
Yuler00,642,777023,2086,234,11169,9,1629160,3,2536,2817,14,3,2.4148e+06,1,777023,0,642,0,0,0,0
ZHPLANavy,1587,1578629,1975,3067,11423,24,2336840,4,2340,3388,0,0,5.62188e+06,3,1573484,5145,1583,4,21.2144,15.0666,78.9252
ZOEIRAFIELD,948,687806,2391,68,7094,1,1665720,2,2221,2787,122,35,3.49063e+06,1,687806,0,948,0,0,0,0
Zarendal,1201,1161186,352,93,3316,7,2140170,5,4944,3342,3,0,5.3302e+06,2,1161186,0,1201,0,0,0,0
Zekilly,1048,933403,1536,142,6182,4,1367380,3,2382,2728,9,0,3.94091e+06,2,933403,0,1048,0,0,0,0
ZenerrY,1469,1156930,2456,51,8804,4,2028240,3,1936,1991,34,35,2.52795e+06,2,1156930,0,1469,0,0,0,0
ZeroEdge074,1207,1378993,781,63,4311,14,1916730,4,1407,1931,0,0,3.78291e+06,2,1378993,0,1207,0,0,0,0
Ziegenschmuggler,1174,604429,2718,94,7471,9,1618390,2,2299,2151,8,0,3.5115e+06,2,604429,0,1174,0,0,0,0
ZombicideBrah,1101,1044258,3758,141,24122,26,2679560,4,2541,2264,1,0,4.36301e+06,1,1044258,0,1101,0,0,0,0
ZouSenpai,722,755281,1737,95,4205,8,1337340,2,1959,3537,8,5,1.44912e+06,3,755281,0,722,0,0,0,0
Zte7e,1765,2015805,273,103,3241,24,2501700,5,2307,2877,2,0,3.74316e+06,1,2015805,0,1765,0,0,0,0
Zuddybear,1286,1288977,2108,23,8489,2,1819620,4,1682,3384,6,1,3.39805e+06,2,1288977,0,1286,0,0,0,0
ZyraXionoX,726,979472,3024,97,21728,2,1986780,5,4904,2932,14,6,7.39531e+06,2,979472,0,726,0,0,0,0
_ACE_Albert_Ball,1348,1564369,730,158,4378,6,1843220,4,1662,2591,0,0,2.60201e+06,1,1564369,0,1348,0,0,0,0
aFFer87,1344,1141564,4147,28,30336,112,3081780,6,1499,1671,6,5,1.80008e+06,2,1141564,0,1344,0,0,0,0
airhan11,930,976965,1306,62,4333,4,2051850,5,3179,2370,0,0,5.88337e+06,2,976965,0,930,0,0,0,0
alejdfgh,1252,1454852,832,77,4437,6,1304210,2,2388,3357,0,0,4.35273e+06,1,1454852,0,1252,0,0,0,0
allreadydead79,1034,1086099,4731,57,28637,9,2141430,4,3452,2785,32,26,4.02475e+06,2,1086099,0,1034,0,0,0,0
alsars,1396,1579159,1270,677,8252,9,2669120,6,2690,4151,0,0,5.57923e+06,3,1579159,0,1396,0,0,0,0
amenownzz,869,1031225,1491,320,9748,6,1603990,3,1680,3232,82,37,1.73849e+06,2,1031225,0,869,0,0,0,0
andymitchell9999,1095,1183679,1809,53,17696,6,2282080,5,2306,3635,1,0,4.9578e+06,2,1182661,1018,1094,1,11.0364,12.6372,7.11691
appina,794,705587,1745,5,4739,3,1281680,2,1841,3169,0,0,3.02066e+06,2,705587,0,794,0,0,0,0
ashishbuzz,1331,1841874,383,64,1975,3,1632090,5,6706,3932,1,0,1.04712e+07,3,1838653,3221,1327,4,18.7286,11.6541,6.11144
benya941213,1458,1533662,1271,87,3645,4,2000490,5,3372,4132,9,3,3.38468e+06,2,1533662,0,1458,0,0,0,0
bigbandm,706,801955,2347,349,9746,6,1569070,3,1441,3477,27,15,1.12004e+06,1,801955,0,706,0,0,0,0
billybagsnatcher,999,1022737,1741,136,6475,9,2078020,4,3401,3452,1,1,6.43216e+06,3,1022737,0,999,0,0,0,0
blase05,1940,1112278,1331,86,6120,1,2523620,6,4805,4049,6,5,2.02942e+06,2,1112278,0,1940,0,0,0,0
blaueWitwe,2086,2093209,257,121,1907,18,3191460,7,4809,2393,0,0,7.25332e+06,2,2085330,7879,2074,12,31.8392,5.51553,6.18354
bleedblack83,717,841550,280,57,1571,1,1694520,4,3863,4313,2,2,4.92572e+06,2,841550,0,717,0,0,0,0
blizzardxxx,951,1019329,1729,140,9217,4,1855820,3,3979,2453,60,16,4.73949e+06,2,1019329,0,951,0,0,0,0
bobblers,782,1015753,1868,89,15472,15,1839280,3,1595,2345,0,0,2.28537e+06,2,1015753,0,782,0,0,0,0
browser80,1744,1049600,3978,0,25191,32,1411760,1,2314,1392,3,2,3.31422e+06,2,1049600,0,1744,0,0,0,0
bu88ah,817,956010,1038,224,10122,15,2209660,6,3188,3625,2,0,4.66543e+06,2,956010,0,817,0,0,0,0
bunubis,959,1049482,8192,125,37340,4,2710290,6,3294,3470,0,1,4.42675e+06,3,1049482,0,959,0,0,0,0
calamitos1screw,1740,1246373,2302,70,9549,2,2042400,3,3754,4140,86,32,1.60983e+06,2,1246373,0,1740,0,0,0,0
camscotland,2182,1491255,566,243,776,9,1901760,3,4548,2635,41,16,1.59563e+06,2,1491255,0,2182,0,0,0,0
catalinciorika,1943,1319610,2082,30,12109,2,2526370,6,5774,2568,28,10,3.5286e+06,2,1319610,0,1943,0,0,0,0
claudiudiuacl,1545,1755658,639,129,2064,4,1500900,5,3275,4723,0,0,4.99464e+06,2,1753222,2436,1542,3,16.4203,6.40534,4.72871
cwebstah,365,358415,10,0,92,88,661599,1,934,3280,69,11,2.72786e+06,1,358415,0,365,0,0,0,0
dacluckinbell,820,939070,2006,37,6634,6,1690600,3,2647,2942,19,11,2.88249e+06,2,939070,0,820,0,0,0,0
dageshii,1609,1471070,374,156,2364,3,1881370,4,2653,2360,0,0,4.81e+06,2,1471070,0,1609,0,0,0,0
dell-danfen,1234,1436741,825,890,2237,7,1278480,3,1401,4850,0,0,2.39301e+06,3,1436741,0,1234,0,0,0,0
diablosly,1213,1147860,2049,169,10856,6,1691650,3,4245,2758,24,6,4.88325e+06,2,1147860,0,1213,0,0,0,0
dkm4545,1620,1159654,775,11,1100,3,2613950,7,8036,3691,0,0,1.66408e+06,2,1159654,0,1620,0,0,0,0
dms_ducky,1105,1004005,2023,108,13859,9,1976860,4,4057,3254,29,19,5.73761e+06,2,1004005,0,1105,0,0,0,0
dsadadwdg,888,879976,30,4,432,2,1220340,3,2766,3253,2,0,3.20131e+06,3,879976,0,888,0,0,0,0
duzongming,2419,2265275,3118,326,13320,10,2521740,6,3060,2472,11,3,5.1178e+06,1,2265275,0,2419,0,0,0,0
eLogic-Soulimano,2685,1416981,1673,82,4671,1,2626120,7,7321,5358,57,12,2.1953e+06,2,1416981,0,2685,0,0,0,0
edibleshrapnel,911,941215,627,64,2183,7,1708870,5,4044,3895,68,18,1.72644e+06,1,941215,0,911,0,0,0,0
electrohack,1510,1526200,659,78,2636,1,1983740,5,3003,2841,47,14,5.21582e+06,2,1526200,0,1510,0,0,0,0
elikhgg,602,685409,2320,193,12595,4,1396130,2,1529,1844,15,6,571955,2,685409,0,602,0,0,0,0
evilfire69,1063,858147,2538,245,11990,8,1900820,3,2596,2168,38,13,3.79007e+06,2,858147,0,1063,0,0,0,0
exogeNNN,718,899600,4275,83,17971,29,2233420,6,4128,5229,0,0,4.25006e+06,1,899600,0,718,0,0,0,0
forestDK3,1931,1562953,2224,811,6931,3,2219540,6,4394,3813,103,39,3.69487e+06,2,1562953,0,1931,0,0,0,0
fpoa347,873,935872,911,352,3439,9,2160510,4,2459,1836,0,4,5.15952e+06,1,935872,0,873,0,0,0,0
framaninou,793,886717,807,56,2127,2,1356290,3,1025,4379,0,0,2.529e+06,2,885407,1310,792,1,11.9157,18.2586,8.60784
freeze10935,1114,1187536,40,61,259,1,1280500,2,978,2045,1,0,771665,2,1187536,0,1114,0,0,0,0
gDOTorg,741,700764,522,77,2391,2,1483740,3,1638,2736,21,4,2.34763e+06,2,700764,0,741,0,0,0,0
gen-hobart,1806,1838394,2298,55,7457,6,2839000,7,4104,4186,1,0,6.72652e+06,2,1837130,1264,1805,1,11.7865,2.04961,5.14369
general_tictac,736,799208,2432,66,3088,9,1412590,2,1585,2517,8,1,423320,2,799208,0,736,0,0,0,0
generalapotheker,1305,1322040,7432,121,41014,4,3026140,6,1571,1712,2,2,1.05725e+06,2,1322040,0,1305,0,0,0,0
ggtryagain,1133,1108247,814,561,5119,6,898419,1,1174,4385,6,4,4.02689e+06,3,1108247,0,1133,0,0,0,0
gordo0201,1132,1314823,1540,883,6414,2,1746120,3,1252,2845,42,23,2.81342e+06,1,1314823,0,1132,0,0,0,0
gr3edypanda,1127,1012225,466,20,1204,2,1351160,3,2050,1867,149,29,1.76445e+06,2,1012225,0,1127,0,0,0,0
halinfinity,4292,2326453,250,0,4166,47,2058080,41,104,92,0,0,99330,2,2326453,0,4292,0,0,0,0
hasesese,2630,1741014,537,69,7180,10,1619040,3,3204,2406,31,21,3.54753e+06,3,1739451,1563,2629,1,12.5768,6.52878,8.23549
hayder-waleed1,991,1239936,622,10,2665,3,1544950,3,1564,2968,1,2,3.54527e+06,1,1239936,0,991,0,0,0,0
hesihui1004,1008,930398,802,97,7413,10,1418350,3,999,2458,4,0,3.47348e+06,3,930398,0,1008,0,0,0,0
hinnjaku,851,950529,4890,124,26452,10,2865810,6,5014,3151,12,2,6.6166e+06,3,950529,0,851,0,0,0,0
hiroton16,1056,1210696,1759,776,11903,18,1873070,4,4705,3621,1,0,5.93223e+06,3,1210696,0,1056,0,0,0,0
hjkn0322,1583,1440671,1417,443,9419,29,730153,1,3424,2980,0,0,5.46364e+06,3,1440671,0,1583,0,0,0,0
honsl,1303,1212870,1848,112,8667,4,2481630,6,2489,2641,0,0,4.18289e+06,2,1212870,0,1303,0,0,0,0
iFeel-LikeApablo,586,661481,742,54,6110,2,1613360,3,1346,2360,0,0,1.28649e+06,2,661481,0,586,0,0,0,0
idiotkillerrr,950,1138129,836,505,3320,891,1457940,3,1271,2923,0,0,596240,1,1138129,0,950,0,0,0,0
inGLD,738,862933,1965,8,11982,4,2098650,4,2337,3366,6,0,3.54001e+06,2,862933,0,738,0,0,0,0
int3fix,968,943173,1565,51,2843,2,1449790,3,2805,2373,1,0,4.64043e+06,2,943173,0,968,0,0,0,0
irmedic1,1415,1502528,216,87,1563,9,1634760,3,2455,3188,29,7,3.93362e+06,1,1502528,0,1415,0,0,0,0
jakubsokalski,907,777652,2733,84,11808,7,1731120,3,1768,1550,39,20,2.2962e+06,2,777652,0,907,0,0,0,0
johnibaer86,1348,1211217,1820,56,8764,9,2423480,4,3246,1686,1,2,5.07071e+06,2,1204543,6674,1343,5,23.7724,16.1104,6.92519
johnnydramabf1,1799,1933002,4929,509,16333,12,2915780,6,2649,4016,0,0,3.02519e+06,1,1933002,0,1799,0,0,0,0
jsm67,1158,1104661,1496,235,10768,22,2548610,5,3565,1533,0,0,5.56945e+06,2,1103945,716,1155,3,11.9266,0.109313,5.88617
juniorv86,1189,1035885,3403,215,12961,16,3000070,6,3944,3075,38,21,3.51415e+06,1,1035885,0,1189,0,0,0,0
k0lbus,762,838736,2435,45,8703,3,2218020,5,3005,4227,18,7,3.37638e+06,2,838736,0,762,0,0,0,0
kariho0033,2275,1659917,2937,69,10223,7,2742140,8,9355,5006,26,6,4.99543e+06,3,1659917,0,2275,0,0,0,0
kdanger1972,908,978567,4988,29,25706,7,2355050,4,3197,2669,1,0,5.12093e+06,1,978567,0,908,0,0,0,0
kesusan,1169,1289820,3602,75,24145,9,3004690,8,3748,3631,8,3,5.03689e+06,3,1289820,0,1169,0,0,0,0
khhk6,1335,1451565,1411,1344,7849,8,1880750,4,1783,2021,36,19,2.4229e+06,3,1451565,0,1335,0,0,0,0
koer66,920,726671,3058,172,14687,13,1898190,3,2278,1739,19,4,3.43403e+06,2,722376,4295,913,7,23.2098,4.69646,8.50404
koumori2513,876,801826,1341,608,8606,12,1545290,3,2159,2160,2,0,4.19495e+06,3,801826,0,876,0,0,0,0
kryszerowski,801,941443,566,8,2662,35,2151800,4,3459,3335,2,0,5.59638e+06,2,941443,0,801,0,0,0,0
ktbk104,1302,1328864,3260,208,13169,9,1741510,3,3776,2430,0,0,5.46489e+06,3,1328864,0,1302,0,0,0,0
lamewolfgaming,738,737585,1894,90,8967,7,1945910,3,1834,2691,8,4,1.81926e+06,2,737585,0,738,0,0,0,0
lazaronee,4091,1974303,2,0,6,1,115210,37,1129,878,2,1,818180,1,1970739,3564,4084,7,22.2333,3.09265,3.36359
lf88,1018,957768,845,97,5094,2,1167160,2,1812,2334,0,1,2.69876e+06,3,954805,2963,1013,5,19.3247,1,5.5865
linneverstops,1662,893567,1608,173,7484,2,1267590,1,765,882,0,0,965915,1,893567,0,1662,0,0,0,0
liuping1976,1526,1387116,387,24,18174,4,1408480,3,4966,2664,22,3,6.11241e+06,3,1387116,0,1526,0,0,0,0
lyjo4321,1125,1311051,496,58,1110,389,1824840,5,3569,3338,1,0,5.83951e+06,2,1311051,0,1125,0,0,0,0
madkenny48,648,663817,1110,157,7377,11,1674920,3,1488,2027,17,3,1.72261e+06,2,663817,0,648,0,0,0,0
magguro,838,766987,1652,210,6936,6,2231010,4,1428,1956,41,33,750184,2,766987,0,838,0,0,0,0
makesnosense,1641,1689763,73,0,202,28,1985150,7,4204,4384,0,0,5.63898e+06,2,1689763,0,1641,0,0,0,0
marcelojamil159,1409,1415096,227,84,3616,1,1471520,3,1686,2853,9,2,3.28536e+06,1,1415096,0,1409,0,0,0,0
marfeeg,1370,973639,1160,144,5552,7,2613800,5,5417,1321,11,7,4.31308e+06,2,973639,0,1370,0,0,0,0
marksman_Kitteh,788,1003624,1044,119,3199,2,1212600,2,883,3256,14,16,2.42786e+06,1,1001738,1886,787,1,13.3241,10.1986,7.59646
mauscap8340,557,690745,9535,197,42891,3,2026620,3,2181,1668,28,10,1.55844e+06,2,690745,0,557,0,0,0,0
mazzachief,1325,912996,1237,0,7773,11,2387640,5,4191,2552,38,8,3.30099e+06,2,912996,0,1325,0,0,0,0
md241274,1842,1734800,2631,19,10128,15,2792890,6,3890,1624,40,18,5.18493e+06,2,1734800,0,1842,0,0,0,0
miago1,1625,1557212,451,108,8209,5,1885740,4,3059,2421,14,5,4.42637e+06,2,1557212,0,1625,0,0,0,0
mikebaker31,699,700023,1368,119,5234,6,1645900,3,3248,2583,1,1,4.58751e+06,1,700023,0,699,0,0,0,0
milkissmooth,1164,1411895,1483,395,1116,21,2616660,8,3401,6099,8,3,4.86204e+06,1,1411895,0,1164,0,0,0,0
misterframe,710,719329,1946,62,12055,13,2354660,5,3246,2209,17,23,5.74702e+06,2,719329,0,710,0,0,0,0
mojist,1034,1127225,1834,340,9429,9,2298020,4,3942,2981,0,0,5.70842e+06,2,1127225,0,1034,0,0,0,0
mookieman,997,944009,2366,299,8366,3,2017250,5,2232,2248,22,11,2.66542e+06,1,944009,0,997,0,0,0,0
mudziviriri,673,526084,1016,50,4171,2,1415380,2,1421,1471,50,25,1.16858e+06,2,526084,0,673,0,0,0,0
n0rdfriese,608,849231,1796,130,10562,12,1969120,3,1282,2718,25,1,380275,2,849231,0,608,0,0,0,0
nandogames85,984,1055983,1025,136,6123,6,1662060,4,2921,2722,0,0,5.14959e+06,0,1055983,0,984,0,0,0,0
nerfm4n,645,781032,6197,20,37950,1,3269450,7,6255,2957,13,1,8.90665e+06,2,781032,0,645,0,0,0,0
ngwing9199,570,569122,1165,51,7256,4,1130290,2,1824,3527,0,0,3.51859e+06,1,569122,0,570,0,0,0,0
nickodOna,810,773434,2587,74,8567,1,1533080,3,3441,2901,2,0,6.00119e+06,2,773434,0,810,0,0,0,0
nurBert,706,643183,1414,87,5267,5,1672320,3,2286,3337,0,0,3.15017e+06,2,643183,0,706,0,0,0,0
p2-k2,1412,1164038,2158,54,5498,3,1845830,4,2470,2198,157,87,4.03012e+06,2,1161119,2919,1411,1,15.2535,6,8.99966
paillery_qhg0dr,988,1253578,1484,592,10626,15,1654590,4,3073,3787,11,3,4.34051e+06,2,1253578,0,988,0,0,0,0
panhanbai,680,331538,692,62,3295,4,1067420,2,1651,1916,0,0,3.82615e+06,3,331538,0,680,0,0,0,0
parkuxa,1711,1428179,2896,129,12429,4,2685840,8,6946,4927,19,4,4.05041e+06,2,1428179,0,1711,0,0,0,0
parmesan44450,2391,2309333,218,59,5394,3,2838570,7,5747,4985,7,4,8.72102e+06,2,2309333,0,2389,2,2,0,2.34035
patzaninja,1017,1081869,1183,133,18348,4,2121320,5,2478,3073,0,0,4.95309e+06,3,1081869,0,1017,0,0,0,0
peckcr,781,872534,1669,102,8302,5,1357420,3,3474,3368,0,0,5.57988e+06,3,868784,3750,776,5,20.4936,26.7624,22.3358
pfeffimitzimt123,1276,1288417,1832,45,11108,2,2126670,5,2217,3166,18,14,2.47729e+06,2,1288417,0,1276,0,0,0,0
phillippe50,1100,1323032,4830,206,36751,6,4015650,10,3641,3136,0,1,4.4074e+06,2,1323032,0,1100,0,0,0,0
pl_shibby,784,947978,1135,121,10072,6,1747580,3,2508,2279,13,8,4.1114e+06,2,947978,0,784,0,0,0,0
pleisi,1014,1092795,1662,61,10770,4,1707960,3,2922,2413,3,4,4.24043e+06,2,1092795,0,1014,0,0,0,0
pollackcousin,647,824984,4109,206,20256,60,1820370,3,2597,1907,0,0,4.66666e+06,3,824984,0,647,0,0,0,0
puropen,1316,1318641,1086,176,9518,6,1719340,4,3780,3539,29,2,5.13267e+06,3,1318641,0,1316,0,0,0,0
purplekush430,1026,1078980,841,76,10917,6,2028340,4,1874,2223,6,2,2.65062e+06,2,1078980,0,1026,0,0,0,0
rdo197,564,564007,1407,126,8963,5,1727080,3,2315,3065,4,0,3.90687e+06,2,564007,0,564,0,0,0,0
ricojens,967,951774,1521,76,7048,1,1863610,3,1759,3070,24,7,2.46763e+06,2,941903,9871,960,7,28.3856,24,110.511
rkdtmdwls,839,869508,1149,111,7283,4,1522080,3,1978,3137,24,3,3.69929e+06,3,869508,0,839,0,0,0,0
rosimo81,1490,1316048,458,59,12433,6,1854490,4,2399,2847,20,7,1.67782e+06,2,1316048,0,1490,0,0,0,0
run2theHills,1082,1151953,672,61,7222,7,1943590,3,2654,1690,4,6,4.90457e+06,2,1149629,2324,1079,3,16.2116,5.85542,12.831
saroco198,962,1016374,1640,68,7095,6,1868820,4,2933,3198,11,3,3.92904e+06,2,1016374,0,962,0,0,0,0
schwarze_katze80,1684,1776123,1652,200,11265,4,1872840,4,2191,3669,7,0,3.45092e+06,2,1776123,0,1684,0,0,0,0
seitz_93,783,830028,8568,168,47655,6,1799080,3,2576,3333,1,3,1.97552e+06,2,830028,0,783,0,0,0,0
serialaires,1065,1237121,1122,872,9617,6,2151120,6,3755,2666,3,2,5.80517e+06,3,1237121,0,1065,0,0,0,0
sgtzackaroni,1407,1236659,1519,89,3982,2,1675410,3,2847,4316,45,26,3.52194e+06,1,1236659,0,1407,0,0,0,0
sjabloon1,716,837505,1439,235,5102,3,1255680,2,1609,2576,0,0,2.12451e+06,2,837505,0,716,0,0,0,0
skwaq,324,384413,1105,77,4858,6,1237620,2,824,3264,0,0,2.0783e+06,1,384413,0,324,0,0,0,0
skytiring,788,844266,910,416,6431,9,1430480,3,1933,1961,30,12,2.95637e+06,3,838744,5522,783,5,22.6246,12.0879,35.6343
stasdt,631,709166,671,311,8512,3,1166490,2,2922,2616,28,1,4.91277e+06,2,709166,0,631,0,0,0,0
stigenius,1001,894837,1845,548,10035,25,1839780,3,4478,2317,4,3,5.71198e+06,2,894837,0,995,6,6,10.3023,8.08728
stonyti,975,750746,767,189,5643,9,1878390,4,2418,1998,26,10,3.84083e+06,2,750746,0,975,0,0,0,0
submarines12,870,662261,1523,562,5852,3,1419600,2,1346,1728,22,2,2.81852e+06,3,661817,444,869,1,8.6134,2.0566,0
suichan315,1133,1264119,862,550,3751,30,2736600,8,4204,2678,0,0,6.07711e+06,3,1264119,0,1133,0,0,0,0
tarnschaf,1047,1249793,2045,135,8845,11,2318130,5,3155,3936,60,12,3.58076e+06,2,1249793,0,1047,0,0,0,0
tasselsa,641,875645,504,0,4063,23,2032910,3,1622,2345,2,4,641038,2,875645,0,641,0,0,0,0
tautatu,1422,1504677,1233,243,2799,4,1737480,4,2583,3508,0,0,4.17942e+06,3,1504677,0,1422,0,0,0,0
tchort666,1330,1394930,11,11,2366,3,2302380,6,5022,3577,0,0,8.04602e+06,2,1394930,0,1330,0,0,0,0
thanga5,3164,1425207,4276,7,20218,3,3272880,7,5420,1843,5,1,1.78851e+06,3,1425207,0,3164,0,0,0,0
therealferenczy,837,652624,4265,18,22054,3,1771110,3,1585,1857,89,5,1.02058e+06,2,649393,3231,831,6,20.7438,2.13187,8.16655
thereisnoname2,1228,1447175,1468,7,6359,4,2404080,7,3673,3112,3,4,4.51225e+06,3,1445303,1872,1227,1,13.2936,24,27
thirtyNsick,1084,1095468,3535,268,11364,5,2664990,6,2511,2528,8,0,4.21486e+06,2,1095468,0,1084,0,0,0,0
thizzlemenizzle,989,1123902,1265,76,8856,7,1773920,3,2059,2656,8,1,3.45323e+06,2,1123902,0,989,0,0,0,0
timewarp420,1636,1602586,176,38,585,1,2610170,6,3969,1671,17,10,6.91704e+06,1,1602586,0,1636,0,0,0,0
tjad0r,744,832811,1122,90,5230,8,1671990,3,2180,3922,1,1,3.63813e+06,2,832811,0,744,0,0,0,0
tmtli,1198,1438139,1547,838,11174,8,2210870,4,2003,3323,2,1,3.85055e+06,1,1438139,0,1198,0,0,0,0
tratatat0r,1331,1321049,686,0,4310,4,1635650,3,2791,4499,30,11,2.98807e+06,2,1321049,0,1331,0,0,0,0
trigga6699,973,779897,2701,62,6787,11,1886870,3,2763,3222,8,4,3.85982e+06,2,779897,0,973,0,0,0,0
trooperguy123,1364,1528144,1608,4,3320,2,1656940,4,3848,3521,31,12,3.44993e+06,3,1528144,0,1364,0,0,0,0
turbo28al,1733,1837646,901,269,3851,8,1798370,3,1395,2368,51,8,2.42029e+06,2,1834610,3036,1730,3,17.4413,2,7.99707
vondervolf,1019,1165616,3311,71,15989,9,2363380,4,2644,2497,18,6,2.54445e+06,2,1165616,0,1019,0,0,0,0
