Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
-CrazyV1to,105,77932,10,54,28,794,151756,252,108,214,0,0,323080,3
-CrysisGuru3-,249,270232,492,12,2828,1,317685,902,874,898,1,0,1.14306e+06,2
-ENG-Blackfox,212,202692,37,0,159,32,211342,552,584,707,7,5,585175,2
-ES-JB_Sniperxx,250,259768,11,0,42,185,248243,566,317,508,10,1,589760,1
-HRN3-LEccc,259,207911,800,3,4235,2,326633,453,416,329,0,0,626160,3
-KoDy-048-,276,246498,1,0,78,1,274783,630,194,316,2,4,275014,2
-LTKx-SwagYoloxX,83,73808,187,0,775,450,149227,230,281,383,7,1,506870,1
-NMS-Athos00001,185,170337,603,61,1433,543,536577,910,744,436,11,7,1.07555e+06,2
-NX-Ishmael,333,257906,529,87,3060,2,474454,842,676,848,0,1,1.23806e+06,3
-XH-xiaoSANgod,346,292994,108,19,753,234,214738,701,464,291,0,0,717905,1
-dexter-RUS,634,514815,461,32,2264,1,801623,1,1162,1714,1,2,2.12995e+06,2
01NDan,438,192356,296,0,713,6,664257,2,1732,649,0,0,665430,2
032008,190,174156,653,136,2734,139,182450,229,232,166,14,5,254010,2
1085009932,348,406208,438,16,2760,464,295624,766,634,823,4,3,801415,3
1289197845aaa,348,235018,3,0,23,162,143869,341,347,195,2,6,743979,3
1337HentaiMaster,169,173621,186,7,588,656,220418,588,473,454,2,2,267740,1
13TOP_KEK37,189,140613,770,9,3444,969,290846,484,312,479,6,4,788715,3
141_Cpt_Soap,82,84053,226,53,798,1,192781,331,156,321,3,0,116725,2
1525949408,114,86465,120,5,930,1,185327,317,223,194,0,0,692375,3
1621822736,361,342578,502,158,1901,1,428921,1,709,713,1,1,1.0803e+06,3
162vdv,486,296930,136,0,989,319,190550,336,211,240,0,1,271360,2
17099852,422,266414,355,10,3195,1,200342,552,378,314,1,0,460670,3
1923757,105,82842,146,12,595,521,145915,233,284,253,1,0,219680,1
19_Matty_74,642,657592,262,0,333,100,402267,1,1536,444,0,0,2.06096e+06,2
1MasterNinja1,96,65695,58,0,340,94,86539,105,44,280,6,1,105695,2
1ceR4n,115,83041,136,10,1282,1,150985,236,231,265,1,1,296255,3
204365965,602,633941,377,109,5080,2,638673,1,1119,1394,2,0,2.21416e+06,3
2236028606,294,253309,130,11,539,958,58650,182,124,276,0,0,556875,3
22_chri,246,212905,456,76,2278,2,409010,1,302,440,68,14,146780,2
2420233649,142,105307,324,12,2043,1,209546,270,92,271,18,6,291760,3
27TB,233,235939,260,59,1687,1,302896,558,680,1033,2,0,1.07291e+06,3
2864578910,201,228845,350,45,1781,321,204641,585,186,663,0,0,1200,2
294989691,236,241295,304,65,344,417,159109,280,323,279,0,0,385760,3
2N3904,228,181746,43,66,37,3,182934,353,271,323,0,2,594985,3
2T-FeNiX-T2,147,133854,513,7,2975,4,216617,404,188,338,0,0,84870,2
2o-Furkan,175,131849,414,16,1923,517,426290,842,435,629,0,0,812745,2
2thunda,146,173528,480,14,610,183,221291,524,163,399,0,0,23575,2
362909280,175,98582,299,50,1675,354,176344,153,101,117,4,0,203140,3
3H16,185,246410,232,7,1585,1,304289,892,797,540,0,0,976200,3
47enth,137,108167,195,0,844,1,235660,433,322,323,3,4,528475,3
4FriedRice4,342,261964,615,103,804,1,223752,674,813,386,10,2,681800,3
4P-57,147,178613,264,17,2276,1,266292,662,332,581,0,1,218425,2
553790298,180,203395,92,2,682,69,244677,481,316,230,0,0,806000,3
58457854,167,70613,322,10,739,110,127916,323,250,283,0,0,370850,3
72darkman72,323,348461,118,0,650,586,239821,603,361,484,1,0,478640,2
773023,162,118879,184,13,729,115,163079,300,241,175,1,1,241185,2
77szisze77,419,305915,14,0,0,0,85720,189,305,413,2,0,211970,2
7Zefur,114,85990,254,0,915,116,168075,269,113,111,30,5,89535,2
7starts,149,101146,255,11,479,453,209978,372,271,242,0,1,911165,3
7zicrows,368,409960,604,73,4429,4,486191,1,971,555,0,0,997136,0
879353671,192,171305,36,29,875,1,268955,508,445,171,4,1,920235,3
9-DeFense-1,157,171985,109,56,1197,595,315417,802,453,509,0,0,533775,1
911_Revo,102,110687,95,0,1206,464,147798,305,329,380,3,2,359066,2
915458303,55,42514,26,24,112,620,39399,64,45,332,0,0,238775,3
919287760,285,322903,396,17,2652,798,303472,985,854,544,0,0,983725,3
929007793,142,127252,143,15,808,669,145560,321,169,318,1,0,406695,3
930805VVW,132,142672,152,46,881,1,190311,400,336,355,4,0,541770,3
99CentFishTaco,509,311288,1397,335,5455,355,447433,480,217,239,5,5,267875,1
A1phadog1970,316,364792,519,0,2630,4,452241,1,700,893,0,0,832379,1
ABrownWhiteGuy,281,226801,1137,53,3930,399,435458,644,319,281,86,19,358410,1
AHappyRacoon,356,234199,758,6,4762,984,446752,762,460,519,28,16,417550,1
AJoutbreak,262,242776,225,35,1521,2,264204,605,347,543,0,0,457910,1
AKA-Marv,161,118041,88,0,1193,88,184318,406,241,335,0,0,198410,2
AMAXHERO,294,183149,414,20,1233,807,268869,565,658,286,0,0,407085,2
AMBITIOUSMEDIC19,414,314866,1150,32,9722,497,459412,997,463,511,28,16,296320,2
ATXGodzilla,166,198325,331,0,1153,644,263834,635,405,455,1,4,597245,1
AUT-Rothmor,157,149216,245,52,1713,1,284661,626,229,301,1,0,392820,2
AWWWYEAH111,251,242922,690,2,4871,1,613237,1,667,571,0,0,1.29807e+06,2
AbeKaynanaNaptin,139,113364,455,0,3996,29,251258,388,253,182,0,0,306750,2
AbraxasInGame,287,252733,323,28,1368,577,396517,1,727,518,84,33,740575,2
AbsolutHank,213,232875,205,31,3722,2,287161,839,807,748,3,1,712682,2
AbulSeus,121,125560,180,10,1112,95,156503,330,239,418,0,0,216925,1
AbyssWanderer333,353,357370,1233,127,4348,2,722726,1,1171,1156,0,0,1.35269e+06,2
Acegun77,136,159964,508,1,2344,353,296790,519,318,491,0,0,583750,3
AdamSti615,222,191408,471,0,3858,1,288458,767,531,531,12,9,281055,2
AdeWang,220,255185,143,49,711,2,229887,666,384,421,0,0,388400,3
AdjectivePoem9,199,204604,295,5,1533,2,318864,783,499,345,0,0,657225,2
Adoluphus,500,240808,348,0,2603,564,370298,721,562,388,0,0,207895,1
Adrda,257,304535,269,23,1527,1,396357,1,717,938,0,0,743435,1
Advanced_CPU,116,118694,504,22,3078,153,173273,413,156,342,3,2,84550,1
Aelistia,149,117425,315,3,2070,219,269270,410,256,329,6,3,253540,1
AffaDavid,212,211268,588,0,2351,1,326418,897,604,403,0,0,821715,3
Agamendor,208,175095,251,8,1844,2,232984,573,319,456,2,3,410970,2
Ahfishinsea,255,205307,116,30,555,633,263480,586,416,443,1,1,425235,1
Aidyn006,541,394805,1027,72,5288,1,649329,1,799,549,0,0,1.44323e+06,1
Ainz_Nira,210,179109,99,1,363,209,229829,696,651,383,0,0,910275,2
AiolosOne,237,314388,137,8,1164,1,335598,1,452,485,0,0,411100,2
Airspeed888,410,445240,696,1,2647,4,564397,1,910,1294,0,0,1.11753e+06,2
AkatsukiSect,116,74589,74,11,180,606,40665,77,228,273,0,0,994725,3
AlbaneinCowboy,221,254119,879,1,3673,3,333060,796,410,532,0,0,78035,1
Alch3m15t,250,250591,60,0,146,2,357845,1,432,311,0,0,603515,2
Alcloner,104,84385,118,38,468,192,142037,241,235,161,6,9,492490,2
Alda_CZpc,356,289892,84,0,832,6,336478,1,1003,729,0,0,566670,2
Alden49150,212,194166,46,4,297,539,286536,771,436,445,11,4,688635,2
Aldog626,166,213934,19,254,113,2,279220,788,709,288,0,0,1.26602e+06,2
Alex12163,101,111040,199,12,1024,637,139497,299,215,310,0,0,278295,2
Alex77127,134,137600,138,64,843,1,377221,694,425,238,0,0,969760,2
AlfearRRR,160,180818,232,5,924,239,210027,485,392,376,0,0,400020,2
AllZed,105,112708,464,178,4917,529,294415,729,250,252,10,10,56900,2
Altenat,147,118625,301,51,1235,1,166931,209,210,296,5,2,298865,3
Alulolx,271,203788,223,2,2795,862,327053,586,493,444,37,20,537580,2
Alumni-Eghhh,76,86141,57,50,618,467,146854,276,196,247,0,0,459600,2
Ambeint,372,411705,92,0,235,97,244354,815,564,555,0,0,837800,1
AmvirgO2b,145,100964,478,27,1747,363,178100,373,349,264,1,0,523465,3
Amyuzuki,429,210324,549,0,904,0,240582,72,86,60,3,0,46110,1
AnAngryAmerican1,205,246003,233,0,1142,2,426417,1,713,958,2,0,765595,1
AnGrYM0ThErFcKr,355,297582,237,0,1333,297,217229,555,588,292,0,0,878840,2
An_UnKoOkEd_Egg,255,157902,32,0,282,40,103488,43,13,7,0,0,34760,2
Anaro1210,360,269148,109,5,122,32,265882,661,572,417,10,8,745994,2
Anchixi_jp,127,96244,317,0,1856,69,181964,160,276,352,16,2,161735,3
Andizlack,260,228041,358,14,4861,705,319809,848,904,690,13,3,729320,1
Andrei241,271,354939,13,5,213,144,70838,222,427,1011,0,0,527625,2
AndrewDV8,152,142976,271,0,1140,10,247725,546,374,214,1,0,574945,3
Andropioid,107,92110,383,19,1927,402,242563,404,216,333,0,0,397475,1
AngelOfWar626,179,190922,219,0,1129,1,399263,782,406,463,0,0,474680,2
Angerbibi,168,158604,169,4,328,496,169462,373,376,376,1,0,689835,3
AngryCarl_05,159,176540,356,28,2353,1,276961,713,395,535,2,0,332925,2
AngryPandaHAHA,368,321164,113,0,386,748,222487,592,660,358,0,0,887445,3
Anhong996,222,199757,9,13,31,394,164592,347,282,232,0,0,521640,3
AnimeLaine,146,207309,194,64,1837,1,281105,790,257,958,0,0,215900,2
Ant8490,153,94770,99,11,307,2,246159,414,281,231,4,6,474295,2
Anti-Thomo,290,261068,442,22,2015,662,450151,1,730,984,17,1,457680,2
AnxiousSketch,118,113678,341,2,1751,1,227526,414,96,225,0,0,36235,3
Appletaco123,286,226475,403,39,1500,3,412048,921,788,749,2,0,1.30105e+06,1
Ar4sk,377,198064,915,145,5862,2,340471,357,350,261,0,1,314170,2
Aragorn112_PHX,266,412683,177,76,962,5,368914,672,691,710,0,0,1.36248e+06,2
ArcAngL-OTG,219,226341,9,1,120,3,345498,995,921,620,0,0,1.13917e+06,1
Arctic_Cudi,255,309745,692,21,2984,964,375505,1,625,1120,16,1,721260,2
Areszo,138,96117,206,11,363,639,166933,483,268,391,8,7,184195,3
Ariellui,229,268922,1875,30,16699,2,399000,989,903,513,0,0,733210,3
Arthenor,201,231552,1262,18,7256,344,329399,762,450,703,0,0,83915,2
Asakuri1488,142,157134,202,0,847,274,151922,294,380,297,2,1,493645,2
Askingslinky5,336,377848,868,56,2167,1,499943,1,655,926,1,1,489905,1
Aslanmedic,110,96646,130,19,503,219,174277,341,187,505,3,0,346370,2
Aspiriin1,549,401413,2,0,33,2,704587,1,1389,818,5,0,1.67062e+06,2
Assutama,207,208547,572,228,854,754,478027,1,780,611,0,0,988010,3
AstralBard,188,166382,67,9,279,735,228149,445,174,237,0,0,86125,3
AstralXTC,297,204287,84,18,280,141,365946,1,968,677,15,1,846920,2
Athorius1990,132,150481,195,34,317,334,221054,411,208,406,0,0,130225,2
Atum_Bom,181,206086,663,35,2450,100,391906,861,513,310,5,1,890255,3
AudyGO,1148,699761,569,0,958,731,979657,3,2840,929,0,0,1.08068e+06,2
Author50CO,316,314969,407,25,1693,139,287886,762,269,619,2,0,452005,3
Avee95,111,117117,380,2,2248,279,210434,432,194,514,3,3,64795,2
AverageMerc,140,147538,730,54,5382,669,267852,431,339,447,3,1,403180,1
Avivan3334,125,79448,558,50,1086,452,226312,436,301,119,2,2,244640,2
AwipPL,157,149812,27,0,34,1,238668,593,338,258,0,0,103080,2
AxiomaticStrike,271,336559,436,0,1115,3,500862,1,598,953,0,0,816750,3
Azkel1,265,258654,449,0,1298,394,276645,765,251,1068,48,27,481265,2
BAD_BIG_DAY,608,799974,212,3,1104,2,864490,2,1199,513,1,0,1.64571e+06,1
BBearJew,333,332887,18,21,552,418,59442,113,944,696,0,0,1.02921e+06,1
BHanekawa,313,341355,289,0,1279,736,271369,749,698,550,0,0,869879,3
BILSIM2046,387,311017,619,17,3575,1,465551,1,660,228,5,0,1.0223e+06,2
BNZPORAMASE,270,240348,155,0,802,566,223121,581,379,715,0,0,491725,2
BTD789,151,172138,192,8,1011,833,256278,736,432,474,0,0,598095,1
Babybellzerhauer,284,165259,612,0,3155,554,578787,1,1153,275,0,0,280310,2
Babyfartzz,306,285847,207,7,877,1,336979,823,623,783,7,3,458325,2
BadWaNu,187,209714,453,4,2755,578,275327,811,415,750,1,0,257405,1
BadWolf554,203,200616,132,33,709,2,217095,497,235,573,0,0,453535,2
Bah2204,166,176365,251,0,1518,620,145323,322,408,491,5,7,452305,2
Bahldur85,227,243169,506,69,3539,1,372461,1,908,623,0,0,1.04895e+06,2
Balanorr,89,55115,199,18,835,1,144990,217,160,192,3,1,237320,2
BallLazer72,256,191837,111,53,548,2,216898,368,339,403,0,1,339880,3
Ballbr8k3r,396,393111,472,4,1293,1,415888,1,710,942,2,0,846980,3
Baly93,131,145723,181,0,734,889,265453,645,322,473,1,0,273210,2
BambikiIIIer,355,340759,84,22,154,834,364467,880,862,869,6,0,964525,2
BaranPlays,148,123759,82,0,1060,567,133248,162,79,270,0,0,199400,1
BattleBorn22,295,384656,591,3,1958,1,551244,1,1476,1047,0,0,1.84742e+06,2
BattleMan545,183,100439,121,6,198,29,169108,353,322,510,5,0,247555,1
Baywatchmann1,330,314505,362,147,2646,2,867437,1,491,613,19,3,118480,2
Bbadtime,396,294096,822,5,4513,893,391138,714,449,219,0,0,674800,3
Beaglecott,207,197718,325,6,2096,588,288413,610,472,612,0,0,740355,2
BeatBomber_PT,319,176137,406,0,3249,56,417687,904,1300,471,1,0,392545,2
Belfobagger,179,200040,1186,24,3505,1,415040,1,592,452,0,3,747910,2
Bell206L,207,209756,203,6,815,470,215722,646,626,800,17,3,780015,3
Belttoni,148,120205,185,61,2802,1,260519,364,126,180,4,6,69860,2
BenQiLLs,345,298074,659,104,2427,1,509285,1,936,959,8,0,896045,1
BeomBom,247,167165,708,108,4827,2,328384,462,456,322,5,1,108130,3
Berbeluch,179,213390,18,8,568,2,353566,1,573,578,13,5,680805,2
Bergie13,231,238938,501,39,3906,933,363549,621,500,646,0,1,706760,3
Betto_947,165,116156,369,34,1684,260,282002,554,408,268,11,5,469895,2
BeyonceScrolls,349,367642,267,47,1287,2,347931,987,870,961,3,0,1.2044e+06,3
BiIlSplate,411,295994,67,8,460,400,449163,1,1114,606,35,12,491520,2
BigFredoAmaya,284,182685,229,4,1026,195,229315,477,374,220,9,2,306265,2
Big_Donkey_Balls,241,241482,226,7,1940,1,270558,743,428,526,0,0,650325,1
Big_Fackoff_Rat,267,278022,218,0,1829,448,338458,916,435,764,25,1,276540,2
Big_lynx,209,305772,96,2,1360,1,298929,843,439,761,0,0,628485,2
BiloSagdiyev,1169,744080,0,0,285,0,380893,922,1037,304,0,0,1.3733e+06,2
BioNuke,191,179705,628,0,2488,1,290320,610,531,463,1,1,918775,2
BioWarfare,261,268239,576,21,2995,2,448383,1,663,981,7,6,632781,1
Bipod_Hero_20,289,292993,142,54,1086,5,452999,1,546,581,3,0,688750,1
Birnenfred,291,265775,735,29,1718,474,346293,744,584,622,6,3,900775,2
BismarkGamer,207,187209,212,12,694,203,229851,476,209,363,13,8,51375,2
BlackKaffeejunge,605,280941,0,43,5,4,260535,442,355,237,1,0,223140,2
Black_Death,416,243845,7,0,21,710,414709,1,1205,538,7,1,511855,2
BladeBondage,254,275168,657,0,3280,387,342546,802,539,614,0,0,816225,3
BladeMix,168,170615,269,0,1351,17,227738,588,529,487,5,1,554230,2
Blainfalcon,244,235680,184,114,1510,3,570713,1,638,603,6,5,866870,2
BliTzZ_407,94,109461,367,0,3498,1,335800,468,283,347,0,0,165887,2
Blinder-Hahn,464,261299,261,10,1717,4,613760,1,810,293,0,1,599910,2
Blinky1996,149,165144,764,67,7325,909,279389,428,367,406,0,1,577830,1
Blizz21000,157,157424,189,16,1101,574,213877,494,271,257,3,0,568560,1
Blizzil,201,230134,786,17,4173,2,398448,1,524,619,0,0,447050,2
Bloodcore911,302,323371,240,115,1184,1,348742,714,695,1001,18,3,953800,2
Bloodmoonshard,208,274785,60,68,59,160,317308,570,344,565,0,0,40375,2
BloodravenJ,328,326778,669,31,4078,2,372554,1,841,789,0,0,1.01899e+06,3
BluB-Apophis78,246,277588,2000,120,10706,800,510194,1,856,603,1,0,939485,2
Bluelion3005,166,154604,834,3,4017,629,342393,758,425,522,1,0,431195,1
Bluesbot,216,255709,403,0,3019,1,247653,471,377,656,0,0,571325,2
BobGvozdilchik,497,468519,56,14,207,502,13700,17,641,732,2,0,535395,2
Bobby2545,318,340126,261,38,1516,2,351371,562,501,415,0,1,1.02097e+06,2
Bobo_De_Turno,335,270560,362,48,2455,958,468971,950,274,360,31,15,416420,2
Bolli34,146,109873,206,56,694,291,128686,153,37,69,72,38,143260,2
BonghaNPC,349,206923,31,0,646,962,231610,539,241,511,3,0,150130,3
Bonx_0,189,181028,489,5,3545,1,360156,916,472,484,31,13,363960,1
Bonze_Bonze,173,190462,192,6,1145,398,195868,626,483,727,3,1,559810,2
BoomeranG_Elite,276,182752,582,2,4084,77,240427,539,229,371,4,6,295705,2
Borker2017,327,201881,175,0,1286,532,148255,250,196,242,0,0,347169,2
BoutDeBoisSec,170,208160,1303,105,10316,10,514770,1,878,454,4,1,1.00682e+06,2
Boyd0N,169,160009,155,7,709,2,320194,864,123,276,66,22,186590,2
Bozamp,246,258748,153,59,1848,4,384935,1,467,634,6,1,44265,2
Bramdenmort,147,125546,673,0,5147,140,336825,519,249,310,0,1,257310,1
Brandon9O21O,156,176126,1316,7,8037,22,351888,785,425,574,0,1,240285,2
Bregual,294,324319,155,52,1189,1,433860,1,560,844,0,0,847075,1
Brobox111,935,426715,215,8,1535,749,598674,2,1741,845,2,0,457155,3
BruceMin9,115,91277,202,20,816,924,147034,245,151,135,3,4,103790,2
Bruisington,138,199817,411,0,2316,95,231045,451,73,367,0,0,35415,1
BrutalaTimponen,242,200346,97,2,514,670,175594,541,320,624,0,0,333425,2
BtK-Skurax,168,199629,614,0,1752,229,315217,690,314,650,0,0,421645,2
Bubinator5000,331,296830,454,69,2137,1,757358,2,1012,969,45,19,1.34343e+06,2
Buhstey,297,347512,329,0,1960,2,298531,925,1051,869,0,2,1.13761e+06,2
Bumpedy,120,105768,503,23,2263,4,413858,674,265,174,0,0,485075,3
BunDe88,262,287707,1014,0,1978,1,813367,2,940,1133,2,4,1.22241e+06,2
BunchTunchus,144,99527,371,51,2214,1,272154,520,419,304,0,1,555275,1
BungYeoKing,140,114420,99,21,286,4,241120,549,215,304,0,0,547125,3
BusterSgt,730,856533,412,58,2184,3,1571540,4,1558,1598,109,59,1.39094e+06,2
Butt3Pirate,678,889878,260,63,1124,4,726271,1,979,999,0,0,1.64946e+06,1
ButtStallion69,244,191776,402,0,2213,854,405508,745,213,446,84,30,420060,1
BuyMoreCasey,434,280246,647,191,5928,274,472728,1,132,121,45,11,100575,2
BxileyL,143,123441,402,50,1080,1,198419,447,351,297,5,3,273965,2
Bzztya,208,204743,311,3,1616,44,220915,597,816,392,5,0,1.08841e+06,2
CANCER-RANZO,390,214600,168,3,4086,287,287837,575,409,343,1,2,211975,2
CBwar67,82,97777,23,35,269,1,181009,348,200,285,3,0,296490,2
CCTVFK,213,210636,227,0,2270,788,206045,558,409,291,0,0,615340,3
CR0lX,93,78843,90,16,440,756,256765,495,256,315,0,0,365025,2
C_Rurna,633,727178,339,23,1453,1,820705,2,1254,1678,10,1,2.41353e+06,1
Caesarizda,154,122836,639,71,5179,582,397655,780,218,158,101,23,366420,2
Callabrator,537,522005,2062,918,9593,1,1408440,3,1288,1112,19,16,2.21812e+06,1
Canadian_Bear7,218,218956,373,0,1038,716,253426,583,314,725,17,8,174715,1
Capt_Assault,287,299149,3,0,3,1,272405,535,214,411,1,2,122895,2
Capt_Renegade,141,148263,24,0,91,1,172973,373,122,331,9,1,161030,2
Captailbowen_CN,728,755742,796,14,4345,2,694671,1,1276,1445,0,0,1.72434e+06,3
CaptainFatt1337,240,214400,314,57,847,36,250613,591,470,407,11,4,569235,1
CaptainFutureCS,273,360155,447,0,2881,200,475384,1,673,768,2,0,946850,2
CaptainHexagon,217,215852,188,25,949,1,200553,690,488,512,5,0,732690,2
Card1aC,222,233463,119,0,1163,133,247856,612,463,601,1,2,926750,2
CardiacAtlas,160,217141,175,4,508,373,226980,610,183,675,0,0,108575,1
CarlitosWayz12,321,285707,229,25,455,102,226636,748,343,289,9,2,356680,2
CarlosDanger222,200,178587,613,8,797,0,327405,865,677,285,0,0,1.27398e+06,2
CarolusRex91,168,107470,330,2,1605,136,208514,335,234,198,4,0,161985,2
CcYauu,175,183229,155,3,1294,677,178323,333,194,407,3,0,214195,3
Ch1ya,233,248005,330,9,1412,468,383048,975,374,552,58,10,195525,1
ChaBoySniffles,188,189900,291,0,502,9,240990,485,231,365,47,13,500590,1
ChalleP,415,182217,114,3,736,35,236650,500,430,683,28,8,148205,2
Chaos-RicardoSX,133,133948,253,2,904,1,211055,349,177,232,0,0,335750,3
CharChar747,568,611064,945,147,7554,5,943078,2,1486,1431,3,2,2.0539e+06,2
Cheadledeedle,204,222539,17,0,35,4,296935,982,716,758,0,0,1.10339e+06,1
Chemical303,289,321200,40,0,750,197,367676,1,396,360,1,0,643164,1
ChickenWyngz,275,281931,324,47,1345,1,530901,1,468,830,2,2,564535,1
Chillbae,184,171028,537,16,2284,126,245295,641,269,304,0,0,127270,2
ChinaYpanda,201,147687,37,0,59,393,85175,132,164,230,0,0,532175,3
ChineseElder,133,161970,90,0,496,547,192414,428,248,487,0,0,465050,1
Chose_La,265,293330,400,94,1492,783,337801,886,683,851,0,0,1.01158e+06,1
ChosenOne732-F,153,106480,330,12,837,1,261987,464,428,336,4,1,681625,2
ChriscomEA,197,167707,228,0,1118,245,272688,696,416,231,0,0,574365,2
Clandestin0,297,339463,134,7,1821,1,350297,1,486,692,0,0,608900,1
Claudio83,206,198477,263,40,1403,597,221982,447,283,319,20,6,582400,2
Clint3astwood,314,508932,256,0,3196,2,734839,1,1237,2796,1,0,2.43356e+06,0
CloffRhubarb,147,187405,306,0,2518,762,373362,1,321,720,4,4,27010,2
Cloudkeyserr22,206,213328,384,0,2525,1,251261,734,618,765,14,0,534500,3
Coccep,261,232773,141,72,563,1,261708,780,590,558,0,1,448700,2
CodeCaster,198,205125,747,59,2655,860,368328,1,553,452,6,0,500485,2
CoeS_angel88888,180,185323,2267,0,17558,41,431236,888,605,739,0,0,892900,2
ColClipper,341,438201,0,53,13,533,392024,1,409,299,0,0,865200,1
Coldpawzz,112,149460,186,30,912,416,255042,621,269,499,0,0,88215,2
CollectSexSlaves,150,136309,141,10,507,541,130469,315,233,292,0,0,441925,3
Colours19,145,171489,216,4,1520,1,297565,601,405,391,1,0,681470,3
Commander_Parrot,95,98124,175,31,1160,230,159131,351,267,214,0,0,510085,1
Cornealsky,232,246084,936,227,5419,1,513129,842,604,635,4,1,547255,2
CorporalPissEye,452,217928,246,3,2893,289,330464,705,423,352,2,5,137795,1
Cosmosiis,169,223330,383,0,1593,499,291908,808,441,826,0,0,40050,2
Costa895512,330,201698,247,0,2563,74,168840,157,82,132,1,5,12225,2
CottA27,242,270596,255,9,1961,44,257900,834,621,702,2,0,474650,2
Cowboyondrugs1,239,293411,619,25,2989,2,687061,1,655,859,0,0,620165,2
Coxafloppin,258,178769,914,5,5633,1,468462,954,477,372,7,3,394710,1
CpIHicks,154,173387,490,27,1658,1,339709,848,414,476,9,2,731420,2
CptFireStorm17,241,208692,392,2,3883,500,231304,585,359,483,7,5,252410,2
CptNickson,346,342335,548,32,1613,1,506839,1,1274,1435,42,11,1.15652e+06,3
Criminogenic390,303,295175,358,15,1071,164,331193,779,321,292,0,0,585910,1
CrispyBass,171,194794,771,0,2611,4,325836,409,399,286,0,1,686117,2
Crunchiedemon,112,120023,166,27,433,97,179336,443,267,289,0,0,437220,2
CrystalDisk,312,277556,127,27,989,723,234425,695,735,540,5,0,899130,0
Cs3hla,351,353249,395,0,1736,4,614741,2,1091,1095,0,0,1.35532e+06,2
CuriousDani,285,207949,796,0,5355,768,511275,1,744,325,0,0,751750,1
Cursejungler,547,645033,298,7,3867,4,780169,2,1565,1417,0,0,2.2625e+06,2
Customiz3r,287,345055,301,114,3453,1,528921,1,1466,1523,0,0,2.10876e+06,2
Cuteling,310,298112,367,29,1045,1,335546,1,868,764,3,2,761695,3
CyclistFromHell,159,229722,449,52,2003,203,359877,939,417,899,0,0,143495,2
Cykaducky,265,265820,274,35,1666,881,223248,623,353,620,0,0,446490,2
D3n3r50n,111,62554,111,55,167,181,178233,298,140,112,0,0,509650,0
D4C141,371,334186,1461,167,5483,3,704668,1,1344,587,1,5,1.11959e+06,2
D4rKzC,279,255399,244,17,1740,1,259900,650,372,406,36,42,604860,2
DASDCAWCSDSA,187,188294,145,64,1001,1,255525,406,191,310,1,1,34405,3
DDommoWM,432,460761,302,11,773,1,474418,1,1108,898,7,5,1.37101e+06,2
DETROID35,767,836034,3,19,229,13,683142,1,766,969,0,0,1.1612e+06,2
DEVILLE62,804,435310,20,0,0,10,804105,2,1332,286,0,0,525010,2
DK_Traitor,173,162899,144,3,10286,1,224302,372,328,278,2,2,204490,3
DMFPerutz8UK,193,231066,279,15,1531,122,302310,1,529,897,0,0,556385,2
DMXTRON,330,318163,376,61,3185,1,434398,1,821,966,5,6,930131,1
DR_SELTSAM_x,221,290621,31,0,4105,1,283988,716,429,295,0,0,800745,2
DThalle,257,271405,391,115,3361,654,330249,1,995,619,0,0,1.11238e+06,2
DYINGINTENSIFIES,288,320963,60,35,348,75,308971,952,218,543,0,0,422275,2
DYRyzzzen,181,202662,453,9,2717,667,364053,719,305,337,0,0,334165,2
DaGaBiZML,111,91277,246,0,970,494,112287,183,176,930,0,0,438100,3
Da_Daemonix,177,143992,82,2,698,323,493381,998,57,91,39,36,173870,2
Dager333,338,217310,540,0,4436,879,271589,338,308,187,0,0,416215,2
DaiCombo,570,290194,208,0,927,204,207488,105,24,51,0,0,12970,1
DaiMeng520,301,214905,167,107,908,1,164145,372,392,364,0,0,676775,3
Daisycutter89,570,470144,650,66,5059,2,681990,1,1211,1280,9,5,1.59699e+06,3
Dakwiz,142,130178,21,0,35,1,185580,409,260,277,7,1,262045,2
Daltonbeekejr,190,237032,161,3,483,3,395707,1,463,620,0,0,342350,2
Damikenz,102,94165,633,1,1545,61,246759,313,225,225,3,0,311112,1
DamuriOndre,262,294920,147,3,519,420,302717,974,607,894,0,1,539855,2
Dan20020,264,291704,297,124,2574,861,334265,1,605,773,0,0,739860,2
Dancolio,317,274021,114,35,680,1,316987,674,350,522,67,31,375570,2
DanielShvartsman,190,178748,334,13,1297,187,264111,496,165,294,0,0,140720,2
Daniel_813813,302,279586,307,17,1899,2,399622,1,651,699,0,0,657900,3
Danieloss7809,590,429760,630,4,1124,1,720692,2,1646,893,35,10,2.09442e+06,2
DanilFIFAstyle,131,117214,291,21,1077,628,208319,355,286,253,0,1,20440,2
Dansil80,221,248090,862,0,6789,1,437049,974,526,508,0,0,656310,2
Daracktor,284,292872,115,6,1143,504,221830,559,463,557,13,7,625235,2
DarkZM2010,257,195245,195,3,870,3,382020,626,384,252,4,1,443545,3
Darkblue0range,193,156583,116,57,1036,849,196094,531,312,373,6,2,334920,2
Darkknight7000,232,197011,170,79,1852,641,222993,488,398,370,0,0,744975,3
Darro70,236,298191,105,38,639,630,272711,751,406,678,0,0,57840,2
DatPingDoe,354,349189,309,16,1160,191,310780,769,434,693,0,0,465370,2
