Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
MONKEYsREAPER,2393,1093352,278,20,2033,886,935117,2,1500,2990,5,1,1.67773e+06,2
MRT803,1212,995596,2287,143,14635,8,1873000,3,1629,3050,19,9,793235,2
MagicbrOOOm,1104,876134,3142,218,27842,5,2824100,5,2324,3654,16,1,2.08683e+06,1
Magnumsmoke,1275,1684039,3164,477,21466,15,2940380,6,4485,3749,1,0,7.81691e+06,1
MalystryxVoF,612,1393221,1234,58,8967,7,2359000,5,2279,3946,20,10,3.80658e+06,0
Mangoglen,973,1557832,1931,90,16991,32,3403660,5,5129,2141,94,31,6.14793e+06,3
MarcinPL_BDG,1312,687086,1562,56,7828,5,1696250,3,2489,2625,20,13,2.21169e+06,2
MarcinnW,1054,1423689,291,13,5967,6,1693090,4,4761,3898,0,0,7.28743e+06,2
MarioCavallero,1344,746812,1689,20,4925,1,1706560,3,2756,3846,1,0,4.8694e+06,2
MariusBRL,963,1549478,1425,69,4814,2,2176030,6,5624,3278,15,7,6.1924e+06,2
MarkovKillChain,911,1429846,1274,1134,8243,3,1797190,4,3389,3006,13,5,5.33817e+06,1
Marlon-bruh47,784,1171640,1293,66,3783,3,1842980,4,2837,3047,4,3,4.10653e+06,2
Maroi13,1701,1393744,1160,176,7712,6,1895250,4,2535,3060,10,1,4.54958e+06,2
Martin_Katovitz,1277,1271505,3546,82,18946,6,2127980,4,3916,2644,0,0,5.17469e+06,2
MaruuuPL,1880,616812,1654,118,9426,4,1779450,3,1999,2336,4,4,2.23779e+06,1
MasonMan1994,886,1071777,5025,2,28842,1,1927370,3,4107,3462,26,11,5.80475e+06,3
Mastersword01,1228,760262,3089,92,13122,8,1756220,3,3193,3207,5,6,5.04646e+06,2
Matizkol98,684,1257488,1106,89,5459,3,2115700,5,2466,3179,33,21,3.36666e+06,2
Matt-666-Damon,1331,1639041,505,76,2592,9,2618200,4,1450,3962,0,0,147460,2
MelodiusFox,1289,1246532,1237,428,7668,1,1432220,3,1589,2543,0,0,5.07024e+06,1
MetalGearDaner,1217,800191,8003,38,40597,605,2008370,3,2548,2516,22,10,3.11202e+06,2
Metalhead543,1327,1042741,4966,203,16369,13,3455330,6,1989,2666,326,109,1.46939e+06,2
MetenetBF1,1197,2519597,347,194,1877,635,1716720,4,2418,4130,19,6,4.48386e+06,2
Michel445,639,999731,147,50,778,703,1479440,3,2151,4539,47,19,2.65635e+06,2
MightyWebDK,908,828747,421,79,3257,32,2271540,4,2146,2002,0,0,1.08284e+06,2
MikeAMoody,911,1615525,2634,1169,10282,8,3354590,6,4969,3029,115,48,7.56861e+06,1
Mikeschlorey,1256,1349278,5042,100,28831,7,2715700,6,4674,2943,20,8,4.18779e+06,2
Minotaures,1477,1437189,549,384,8200,5,1913390,5,1710,4067,2,1,2.78714e+06,2
Mischbrot_ZD,1084,1103235,1616,90,7199,5,2482420,5,2486,3084,104,53,1.24092e+06,2
Mjudas94,802,970504,2623,88,10377,8,2012090,4,3003,2213,0,3,5.28597e+06,2
Monjocdd,1306,1261579,1442,19,3985,4,1903920,5,2990,3905,29,18,4.50677e+06,2
Monkeeebutt555,2691,1877800,2645,84,4124,5,2544230,6,5587,2190,0,1,8.45564e+06,2
Monkk8000,1364,773194,1795,900,5666,8,1948350,3,2376,1872,24,8,2.89504e+06,2
MotherGoose10BN,1144,1314265,3096,348,17401,12,2861180,6,4135,3405,0,0,8.16813e+06,3
MoumoumouING,758,1463106,947,44,5115,3,1702090,4,3469,3802,5,2,4.36923e+06,3
MrBlackPudding,1642,824886,2114,175,6740,4,2281110,5,3470,3810,43,18,4.07665e+06,2
MrFlyingLamma,1574,686024,335,68,3745,3,1298150,2,1433,3289,0,0,3.41504e+06,1
MrKuznets,1205,2151522,487,55,22301,13,2267620,2,1702,1105,0,0,2.55729e+06,2
MrPizza2013,1155,1821561,1965,104,10343,4,1992480,4,1504,2894,9,4,3.92823e+06,3
MrTinuZ,1125,1333140,2066,68,8475,8,2694820,6,2678,2131,4,3,5.31421e+06,2
Mr_SyNa,1037,1139961,3583,128,27490,10,2073520,4,4672,3265,0,0,9.78538e+06,3
MrcZ_CrackedheaD,1901,1368334,205,446,955,22,3103360,7,1757,2820,283,92,3.37132e+06,3
Muckinger,895,978218,3936,110,14147,6,2516910,5,3523,2202,45,23,5.00935e+06,2
Muumipappa666,1150,1196729,1440,69,10422,11,2296610,5,4205,4319,4,1,5.61937e+06,2
Myrath89,1461,1071261,2443,180,10413,8,2265960,5,4633,4693,3,0,7.05613e+06,2
NCOW001,864,650285,895,28,5910,2,1518820,2,1056,2742,116,40,2.00475e+06,2
NLNF-musti,597,897088,1874,128,9913,9,2789600,5,3051,2497,5,5,4.25615e+06,2
NONY77779,3916,1323063,3666,83,7654,1,2156710,4,3038,2874,60,23,3.86175e+06,1
NOOBKING43,2571,1201228,540,180,4511,1,1440250,3,1506,3605,11,4,2.41884e+06,2
NUERNBERGER_71,1337,1409049,512,70,7778,3,2141360,4,3825,2895,16,2,6.25791e+06,0
NahkaVaraani,1249,875050,3194,157,14809,9,2498350,5,2325,3628,85,39,1.17096e+06,2
NakedFamousMike,1452,1591128,2092,13,2657,1,2282250,5,5144,3842,11,3,6.68006e+06,2
NaniDafuq,1072,1185961,3842,41,11472,819,2164700,7,5153,4504,0,0,7.24867e+06,3
Neriot20,1104,1463804,921,176,5106,4,1990540,5,3345,3241,6,2,5.25838e+06,3
NeronCaesar,993,1235572,4034,42,23069,8,2793690,5,4819,4016,1,0,7.23564e+06,2
Nevoto,815,583228,4058,96,24556,1,2383740,4,2772,3316,3,0,5.76047e+06,2
New-B-Q,901,1390719,4221,568,23197,4,2823560,5,2933,5450,12,0,4.55064e+06,1
Ni4k-Ni4k,1270,1186761,406,148,2272,7,2270980,5,3519,3283,15,8,6.44406e+06,2
Nickn8r,1171,800845,1486,105,4132,5,2370690,4,2853,2701,13,4,6.58804e+06,2
Nitchucazabi,1064,349306,983,99,2060,7,1462240,2,1124,2543,4,4,266935,1
No4T,1465,1841576,2566,1016,8540,7,3040290,8,4809,5224,2,1,7.46415e+06,3
No_problem_UA,831,721529,896,157,5867,6,1604350,3,2092,1741,52,7,1.51931e+06,2
NordicMarius,1624,731954,2031,89,11561,1,1783660,3,1146,2623,3,0,2.59541e+06,2
Nos79PL,1144,1719282,5204,115,37442,22,3565200,6,3191,4766,6,0,5.24418e+06,2
Nuck_Chorris37,1162,1593790,1692,49,3856,6,1794560,3,2926,3582,0,0,4.13009e+06,2
Numapompilio,1401,2492644,1890,93,327,1,2548330,7,10803,2426,52,7,8.42606e+06,2
OOT-BigJoe,639,1407032,3109,74,12624,6,2268380,2,1551,1234,9,5,2.10415e+06,2
OOT-Castalex,1301,810530,2128,483,12548,5,2004240,4,3326,3105,42,15,5.5087e+06,2
Ofenfeuer,1406,1193431,1627,62,10098,12,2236010,3,2818,2981,96,36,3.1241e+06,2
OhCrapPANDAS,1220,1645988,6701,20,35508,6,5210320,7,6150,9320,0,1,1.1921e+07,1
OhNoItsTommyGun,998,1337784,812,543,5049,11,1664500,3,2483,4258,2,0,4.30019e+06,1
Old-Jensen_DK,424,1648503,16,64,77,14,2253230,5,3707,4119,13,2,5.43873e+06,2
OldSpice_Fox,1841,1076472,1736,270,14167,8,2214070,3,3663,2741,4,3,3.42497e+06,2
Ololo_ololoev,1206,1100483,3036,274,17318,11,2054610,4,2351,2509,52,22,3.50975e+06,2
On3S1ckBas7arD,622,1141465,2298,67,4699,4,2210640,5,3102,3241,2,2,4.06402e+06,2
OoMILADoO,1487,1590284,246,88,605,663,1570180,3,1630,2561,3,0,5.15928e+06,2
Osswald0,2105,973317,206,59,1083,1,1746160,4,2735,2922,10,8,4.19365e+06,2
P15KnX,3191,990646,758,55,4420,4,1328270,3,3420,4185,7,1,2.06234e+06,2
P4nzerGren4dier,2237,1125947,1001,4,5297,5,1678490,3,1426,1970,0,0,227250,2
PENTA-Gnougnou,829,1014193,866,0,2180,56,3229810,6,4290,4257,9,1,2.62703e+06,2
PGabka77,1457,2567145,726,60,3166,6,2972180,7,3697,3261,12,11,5.50948e+06,2
PSYCH0-DADDY,1397,1226281,3232,302,11792,22,3342080,6,3323,2695,18,14,4.58091e+06,2
PTSonick,1068,1167200,1389,65,9574,5,2113750,4,2688,3633,26,8,5.17039e+06,0
Panserfaust_DK,1495,1174593,908,351,5386,5,2563980,6,4137,2838,19,5,7.21601e+06,2
Panzerwolf4,1356,1254737,565,124,2230,2,1858740,3,2413,2801,18,2,1.61466e+06,2
Papierkugel85,1396,1226125,1997,260,11668,5,1941360,4,3403,2604,50,9,4.13888e+06,2
Patriarch_za,1208,854833,801,18,8584,8,2624370,6,3384,4729,2,1,5.00316e+06,3
Paul667,1497,1049466,2559,236,15046,6,1841880,3,1760,3312,12,5,1.43042e+06,1
Pazi376,1093,1142042,1430,148,6063,2,2299060,6,2309,3361,33,15,1.44813e+06,2
Peanile,1163,1311509,3978,2727,27343,21,3825810,7,1819,2646,429,226,2.30799e+06,0
Pedalito,1071,828673,1233,80,4250,2,1481820,3,1245,2509,35,5,1.11728e+06,2
PepperRabbit,895,1089577,2675,1143,17538,8,3583780,8,311,485,437,131,843900,1
PerfectTsundere,1440,747664,1825,0,7308,1,1530360,3,3285,3490,4,0,5.74618e+06,1
Phake23,2277,1295333,2529,422,8195,7,2282160,4,3709,3553,17,13,5.24002e+06,1
Phantom_Kane,1350,1025437,1260,51,7003,6,1838790,4,3425,4819,2,6,5.24278e+06,2
Pintodroid,1051,1360531,3276,711,28141,13,2635290,6,3063,2646,17,6,3.92957e+06,2
PixelNuts,1102,1276887,2318,76,10011,7,2167930,5,4589,3958,10,2,6.39741e+06,2
Pleymou,1400,1289245,617,44,2126,4,1446990,3,3688,3009,3,4,5.05616e+06,2
Poenanii,1216,726201,1120,14,6376,3,2288310,5,2421,3358,3,0,333010,2
PotatyhkiN,669,1341364,397,17,10325,15,1623010,4,2692,4147,21,8,4.52571e+06,2
Pozitivchik686,899,1305685,139,116,16954,4,1813700,3,1378,2660,0,0,584325,2
Pr1ck3r,1377,1309681,1622,71,2630,3,1811450,4,3326,3921,0,0,5.39855e+06,2
Priester_81,1518,1061777,3213,102,17013,8,2825510,4,2820,1450,90,32,5.36131e+06,2
PrinceQuenellier,754,1613401,1326,161,8174,3,1968590,4,1791,3086,33,9,3.60083e+06,2
ProMMR,1395,1162412,2043,66,11108,7,2287470,6,4076,3470,14,8,5.82775e+06,2
Protector__334,563,623727,935,183,5509,5,1882020,3,2164,2306,3,1,991695,2
PuppeteeR_CL7,1477,989861,2549,152,8482,2,2344530,5,2810,3657,2,0,4.44673e+06,2
RES_olivierlee33,994,1655070,81,91,343,10,2334220,3,1085,1168,79,24,855350,2
RIDLEYRECON,1417,1156835,2861,141,20435,13,1687320,3,1711,2777,1,0,4.01036e+06,3
RIOBALDO7U7,1226,1057809,1386,79,6179,2,1298340,2,2241,2181,116,36,2.86818e+06,1
RPGustl,1055,850676,1494,51,4681,5,1723620,3,2629,3062,51,6,3.4409e+06,2
RacaPeru,572,2044789,587,114,3863,6,2414030,4,2103,1790,137,45,3.38492e+06,1
Rafq_77,1148,840336,3110,521,7979,3,1860240,3,2681,3478,63,51,2.96543e+06,2
Rahin10,968,2367397,107,43,3050,7,1394550,3,1425,4055,0,0,3.25394e+06,3
RareBreedOfGoat,1225,1221164,1102,132,5546,4,1426190,3,3201,3846,0,0,4.7852e+06,2
Rastapaedic,1502,1731756,2628,448,15492,11,2012890,5,2247,5559,2,0,4.31932e+06,2
Razarus,1752,1238592,1114,631,5364,6,1429730,2,2007,3330,0,0,3.89646e+06,2
ReHaB-pompeyblue,1173,1145598,2553,87,13159,8,2820760,6,3710,3494,3,3,5.66871e+06,2
ReadyOrDie,792,1455090,1042,160,3830,5,2128980,5,3787,3762,16,5,3.39603e+06,2
Reaper_7984,944,607822,1065,52,2022,1,1349790,2,3489,3571,8,4,1.92714e+06,0
Red_Star_RUS_50,1925,1182740,1693,90,12594,12,3052040,7,2605,4321,2,5,217285,2
Redoxi,1251,1221557,653,201,10476,5,1813220,4,2848,3954,3,4,4.75861e+06,2
Remataan,1519,812028,476,72,1689,873,1861900,4,1226,2389,19,3,1.14524e+06,2
Revlotion,963,1161441,1,248,93,43,3376410,6,5271,5084,37,15,7.18295e+06,2
Riggz18,3231,1097719,3325,300,19816,16,2296890,4,3652,2742,4,3,4.04722e+06,2
Rikishi-036,890,1714546,780,42,5957,2,1648020,5,4399,5143,0,0,5.6222e+06,1
Rogershappyson,2282,2558902,108,43,1891,6,1947880,6,2221,2871,0,0,4.83023e+06,1
RogueGamer32,992,1021502,2485,109,7806,4,2110880,4,4086,2789,32,16,3.67693e+06,1
Ronitos1,1634,850193,430,45,14139,1,1510570,3,2187,2632,0,0,497650,2
RsGdXp_FXP,1266,1408620,547,122,6414,9,1438220,3,2236,3357,0,0,4.50809e+06,3
Runtuaho,1062,1106739,2091,61,15571,12,2333920,5,2410,4422,9,5,2.53062e+06,2
Rust_Colored_Sun,1306,636408,1965,3,6859,1,1652130,2,1332,2276,51,33,2.73952e+06,3
S1lv3r_42,1029,951212,2796,40,10335,4,1919930,3,3016,4150,74,32,2.78618e+06,1
SAK-DeutscheAOAO,816,612306,84,168,685,189,1313880,3,2847,4159,13,0,966325,0
SF-Shuter,1065,1006797,4665,338,16811,411,3098480,6,4885,4326,29,18,2.67655e+06,2
SG_Marian,718,1314429,1056,158,3625,8,1811840,3,2026,3983,31,6,1.99706e+06,2
SIGINT_SIGKILL,1117,1063487,1634,56,4369,5,1711600,4,4389,2613,0,0,5.79732e+06,2
SNAPSHOOTER640,1306,1480320,5407,55,20064,33,3703000,6,3511,1872,0,0,5.63916e+06,2
SPEEDSTER1000000,1444,1051255,1179,143,3889,2,2016440,4,2866,2518,33,6,3.28606e+06,2
SPETS_BARS,2664,1403223,1047,117,7159,5,2158510,4,1716,2481,54,36,1.36837e+06,2
SSmrgudSS,1265,1535453,1216,116,15368,16,2510760,5,3731,2685,13,2,5.74945e+06,3
STALOWY1985,636,1863564,658,11,4171,6,1653420,2,2520,2952,0,0,4.82901e+06,2
SYM-Colossus,1336,627762,1729,49,3969,569,1671640,2,1186,2641,0,0,3.25386e+06,1
SZCZ3457,838,2172814,1055,2428,16149,11,3320570,9,3596,2436,50,10,5.29275e+06,2
SaG_Blackmarik,1007,1174820,2388,28,15698,2,1958840,4,1765,3158,0,0,3.19675e+06,2
Saltyberta,884,666503,1444,15,3506,4,1587160,3,2719,3420,32,13,4.27789e+06,3
SammichShark,615,945344,1124,157,5140,4,1321250,3,2473,3825,13,2,4.65606e+06,1
Sandman-CNE,1106,1479206,1029,13,5728,5,2439750,7,5399,3729,19,2,8.01436e+06,2
Sassles,1179,1088915,1280,87,13156,3,1704950,3,2892,3292,0,4,4.66215e+06,2
Sautl_sKiLLs,1187,1034334,4347,98,17535,8,2036400,4,3143,4596,21,5,4.46686e+06,2
ScarFr05,968,778425,1036,0,5443,2,2441120,5,2628,2271,393,137,4.44465e+06,2
Schrai,1602,1717456,1245,370,8816,13,3101270,7,4827,3270,14,6,7.30914e+06,2
Schultz_B,1470,1395760,416,187,1613,30,3155390,6,4218,4452,3,3,7.44184e+06,1
Seraphimus7,1446,1280154,2278,88,8514,6,2548800,7,4981,3702,6,5,6.5558e+06,2
Sestelo,1320,701739,1689,86,5944,7,1671030,3,3069,3133,15,2,4.3545e+06,1
SethJew,2547,1075094,1445,131,3929,4,2050880,5,3889,4162,9,1,4.84336e+06,1
SgtBor,584,1046949,1484,1119,4485,9,1652730,3,1873,4388,4,3,1.08429e+06,2
SgtGreenDuck,1814,1375366,1654,307,6372,6,2204680,6,2529,4379,37,17,1.38082e+06,2
Shadows17,1024,680349,855,396,2582,2,1182930,2,1097,2359,138,34,1.10527e+06,1
ShanghaiiJoe,659,802214,600,109,7102,10,2889680,8,6448,2704,2,1,7.14074e+06,2
Sheepoi,828,1298419,1932,74,9802,10,2886290,5,4649,6094,17,4,8.45927e+06,2
Shilhiad,1197,559162,2986,146,13462,9,1674290,2,1320,2602,19,3,300311,2
ShiraiX,1068,1066448,1561,1332,6108,12,2319720,4,2491,2534,0,0,5.21321e+06,3
Shiro06,788,864293,1870,405,14845,10,1861960,4,4879,1985,18,2,7.65162e+06,2
Shroooood,855,1293937,3542,85,16200,4,2318220,5,3664,2869,0,0,5.48687e+06,3
Sigtran,1775,1391999,1304,247,8579,7,1747260,3,2199,2969,54,29,1.23874e+06,2
SikeLinco,1661,1933458,1014,201,7195,29,2252090,4,3014,3214,0,0,5.80706e+06,3
Silent_Gaze,1330,1466488,140,3,312,675,1898550,5,1222,3356,0,0,3.54636e+06,3
Simizux,783,1689153,3081,202,21822,14,3220630,6,2333,2806,0,0,2.66097e+06,1
SirDamm,998,1635913,6633,478,31110,9,4248840,8,4936,7365,18,19,5.16896e+06,1
SkyBlueDreams,893,1745986,559,66,9454,5,1597380,2,1411,1189,4,2,1.52209e+06,0
Skykaan,1241,1210107,718,215,2118,3,1532840,3,3145,4459,1,1,5.37122e+06,2
Skysyde,716,1503382,1820,225,13648,8,2760420,6,2745,4140,14,8,2.08838e+06,2
SledgeHugo,1137,813720,1463,76,6061,6,1939220,3,2345,2837,182,63,2.882e+06,2
SledgeManHammer,1251,1524636,2472,143,11422,5,2374580,4,3077,3407,13,3,5.6187e+06,0
SliceSeven,656,1263172,2378,241,12126,6,2320020,4,2546,3983,0,0,4.33016e+06,1
Slimp003,1154,846273,4001,229,10714,4,2497270,4,3895,3142,81,39,1.45388e+06,2
Smith8391,780,1743835,1607,67,13005,8,2436480,6,2665,2114,17,9,3.34232e+06,2
SnabbsterFile,1239,797419,1716,64,9714,8,1518150,2,2321,3138,24,19,2.95802e+06,2
SnafuXIV,1337,1078588,2096,78,8052,6,2078740,5,3648,2837,14,3,5.58538e+06,2
Snaparazzi,2410,631389,1428,67,11992,7,1749320,3,1395,2213,38,20,510275,2
SneakyPlG,3475,1333064,2708,225,8432,5,2113730,5,4678,3619,13,6,5.83535e+06,2
Snuppy-Cz,1359,1174069,4521,168,17070,7,3126950,7,1557,2938,335,142,1.25879e+06,2
SoV-CapMurphy,1342,1219574,4702,140,21657,4,2401400,5,4319,5224,4,6,6.18267e+06,3
SokonoMP,2980,1247144,3261,135,21744,9,1975800,4,3583,5085,0,0,5.34214e+06,3
SoldierJoul,1031,1095133,2126,70,5063,3,2637710,5,739,1365,722,271,1.98042e+06,2
Soltsu,1392,748361,2525,272,22531,19,3437840,6,2973,2076,5,1,5.05446e+06,2
SpacemanSp1iff,1062,1872337,4154,433,4602,7,3396040,8,1859,2296,339,221,4.33698e+06,1
Spelimies,1423,803105,2350,171,9643,3,1510300,3,3604,3531,19,5,6.0667e+06,2
SpionageTripper,1026,1072599,1439,84,11348,8,2486610,4,2223,2103,131,34,2.42936e+06,2
Squirrel_Gnut,1046,1636567,3096,72,12093,15,2992540,7,4664,6527,3,0,5.40842e+06,1
Stadtkind01,2154,1169305,2411,215,13505,11,2138250,3,1929,1639,37,19,2.14336e+06,2
Ste1nbe1sser,911,1017750,1855,97,7177,4,2463900,6,3645,3996,15,4,7.04936e+06,2
SturdyNerd,962,621463,2142,178,5121,6,1449860,2,2438,4189,25,8,3.73828e+06,2
SunFlowerSeeds,665,1176371,874,43,3268,2,1854460,4,1086,3907,3,0,1.92261e+06,1
Superskrillex,1240,1002976,683,9,5655,15,1357360,2,1945,4318,3,0,3.63557e+06,2
SupportERZ_Adler,1439,1087316,3789,287,6101,3,2846690,5,2994,2252,44,11,2.85611e+06,2
SvetlanaSwe,1093,1070421,8405,0,62096,3,3241860,6,3787,2308,21,22,5.50091e+06,2
SweetSH,1274,720212,1624,96,5928,4,1838150,4,2248,2377,10,4,1.96033e+06,2
Szakran,1354,746330,1761,57,11230,3,1929450,4,2584,2637,49,19,4.93617e+06,2
SzklankaMoczu,722,947716,887,82,8509,4,1947800,4,744,3164,0,0,1.11668e+06,2
T1ckTac,2024,1087662,1482,185,5651,5,1802410,3,1866,2942,29,2,1.90012e+06,1
TAROISHI,712,1028464,1096,54,4702,7,1628220,4,3714,2614,0,0,5.28523e+06,3
TAlexandre_5,1186,1723101,387,87,5492,8,2102220,5,3122,4517,2,0,4.73259e+06,2
TIE_kousaka,1347,1222590,1569,74,17312,7,2598790,7,3045,5090,27,12,1.09679e+06,3
TLAZZO,1863,969385,410,102,2157,19,2036070,4,1514,2748,1,0,1.42795e+06,1
TR-enivicivokke,1040,1312598,1286,70,9756,13,2228780,5,3546,3556,5,1,5.26886e+06,2
TYT_Sirrius,743,1041765,1373,0,7751,98,1922100,4,1827,3261,0,0,982640,2
Tajgrr,1001,1697925,4047,123,30924,13,2284940,4,3290,4440,14,4,5.70753e+06,2
Tanfuhand,1163,925696,2046,102,1931,5,1370800,2,2117,2427,97,9,4.05436e+06,3
Tarkus8,1610,897284,7831,11,33510,5,2845790,6,3126,3167,29,3,4.1403e+06,2
TheGreatVikku,980,1073286,2662,211,6438,2,1764820,3,2079,2963,25,10,2.76569e+06,1
TheKFCManager,686,667249,403,19,2808,5,2077750,5,2239,2611,90,14,1.86808e+06,2
ThePoce,775,1053858,2878,249,10770,6,1823890,4,2233,2823,50,19,1.778e+06,2
TheRipperJack,718,1100043,9378,853,35196,3,2903630,5,3830,2381,28,5,5.35917e+06,2
TheSl0thzilla,1382,1052048,2168,167,7901,21,2993900,7,3590,2506,7,2,4.17094e+06,2
TheSlimeBeast,1079,1260010,4806,508,21895,10,2504750,7,3491,3383,2,6,5.4572e+06,1
The_Donatello,1639,1217343,1238,281,7808,3,1865260,3,3593,2924,11,4,6.96152e+06,1
The_Wataugan,1159,1530993,1607,350,17502,6,2415560,5,3368,2871,42,33,5.7811e+06,2
Thestjestery,806,1622990,2038,69,6812,9,2063650,5,4299,4316,4,0,6.62061e+06,1
ThomasSilk,1296,1871878,1884,53,6520,11,3941590,10,7863,5285,23,16,6.39099e+06,0
Thyrone85,956,1093040,5443,578,23465,5,2990340,6,4559,2550,1,3,6.27178e+06,2
Tiger_River,1580,1316856,868,172,4290,2,1522460,4,4097,3478,0,0,6.22885e+06,3
Tirith2708,935,1142059,2057,111,3899,6,1996160,4,1099,2614,353,202,1.32678e+06,2
Todd79,788,1806869,2152,802,13305,21,2228510,5,2964,3858,5,5,4.79482e+06,2
Todesmutig,1086,1516433,4911,562,18962,17,4392490,9,5286,1877,18,1,6.54183e+06,2
Tonto8888,638,1358154,3440,285,16620,7,2570290,5,3249,4162,41,15,3.03811e+06,2
Tribun228,1051,948836,785,43,6023,7,2416600,5,3674,2521,0,0,6.39428e+06,2
TribunSoil,1066,1184788,3720,308,23491,10,2396530,4,2148,2841,1,1,226405,2
Trumpgun,1119,1082812,1831,6,2440,5,2097100,5,5216,3905,0,0,8.12336e+06,0
