Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
For_The_Horde_22,16,14975,10,0,66,0,12708,0,0,19,0,0,126150,340.5695,6.0277,9.3083
Fore20ThundrPhuk,4,6115,3,1,4,0,5270,0,0,11,0,0,0,122.2335,5,8.02416
FowIBeast,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Fraenkie10,40,33995,0,0,0,0,40610,0,11,11,0,0,-4.46045e+06,272.2821,0,5.64438
Free4all_au,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
FreeSyrianArmy2,0,237,0,0,0,0,480,0,0,0,0,0,0,26.17719,0,0
Froetzy,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
G-Guimarero,7,6998,0,0,0,0,19620,0,7,17,0,0,35000,226.0711,7.25441,7.27557
GAGAGA_TW,5,4657,38,0,135,0,25490,0,16,30,0,0,2950,321.6525,18.1385,42.4499
GASTIK,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
GOD_DongSeok,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
GREEK_F1GHT3R_,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
GREENBERET1,14,18858,0,0,19,0,43640,0,23,13,0,0,98430,140.5302,8.21048,8.47195
G_Fluffy_Master,7,8653,3,0,9,0,11590,0,11,13,0,0,2.80006e+06,227.4681,76.7317,7.37822
GallantSquare09,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
GansoOrgasmico,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Garewas1,1,1490,0,0,0,0,0,0,0,0,0,0,0,212.3939,0,0
Gavrusha_s,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
GazerBlazer,4,4768,0,0,0,58,15460,0,19,21,0,0,0,220.7836,20,21.8847
GeckoTokay,13,13926,32,0,127,0,53040,1,61,45,0,0,5.52117e+06,236.9825,149.369,19.9922
Gedun,1,590,0,0,0,0,380,0,0,0,0,0,220,19.36939,0.0152958,4.41515
Geistlyy,7,7975,1,0,10,0,29650,1,34,32,0,0,-3.23331e+06,126.9194,0,9.06702
GenFax,23,28323,10,6,50,1,80470,1,65,35,0,0,178940,053.3782,13.548,9.69051
Gen_Ghost_GER,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
GeneralCordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Georg_S61,62,60379,61,0,0,0,144830,0,157,87,0,0,0,2101.087,7,6.95139
Gerezz,20,9070,0,0,0,0,450,0,13,32,0,0,86600,240.7914,6.85644,2.16574
Getizar,29,30481,0,0,31,0,6866,0,12,33,0,0,25200,260.1302,3.93245,4.91948
Ghost-in-rain,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Gilge001,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
GilmarL,10,8646,3,0,5,0,34120,0,25,19,0,0,80850,330.4625,10.683,7.6428
GinaAmaya_Easy,0,36,0,0,0,0,0,0,0,0,0,0,0,33.29799,0,0
GizmoDanWSU,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Godlmperator,1,672,0,0,0,0,1020,0,3,0,0,0,6350,29.74005,6.27195,5.65132
GoldenBearV2,13,11228,28,0,83,0,23000,10,13,16,0,0,-89975,235.3229,0,14.4853
Goloaaa,5,7870,4,0,22,0,28960,0,6,10,0,0,0,224.8317,6,13.7238
Goopensan,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Gortrek_NZ,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Got_GILF,20,19723,6,0,10,0,39800,0,49,80,0,0,172400,146.9294,17.3618,6.67903
GouedardV3,7,11198,7,0,37,0,31520,0,29,48,0,0,51805,229.303,23.7896,14.1913
GrUnK4N,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Granatgubben,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
GreenTippmann,15,16467,87,0,354,0,94150,0,102,61,0,0,161220,240.359,26.0421,37.9006
Griffin83V12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
GrimDeathCry,5,4927,0,0,0,0,7460,0,29,15,0,0,-6.66588e+06,121.968,0,6.21502
GrimGreybold,5,4557,53,0,148,0,20760,0,8,7,0,0,39380,221.5326,7.39566,48.0272
Grimmreaper82,2,1657,10,0,17,0,11320,0,21,7,0,0,-2.92594e+06,213.8041,0,21.6737
Grizzt,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Grooomer,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Gtst_RYU,40,17343,17,0,84,0,34070,0,46,68,0,0,114440,365.8005,8.68438,7.4011
GuNn3r_KhaN,19,21286,14,0,42,1,61980,0,87,71,0,0,229100,146.622,22.961,10.5574
GucciLasagna,5,4627,0,0,0,0,21320,0,21,14,0,0,50320,221.6167,15.743,8.0808
Guhano,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
H3llSp4wn_ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
HASlGORENG,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Hack3peter,3,2632,21,0,25,0,7750,0,10,16,0,0,18850,216.7707,17.7181,22.129
Hadley1181,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Hali1023,18,18472,0,0,13,0,36500,0,46,22,0,0,-5.39786e+06,344.3481,0,6.70986
Halo-NeverDIE,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Hamedeasthood,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
HanGiWon_BC,68,65110,12,23,50,1,112870,0,49,95,0,0,262920,3108.082,11.9005,7.38207
HandicapRunner,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HarrehBard,0,661,0,0,0,0,550,0,4,4,0,0,6400,28.69215,0,0
HarryBalszac,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Haru6aTop_spb,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
HeDisDoncJamy,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Headpipelul,65,78406,161,16,906,0,246340,1,278,408,0,0,4.62931e+06,2107.64,134.109,23.8457
Headsta,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Hector_The_Snail,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
HeldenhafterTyp,18,21734,77,0,125,1,119380,0,44,78,0,0,53650,245.8143,14.8474,20.0243
Helliriah7,25,25518,26,0,15,0,59350,0,26,57,0,0,44195,254.3413,7.54942,7.98024
Hellsnake88,31,32898,0,0,3,6,91900,1,97,194,0,0,890400,262.9314,42.3733,7.37852
Helmutoil,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Herr_slein,8,5162,0,0,0,0,12670,5,4,7,0,0,6360,225.2333,2.27233,6.30769
Herthaner1966,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
HeyWhatsYourNme,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
HiiLii,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Hintakaari,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Hoaqyn,13,9918,67,0,228,0,60530,0,6,33,2,1,7580,234.4195,6.31819,30.2604
Hoffoo,6,3751,7,0,48,0,24090,0,9,8,2,1,-278145,221.495,0,16.9602
HoneyBadgerRulz,3,3899,0,0,0,0,7160,0,1,3,0,0,0,218.6959,2,6.98904
Horhe_Cervantes,13,7648,0,0,0,0,7630,0,0,0,0,0,60,232.6436,0.00549539,4.92011
HornetDie,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
HoundYTPRO,3,3666,0,0,23,1,12880,0,4,18,0,0,0,118.3772,14,16.0945
HueJvnus,11,9903,10,0,20,0,19530,0,19,39,0,0,-2.66412e+06,132.4087,0,8.49082
Hulk_md,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Hum6le5m1th,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Husar_HartzFear,28,29180,33,0,103,0,91190,0,107,94,0,0,224980,258.6813,20.8459,11.5539
Hyperconcious,17,12626,43,0,216,0,38700,1,26,52,0,0,82340,140.2125,11.728,21.9071
I7Y3AH,1,1023,0,0,0,0,2800,0,2,2,0,0,3350,211.0528,8.15477,7.27427
IBeLegit1,2,1035,4,0,13,0,4130,0,2,6,0,0,10100,012.092,8.41078,14.7411
IIIToto,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
IPlatypusI,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
ISpawnDead,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
IceCooler420,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Im1Your1Father,12,8873,0,0,0,0,6450,0,9,13,0,0,-3.54235e+06,332.6399,0,4.81386
ImLost404,18,21835,0,0,8,21,85740,0,30,81,0,0,0,245.8572,12,9.3075
ImaGineAsWell,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Imhotep8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Immortalized75,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
InRageQC,5,5583,1,0,27,0,21740,0,11,9,0,0,44330,222.6891,9.55371,13.1203
InTF_Qnffkddl,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
InfinityDark1337,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
InquisitiveToast,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
IovFrey,15,18684,0,5,0,0,63090,0,54,51,0,0,0,241.4484,14,8.05318
J9_NOmercy,0,113,0,0,1,0,220,0,0,1,0,0,0,34.82698,0,0
JEM387,41,33806,63,0,327,2,136360,0,166,129,0,0,-4.19757e+06,373.2222,0,16.5936
JEND_S0EDIRMAN,4,5520,0,0,0,0,13090,0,18,24,0,0,30750,321.6224,22.1159,7.56316
JERRYtheRABBIT,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
JHWH420,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
JLCACSR,28,23290,3,0,31,0,67040,0,69,67,0,0,142680,356.4621,13.5082,7.99489
JOwlOfTheNorthJ,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
JRK-77,20,18281,10,0,61,0,61540,0,58,57,0,0,147410,146.2571,15.6449,10.4479
JTGB4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jaalouu,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
JackMcBlaster,11,9027,0,0,0,0,13760,0,12,25,0,0,15100,131.7585,6.58847,5.94604
Jaffenz,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
JannHolt,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jannis1005,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jaradin-sol,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
JaxDad81,1,919,0,0,0,0,0,0,0,0,0,0,0,210.7003,0,0
Jeanne-Yuri,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jell0PuddinP0ps,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jezus0013,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Jon_SN0Ww,6,5825,75,0,429,0,32400,0,26,6,0,0,5.87716e+06,323.9409,151.399,92.5723
Jonah-4747,47,42351,0,0,26,0,68700,0,44,58,0,0,215760,381.7333,10.5877,6.18248
Jondei,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Josef_Schwejk,15,12380,38,0,219,0,29160,0,30,47,0,0,81670,238.0609,12.7078,23.6401
Judge_Paladin,13,18183,36,0,267,0,48390,0,32,69,0,0,216080,239.2101,21.5967,30.8108
K0LAI,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
K0NFlG,11,12657,8,0,33,0,29760,0,34,95,0,0,105120,134.2314,26.4092,10.2118
K1mberlier,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
KAZAN111116rus,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
KGB_Voodoo,2,1828,8,0,12,0,5530,0,4,4,0,0,13970,114.1966,8.54887,17.2514
KIGOBank,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
KIKOURICARD,21,19252,3,0,6,0,48350,0,76,72,0,0,7.08189e+06,247.7135,182.37,6.9267
KILLMEFASTER,30,21236,0,0,0,1,31700,0,2,9,0,0,2500,257.6004,0.119823,5.70054
KONON_KPbIM,3,3574,0,2,0,0,4040,0,8,1,0,0,56040,218.2476,7.92202,6.05705
KRoN_DzHaKaz,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kadarkolbasz703,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kaksakr,19,24868,0,17,0,0,68030,0,37,94,0,0,6550,248.0903,13.2795,7.73519
KamikazRPZ,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kampfboulettchen,86,58079,291,0,669,0,210280,0,243,113,0,0,1.11387e+06,2124.585,38.0001,18.0319
Kampfkeks27,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
KamyQ_PL,17,17248,0,0,0,1,88750,0,82,89,0,0,222480,242.7534,26.776,8.49997
KarMine_LFDLG,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Kardiotomie,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kargentor,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Katakain,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Katatsumuri42,63,62732,10,15,9,2,157970,1,90,155,0,0,278590,3102.588,15.3327,7.07601
KcTinman-BK-,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0
Kealanl,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Kefka03,1,391,0,0,0,0,1530,0,2,0,0,0,0,18.29785,4,6.25422
Kiffikas,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kilimdor,0,196,0,0,0,0,280,0,0,0,0,0,0,25.79857,0,0
Kilo165,14,7731,31,0,66,0,43420,8,6,11,0,0,15600,133.7144,2.6059,13.4623
Kingmetus,13,17829,0,0,5,0,70660,0,20,69,0,0,0,239.0391,13,8.58618
Kinverjinn,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kix_Styles,9,11347,1,0,19,0,31780,0,30,47,0,0,18730,231.4014,17.7139,9.70858
KjS_020,16,18662,9,0,25,0,46640,0,37,87,0,0,127030,242.438,19.0534,9.34784
Knez_Imperiya,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
KoenigstigerII,29,21714,137,0,429,1,113960,0,119,64,0,0,-400830,256.8057,0,26.9172
KortexGR,2,1778,0,0,0,0,2860,0,2,2,0,0,3850,214.0845,4.17488,6.14942
Kr0sp,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kritosv,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Krvni,3,6674,0,0,13,0,1230,0,9,21,0,0,1500,221.7724,20.0769,8.49983
Kryptos212,31,26359,79,3,209,0,74650,1,109,93,0,0,1.19484e+06,160.6599,45.0195,16.0051
Kug3lmagn3t,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Kuochang_Chen,9,9264,1,5,11,0,13540,0,15,7,0,0,76500,329.9384,6.55112,7.22747
Kutschna88,15,17417,153,0,494,0,87720,0,56,74,0,0,153670,240.8371,21.8253,51.7448
Kw4id,82,86199,236,0,687,0,175980,1,196,150,0,0,577860,2126.007,24.3335,17.8062
KyaDuke,0,310,0,0,0,0,1220,0,0,0,0,0,0,26.75497,0,0
LAKILERA5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
LBYYBL,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
LEEEBRAAA,11,5335,0,0,0,0,10230,0,24,10,0,0,59430,328.4235,8.0274,5.52231
LLoGaaa,32,30226,0,0,0,3,167860,0,92,72,0,0,0,263.0432,10,8.51013
La6er,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Lacikeee79,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Lampshade79_CH,7,6076,29,0,185,1,23340,1,14,4,0,0,13670,225.1947,5.5383,37.5987
Lannger,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Lapoongoon,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Lawman500,60,62273,0,0,0,1,2000,0,98,184,0,0,-4.87076e+06,299.4913,0,2.39678
Legoend,6,8401,64,0,257,0,35500,0,22,24,0,0,25350,226.2676,15.9375,61.7701
Lei_kaiser,22,10749,23,0,90,0,16820,0,2,3,0,0,1.27478e+06,244.0012,34.0043,10.2574
LemongO,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Leonik89,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Lesstime9009,33,23103,82,0,414,0,51720,0,58,78,1,0,-2.81913e+06,361.3858,0,21.2917
Lexikon2801,2,1814,0,0,0,0,8850,0,13,2,0,0,29050,214.1654,16.06,8.15602
LiSRun,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
LibertyCelsior,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Lighteh,13,22094,84,0,317,0,71670,0,40,133,0,0,24780,240.9668,26.9184,38.6168
Lightning-Wst1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Liice92,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
LimeHaus,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Liquidesz,12,12500,10,0,38,0,20190,0,28,57,0,0,85550,135.1351,16.8248,10.4041
Livanoe,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Logos_Gatos,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
LoliCtr1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
LordFonso,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
LordRedBeard14,19,14410,0,0,22,0,41930,0,26,37,0,0,65720,243.2569,8.22164,7.85333
Lozo3971,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Lt_Bytes,17,18669,10,0,12,0,36130,0,34,68,0,0,154940,043.4413,16.8618,7.78953
Luck_Eugenie-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Lys0gen,9,9933,32,0,123,0,34930,0,12,69,0,0,0,230.4303,18,24.8929
M0NK3YF1ST,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0
M1-loko,14,12414,0,0,0,1,42770,1,65,91,0,0,3.52516e+06,337.082,109.688,7.43452
MAHZAMM,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MAKC_XIII,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MLinken,0,395,2,0,0,0,850,0,1,1,0,0,-26040,27.32263,0,0
MOCHEDAYANE,2,2396,0,0,0,0,6100,1,6,4,0,0,-3.58225e+06,215.3466,0,7.43147
MOHCTP72,4,4520,0,0,0,0,5090,0,14,24,0,0,48730,220.4877,20.6929,5.97203
MZUKIN,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Macbethfr,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Mad-Sh_AsHlIk,6,5726,0,0,0,0,13190,0,16,19,0,0,34930,223.8388,12.2521,6.8471
MadnessUlle,14,13829,0,0,0,0,64800,0,71,67,0,0,159230,237.9267,23.985,8.24799
Magic_Bullet47,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MajikNinjaPanda,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Majker-SVK,1,1570,0,0,0,0,1160,0,0,2,0,0,0,212.594,4,5.83599
Major-K-1943,9,10842,0,0,0,0,15110,0,3,19,0,0,31680,231.0644,5.14634,6.40027
MajorNiggles,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Makiloveforever,12,12536,42,0,155,0,41580,0,38,83,0,0,80350,335.1572,22.6679,23.6723
MakkiNorCro,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Malaxor,12,10535,27,0,165,0,38010,0,11,22,2,1,-305275,133.8543,0,23.5017
Malon_007,8,8523,10,0,43,0,24900,0,20,26,0,0,-2.93082e+06,228.3651,0,13.469
Mandalitten,12,8605,0,0,8,0,7750,0,9,9,0,0,43630,232.4302,4.53145,5.03953
MangledGrinner,13,16136,27,0,92,0,37980,1,46,74,0,0,144360,138.1881,22.5568,16.3516
Mario_ZIJIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Marmol1975,1,1191,0,0,0,0,510,0,3,0,0,0,5.09347e+06,311.575,129.68,4.75218
MarshmelloHead,24,19187,0,0,156,0,52940,0,30,46,0,0,92870,250.6834,9.04453,12.8525
MartyrLOL,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
MasonXel,44,51124,55,3,446,0,137150,1,93,116,0,0,105525,180.9804,12.4212,18.472
MassaCho7,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0
Masticando,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MatMacPOLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MattMad16,29,42069,45,0,154,1,130680,0,71,105,0,0,257040,263.6561,19.7378,14.1931
MattMoiSaCBo,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Matthew7991,59,53592,296,0,1017,0,202150,0,198,250,2,0,474850,296.5656,28.6234,29.6506
Matwonjay,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Matzke777,18,17038,10,0,5,0,41400,0,47,50,0,0,144100,243.6485,14.5493,6.92519
Max-024,10,9537,0,7,0,1,24820,0,17,14,0,0,-3.39063e+06,231.1419,0,7.05831
Max240398,16,20888,0,0,0,0,46080,0,46,59,0,0,24000,243.4489,13.8923,7.32568
MaximillianKr,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Mazub,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Me211314_CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
MeMetooll,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Medi-Kid,21,19618,151,0,512,0,63690,0,70,75,0,0,5.85665e+06,247.8815,153.938,38.4205
MenTaL6876,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MettaWorldPeece,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Meule6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Miche_Hell,16,17161,0,0,0,108,31540,0,71,51,0,0,170440,241.71,20.3058,12.663
Milkbar_KIDD,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
MissAntroph,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Mister_Mink_Died,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Mister_Minus,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Mitch-Buchannon1,22,20945,29,0,148,0,57400,1,114,88,0,0,4.81594e+06,249.4739,135.367,15.1469
Miyabi0961,1,1357,5,0,22,0,1560,0,3,3,0,0,5900,312.0446,12.2548,33.2846
Moaei,17,20378,21,0,87,0,31080,0,29,52,0,0,0,244.2239,9,12.5387
Mobel23,1,812,0,0,0,0,1090,0,0,2,0,0,0,210.3086,4,5.74588
Mohnfred_McFly,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Mongonaut,13,11107,35,0,208,0,30270,0,26,45,0,0,33060,235.2425,11.1914,24.9462
Mortada90-_-IQ,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MrAngelborn,6,3670,33,0,72,1,17580,0,10,8,0,0,-3.63032e+06,221.3827,0,24.3573
MrBadgerBadger,6,6922,35,0,89,0,39390,1,27,29,0,0,0,225.0019,18,29.0014
MrCiur,1,747,0,0,20,0,4140,0,1,0,0,0,0,210.0535,2,28.0214
MrDFmissile,50,54979,127,15,441,0,202500,1,116,112,0,0,138520,387.8866,13.3877,18.9774
MrGister,21,16420,56,0,244,0,73350,0,51,33,0,0,79520,146.3349,10.6427,21.6872
MrHuang-233,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0
MrIbra,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MrOmap,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MrSunglaZZ,4,2614,20,0,19,0,10340,0,20,12,0,0,4640,217.7392,16.2061,16.1304
MrTaoGaming,71,65520,263,8,1231,1,198010,0,91,315,0,0,0,1111.165,11,28.2665
MrWhatZitTooy,25,25746,65,0,138,0,61290,0,109,115,0,0,235950,254.4284,24.1521,15.0362
MrcZ_bobafett,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Mrcows1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Much_Longer,72,66611,27,0,68,1,101990,0,140,93,0,0,304440,2112.387,15.0419,7.13431
Muckr,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Murt0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MyyDooD,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
N1kupan,2,1546,0,0,0,1,14880,0,9,6,0,0,15100,313.5347,15.5885,9.28738
N3XT_Medic,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
N4T0_VS,16,18619,0,0,0,0,48720,0,63,54,0,0,123560,042.4177,17.952,7.42843
NENGUE-vicio,2,2379,1,0,11,0,7590,0,9,6,0,0,15800,015.3149,15.6129,13.8488
NGN77,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
NKPG-Cake,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
NL_BattleBoy_NL,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
NSG_chap1971,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
NUMBER9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Naitjok,21,25139,43,0,227,1,47090,0,31,64,0,0,162870,250.1955,14.0894,18.8811
Najim024,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
NanoSpicer,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Nantostar,19,21694,0,0,20,1,68230,0,91,61,0,0,265380,146.7972,23.9685,8.74112
Nasty_Baron,0,338,7,0,0,0,2220,0,0,2,0,0,680,26.95231,0,0
Nati15092005,10,8710,3,0,3,0,19930,0,17,30,0,0,69830,230.5129,11.3477,6.68154
Negan-101st,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Nemesis21125,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Neopheyte,19,21262,36,0,53,0,46530,0,73,75,0,0,178150,246.6116,20.5256,11.034
Neuromonada,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
NewdoStark,10,5064,0,0,0,0,20930,0,23,1,0,0,-154610,227.1237,0,6.76382
Nhokss,6,11247,1,0,0,0,19770,0,15,25,0,0,37400,228.3355,14.332,7.57642
NighTX86,3,3993,0,0,3,0,17600,0,12,24,0,0,42750,018.821,25.5034,9.75156
NightHawkFSI,10,11073,0,0,29,0,13790,0,15,30,0,0,58770,232.2198,11.0069,8.09384
Nightflyte,11,10922,106,1,310,0,30580,0,35,35,0,0,123110,133.1184,15.9388,44.2612
Nikiitaas,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
