Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, RTimePl, DTimePL,RRounds, DRounds, ActInd, PTFOInd, TWInd
MasonMan1994,1208,1071777,5025,2,28842,1,1927370,3,4107,3462,26,11,5.80475e+06,3,1071777,0,1277,-69,0,0,0
Mastersword01,669,762167,3089,92,13122,8,1757700,3,3200,3216,5,6,5.05309e+06,2,760262,1905,1880,-1211,0,0.282549,0
Matizkol98,908,1257488,1106,89,5459,3,2115700,5,2466,3179,33,21,3.36666e+06,2,1257488,0,886,22,22,0,0
Matt-666-Damon,916,1653167,550,76,2772,9,2649430,4,1467,4010,0,0,147460,2,1639041,14126,1228,-312,0,0,0
MelodiusFox,1256,1246532,1237,428,7668,1,1432220,3,1589,2543,0,0,5.07024e+06,1,1246532,0,684,572,572,0,0
MetalGearDaner,1490,800191,8003,38,40597,605,2008370,3,2548,2516,22,10,3.11202e+06,2,800191,0,1331,159,159,0,0
Metalhead543,1084,1067727,5126,203,16940,13,3542760,6,2067,2719,330,113,1.49897e+06,2,1042741,24986,1289,-205,0,0.07748,0
MetenetBF1,802,2529836,371,194,1878,635,1734630,4,2442,4164,19,6,4.52351e+06,2,2519597,10239,1217,-415,0,1.40432,0
Michel445,1332,1002058,147,50,778,713,1483780,3,2158,4544,47,19,2.67138e+06,2,999731,2327,1327,5,18.2173,4.58602,7.42788
MightyWebDK,2707,828747,421,79,3257,32,2271540,4,2146,2002,0,0,1.08284e+06,2,828747,0,1197,1510,1510,0,0
MikeAMoody,1147,1636227,2797,1177,10797,8,3415420,7,5050,3080,116,49,7.70403e+06,1,1615525,20702,639,508,535.367,4.29772,4.30283
Mikeschlorey,758,1349278,5042,100,28831,7,2715700,6,4674,2943,20,8,4.18779e+06,2,1349278,0,908,-150,0,0,0
Minotaures,1666,1462773,588,384,8506,6,1965300,5,1725,4127,2,1,2.8541e+06,2,1437189,25584,911,755,784.367,2.25975,2.87162
Mischbrot_ZD,1574,1103235,1616,90,7199,5,2482420,5,2486,3084,104,53,1.24092e+06,2,1103235,0,1256,318,318,0,0
Mjudas94,1229,975403,2666,88,10496,8,2038600,4,3039,2246,0,3,5.34774e+06,2,970504,4899,1477,-248,0,2.09984,0
Monjocdd,1155,1261579,1442,19,3985,4,1903920,5,2990,3905,29,18,4.50677e+06,2,1261579,0,1084,71,71,0,0
Monkeeebutt555,1136,1882152,2654,84,4124,5,2548800,6,5603,2198,0,1,8.4765e+06,2,1877800,4352,802,334,350.281,0.78653,1.89883
Monkk8000,1037,773194,1795,900,5666,8,1948350,3,2376,1872,24,8,2.89504e+06,2,773194,0,1306,-269,0,0,0
MotherGoose10BN,1907,1344110,3153,349,17677,13,2926860,6,4235,3553,0,0,8.36313e+06,3,1314265,29845,2691,-784,0,6.00332,0
MoumoumouING,895,1463806,947,44,5115,3,1702840,4,3472,3802,5,2,4.37278e+06,3,1463106,700,1364,-469,0,0.16285,0
MrBlackPudding,1182,825693,2114,175,6740,4,2282320,5,3473,3812,43,18,4.079e+06,2,824886,807,1144,38,47.2894,0.113531,2.35961
MrFlyingLamma,1463,686024,335,68,3745,3,1298150,2,1433,3289,0,0,3.41504e+06,1,686024,0,758,705,705,0,0
MrKuznets,864,2160503,487,55,22460,13,2272670,2,1704,1108,0,0,2.55919e+06,2,2151522,8981,1642,-778,0,0.0943757,0
MrPizza2013,597,1821871,1966,104,10343,4,1992500,4,1504,2894,9,4,3.92901e+06,3,1821561,310,1574,-977,0,0.0439236,0
MrTinuZ,3934,1342641,2127,68,8666,8,2734800,6,2728,2194,4,3,5.41374e+06,2,1333140,9501,1205,2729,2750.12,3.24323,1.93434
Mr_SyNa,2572,1139961,3583,128,27490,10,2073520,4,4672,3265,0,0,9.78538e+06,3,1139961,0,1155,1417,1417,0,0
MrcZ_CrackedheaD,1360,1368404,205,446,955,22,3103680,7,1758,2822,283,92,3.37264e+06,3,1368334,70,1125,235,239.115,0.0688898,1
Muckinger,1249,996454,4070,110,14509,6,2581180,5,3607,2274,45,23,5.08455e+06,2,978218,18236,1037,212,238.236,3.5116,6.17216
Muumipappa666,1453,1197230,1440,69,10422,11,2296880,5,4208,4320,4,1,5.62105e+06,2,1196729,501,1901,-448,0,0.0848308,0
Myrath89,1096,1072847,2443,180,10413,8,2267520,5,4635,4697,3,0,7.05936e+06,2,1071261,1586,895,201,212.633,0.149903,1.62658
NCOW001,1104,650285,895,28,5910,2,1518820,2,1056,2742,116,40,2.00475e+06,2,650285,0,1150,-46,0,0,0
NLNF-musti,995,897088,1874,128,9913,9,2789600,5,3051,2497,5,5,4.25615e+06,2,897088,0,1461,-466,0,0,0
NONY77779,815,1323063,3666,83,7654,1,2156710,4,3038,2874,60,23,3.86175e+06,1,1323063,0,864,-49,0,0,0
NOOBKING43,901,1201228,540,180,4511,1,1440250,3,1506,3605,11,4,2.41884e+06,2,1201228,0,597,304,304,0,0
NUERNBERGER_71,1270,1425381,513,70,7814,3,2162120,5,3896,2957,16,2,6.36299e+06,0,1409049,16332,3916,-2646,0,3.40801,0
NahkaVaraani,1171,875050,3194,157,14809,9,2498350,5,2325,3628,85,39,1.17096e+06,2,875050,0,2571,-1400,0,0,0
NakedFamousMike,1478,1604924,2107,13,2657,1,2302040,5,5176,3874,11,3,6.71735e+06,2,1591128,13796,1337,141,164.908,1.32844,3.43979
NaniDafuq,831,1185961,3842,41,11472,819,2164700,7,5153,4504,0,0,7.24867e+06,3,1185961,0,1249,-418,0,0,0
Neriot20,1646,1463804,921,176,5106,4,1990540,5,3345,3241,6,2,5.25838e+06,3,1463804,0,1452,194,194,0,0
NeronCaesar,1144,1237926,4095,42,23227,8,2810330,5,4846,4040,1,0,7.27572e+06,2,1235572,2354,1072,72,85.2682,2.41811,6.89855
Nevoto,1162,600469,4075,96,24609,1,2455360,4,2838,3463,3,0,5.92209e+06,2,583228,17241,1104,58,83.7499,12.0536,6.92692
New-B-Q,1408,1390719,4221,568,23197,4,2823560,5,2933,5450,12,0,4.55064e+06,1,1390719,0,993,415,415,0,0
Ni4k-Ni4k,663,1189403,406,148,2272,7,2277180,5,3531,3304,15,8,6.48458e+06,2,1186761,2642,815,-152,0,1.4322,0
Nickn8r,1301,826947,1669,105,4832,5,2457520,5,2948,2806,13,4,6.81371e+06,2,800845,26102,901,400,429.563,7.86521,5.83809
Nitchucazabi,1226,349306,983,99,2060,7,1462240,2,1124,2543,4,4,266935,1,349306,0,1270,-44,0,0,0
No4T,1029,1869573,2633,1017,8768,7,3088640,8,4885,5311,2,1,7.63654e+06,3,1841576,27997,1171,-142,0,3.36149,0
No_problem_UA,424,733721,973,157,6160,6,1652370,3,2178,1819,52,7,1.57648e+06,2,721529,12192,1064,-640,0,1.9572,0
NordicMarius,1869,731954,2031,89,11561,1,1783660,3,1146,2623,3,0,2.59541e+06,2,731954,0,1465,404,404,0,0
Nos79PL,1224,1749213,5286,115,37782,24,3655750,6,3283,4858,6,0,5.38433e+06,2,1719282,29931,831,393,423.942,4.43495,4.89432
Nuck_Chorris37,622,1602932,1718,49,3890,6,1803340,3,2926,3582,0,0,4.13009e+06,2,1593790,9142,1624,-1002,0,0,0
Numapompilio,1525,2494704,1892,93,327,1,2549710,7,10810,2427,52,7,8.43608e+06,2,2492644,2060,1144,381,393.692,0.407877,1.31607
OOT-BigJoe,2128,1413611,3168,74,12795,6,2302070,2,1567,1265,9,5,2.12305e+06,2,1407032,6579,1162,966,984.683,0.719768,2.41474
OOT-Castalex,3193,810530,2128,483,12548,5,2004240,4,3326,3105,42,15,5.5087e+06,2,810530,0,1401,1792,1792,0,0
Ofenfeuer,2245,1202269,1664,62,10296,12,2258020,3,2845,3017,96,36,3.16403e+06,2,1193431,8838,639,1606,1626.61,1.4133,1.89883
OhCrapPANDAS,829,1658132,6784,20,35959,6,5262000,7,6195,9401,0,1,1.19976e+07,1,1645988,12144,1301,-472,0,2.55416,0
OhNoItsTommyGun,1466,1337784,812,543,5049,11,1664500,3,2483,4258,2,0,4.30019e+06,1,1337784,0,1406,60,60,0,0
Old-Jensen_DK,1409,1648503,16,64,77,14,2253230,5,3707,4119,13,2,5.43873e+06,2,1648503,0,1220,189,189,0,0
OldSpice_Fox,1068,1076472,1736,270,14167,8,2214070,3,3663,2741,4,3,3.42497e+06,2,1076472,0,998,70,70,0,0
Ololo_ololoev,1495,1108619,3043,274,17447,11,2068120,4,2378,2522,52,22,3.55033e+06,2,1100483,8136,424,1071,1091.05,1.43412,1.86121
On3S1ckBas7arD,1356,1146098,2361,67,4819,4,2214510,5,3113,3258,2,2,4.06402e+06,2,1141465,4633,1841,-485,0,0,0
OoMILADoO,1407,1600346,246,88,613,663,1590880,3,1645,2595,3,0,5.20348e+06,2,1590284,10062,1206,201,222.523,1.54958,3.17797
Osswald0,1213,992537,206,59,1094,1,1781190,4,2811,2999,10,8,4.33154e+06,2,973317,19220,622,591,617.699,4.36943,2.77149
P15KnX,1512,990646,758,55,4420,4,1328270,3,3420,4185,7,1,2.06234e+06,2,990646,0,1487,25,25,0,0
P4nzerGren4dier,1117,1128840,1001,4,5297,5,1681980,3,1427,1975,0,0,227250,2,1125947,2893,2105,-988,0,0,0
PENTA-Gnougnou,1071,1014193,866,0,2180,56,3229810,6,4290,4257,9,1,2.62703e+06,2,1014193,0,3191,-2120,0,0,0
PGabka77,897,2584055,730,60,3180,7,3013540,7,3731,3303,12,11,5.54783e+06,2,2567145,16910,2237,-1340,0,1.36257,0
PSYCH0-DADDY,1440,1226281,3232,302,11792,22,3342080,6,3323,2695,18,14,4.58091e+06,2,1226281,0,829,611,611,0,0
PTSonick,2299,1175061,1395,65,9579,5,2129660,4,2716,3673,26,8,5.22275e+06,0,1167200,7861,1457,842,861.824,1.80703,2.05977
Panserfaust_DK,1350,1182507,908,351,5386,5,2585800,6,4190,2877,19,5,7.30525e+06,2,1174593,7914,1397,-47,0,0,0
Panzerwolf4,1058,1254737,565,124,2230,2,1858740,3,2413,2801,18,2,1.61466e+06,2,1254737,0,1068,-10,0,0,0
Papierkugel85,1109,1226125,1997,260,11668,5,1941360,4,3403,2604,50,9,4.13888e+06,2,1226125,0,1495,-386,0,0,0
Patriarch_za,1400,854833,801,18,8584,8,2624370,6,3384,4729,2,1,5.00316e+06,3,854833,0,1356,44,44,0,0
Paul667,1216,1049466,2559,236,15046,6,1841880,3,1760,3312,12,5,1.43042e+06,1,1049466,0,1396,-180,0,0,0
Pazi376,669,1142042,1430,148,6063,2,2299060,6,2309,3361,33,15,1.44813e+06,2,1142042,0,1208,-539,0,0,0
Peanile,899,1327934,4051,2849,27542,22,3894800,7,1854,2675,434,229,2.37561e+06,1,1311509,16425,1497,-598,0,2.27986,0
Pedalito,1377,828673,1233,80,4250,2,1481820,3,1245,2509,35,5,1.11728e+06,2,828673,0,1093,284,284,0,0
PepperRabbit,1545,1089577,2675,1143,17538,8,3583780,8,311,485,437,131,843900,1,1089577,0,1163,382,382,0,0
PerfectTsundere,754,747664,1825,0,7308,1,1530360,3,3285,3490,4,0,5.74618e+06,1,747664,0,1071,-317,0,0,0
Phake23,1395,1300779,2603,422,8358,7,2290950,4,3719,3567,17,13,5.24002e+06,1,1295333,5446,895,500,517.543,0,2.03054
Phantom_Kane,563,1025437,1260,51,7003,6,1838790,4,3425,4819,2,6,5.24278e+06,2,1025437,0,1440,-877,0,0,0
Pintodroid,1483,1360531,3276,711,28141,13,2635290,6,3063,2646,17,6,3.92957e+06,2,1360531,0,2277,-794,0,0,0
PixelNuts,994,1276887,2318,76,10011,7,2167930,5,4589,3958,10,2,6.39741e+06,2,1276887,0,1350,-356,0,0,0
Pleymou,1417,1289245,617,44,2126,4,1446990,3,3688,3009,3,4,5.05616e+06,2,1289245,0,1051,366,366,0,0
Poenanii,1226,726201,1120,14,6376,3,2288310,5,2421,3358,3,0,333010,2,726201,0,1102,124,124,0,0
PotatyhkiN,1055,1341364,397,17,10325,15,1623010,4,2692,4147,21,8,4.52571e+06,2,1341364,0,1400,-345,0,0,0
Pozitivchik686,572,1324518,139,116,17155,5,1838460,3,1401,2714,0,0,584325,2,1305685,18833,1216,-644,0,0,0
Pr1ck3r,1148,1329659,1629,71,2643,3,1848360,5,3369,4011,0,0,5.42058e+06,2,1309681,19978,669,479,506.045,0.826112,2.96226
Priester_81,983,1076955,3267,102,17214,8,2862330,4,2859,1485,92,33,5.43317e+06,2,1061777,15178,899,84,108.68,3.4098,7.57476
PrinceQuenellier,1244,1621201,1326,161,8199,3,1977390,4,1791,3093,33,9,3.60713e+06,2,1613401,7800,1377,-133,0,0.270052,0
ProMMR,1518,1168205,2043,66,11313,7,2299910,6,4097,3486,14,8,5.87208e+06,2,1162412,5793,1518,0,17.908,0,0
Protector__334,1765,638918,935,183,5752,5,1961780,3,2226,2394,3,1,991695,2,623727,15191,754,1011,1035.69,0,2.97183
PuppeteeR_CL7,1178,989861,2549,152,8482,2,2344530,5,2810,3657,2,0,4.44673e+06,2,989861,0,1395,-217,0,0,0
RES_olivierlee33,807,1659633,81,91,343,10,2341250,3,1085,1168,79,24,855350,2,1655070,4563,563,244,260.54,0,2.30033
RIDLEYRECON,944,1176702,2985,145,21015,13,1722580,3,1739,2815,1,0,4.05567e+06,3,1156835,19867,1477,-533,0,1.58482,0
RIOBALDO7U7,1933,1058483,1387,79,6180,2,1302550,2,2241,2181,117,36,2.86894e+06,1,1057809,674,994,939,947.749,0.0429649,1.41421
RPGustl,1275,850854,1494,51,4681,5,1725110,3,2630,3062,51,6,3.4423e+06,2,850676,178,1417,-142,0,0.0724715,0
RacaPeru,1522,2058357,607,114,3900,6,2426900,4,2120,1806,137,45,3.40725e+06,1,2044789,13568,1226,296,319.775,0.836231,2.56075
Rafq_77,963,840336,3110,521,7979,3,1860240,3,2681,3478,63,51,2.96543e+06,2,840336,0,1055,-92,0,0,0
Rahin10,3259,2367397,107,43,3050,7,1394550,3,1425,4055,0,0,3.25394e+06,3,2367397,0,572,2687,2687,0,0
RareBreedOfGoat,890,1221164,1102,132,5546,4,1426190,3,3201,3846,0,0,4.7852e+06,2,1221164,0,1148,-258,0,0,0
Rastapaedic,2282,1738767,2648,448,15589,11,2026660,5,2261,5588,2,0,4.37268e+06,2,1731756,7011,968,1314,1333.08,1.83834,1.77828
Razarus,992,1238592,1114,631,5364,6,1429730,2,2007,3330,0,0,3.89646e+06,2,1238592,0,1225,-233,0,0,0
ReHaB-pompeyblue,1643,1155784,2588,87,13232,9,2856370,6,3755,3538,4,3,5.74965e+06,2,1145598,10186,1502,141,162.611,3.68571,3.98428
ReadyOrDie,1266,1470588,1054,174,3893,5,2144870,5,3826,3817,17,5,3.42123e+06,2,1455090,15498,1752,-486,0,0.932449,0
Reaper_7984,1075,628302,1084,52,2042,1,1430560,2,3688,3785,10,6,1.96683e+06,1,607822,20480,1173,-98,0,0,0
Red_Star_RUS_50,1326,1182740,1693,90,12594,12,3052040,7,2605,4321,2,5,217285,2,1182740,0,792,534,534,0,0
Redoxi,1062,1221557,653,201,10476,5,1813220,4,2848,3954,3,4,4.75861e+06,2,1221557,0,944,118,118,0,0
Remataan,816,812028,476,72,1689,873,1861900,4,1226,2389,19,3,1.14524e+06,2,812028,0,1925,-1109,0,0,0
Revlotion,1065,1177017,1,248,93,44,3416580,6,5318,5150,37,15,7.21006e+06,2,1161441,15576,1251,-186,0,0,0
Riggz18,718,1112387,3407,329,20408,16,2350620,4,3708,2780,4,3,4.09998e+06,2,1097719,14668,1519,-801,0,1.81956,0
Rikishi-036,1130,1714546,780,42,5957,2,1648020,5,4399,5143,0,0,5.6222e+06,1,1714546,0,963,167,167,0,0
Rogershappyson,1324,2593832,109,49,1965,6,1988890,6,2243,2922,0,0,4.90687e+06,1,2558902,34930,3231,-1907,0,2.55538,0
RogueGamer32,1444,1021502,2485,109,7806,4,2110880,4,4086,2789,32,16,3.67693e+06,1,1021502,0,890,554,554,0,0
Ronitos1,2707,850193,430,45,14139,1,1510570,3,2187,2632,0,0,497650,2,850193,0,2282,425,425,0,0
RsGdXp_FXP,1265,1412893,547,122,6414,9,1450010,3,2249,3363,0,0,4.55084e+06,3,1408620,4273,992,273,289.182,1.50343,2.56075
Runtuaho,636,1106739,2091,61,15571,12,2333920,5,2410,4422,9,5,2.53062e+06,2,1106739,0,1634,-998,0,0,0
Rust_Colored_Sun,1341,654716,2145,3,7513,1,1719670,2,1369,2338,51,33,2.7842e+06,3,636408,18308,1266,75,101.27,3.56482,16.4772
S1lv3r_42,838,951212,2796,40,10335,4,1919930,3,3016,4150,74,32,2.78618e+06,1,951212,0,1062,-224,0,0,0
SAK-DeutscheAOAO,1066,612306,84,168,685,189,1313880,3,2847,4159,13,0,966325,0,612306,0,1306,-240,0,0,0
SF-Shuter,884,1006797,4665,338,16811,411,3098480,6,4885,4326,29,18,2.67655e+06,2,1006797,0,1029,-145,0,0,0
SG_Marian,615,1341202,1075,158,3648,9,1890000,3,2143,4120,31,6,2.01675e+06,2,1314429,26773,816,-201,0,0,0
SIGINT_SIGKILL,1179,1069454,1650,56,4400,5,1720280,4,4417,2639,0,0,5.82366e+06,2,1063487,5967,1065,114,132.085,0.970395,2.95259
SNAPSHOOTER640,1221,1500029,5447,55,20064,33,3756010,6,3537,1905,0,0,5.65924e+06,2,1480320,19709,718,503,529.923,0.760032,3.20109
SPEEDSTER1000000,973,1083264,1180,145,4589,2,2071780,4,3038,2674,33,6,3.41485e+06,2,1051255,32009,1117,-144,0,0.104751,0
SPETS_BARS,1623,1403223,1047,117,7159,5,2158510,4,1716,2481,54,36,1.36837e+06,2,1403223,0,1306,317,317,0,0
SSmrgudSS,1509,1535453,1216,116,15368,16,2510760,5,3731,2685,13,2,5.74945e+06,3,1535453,0,1444,65,65,0,0
STALOWY1985,1446,1866694,658,11,4171,6,1654530,2,2528,2963,0,0,4.84014e+06,2,1863564,3130,2664,-1218,0,0.447952,0
SYM-Colossus,1320,627762,1729,49,3969,569,1671640,2,1186,2641,0,0,3.25386e+06,1,627762,0,1265,55,55,0,0
SZCZ3457,2550,2172814,1055,2428,16149,11,3320570,9,3596,2436,50,10,5.29275e+06,2,2172814,0,636,1914,1914,0,0
SaG_Blackmarik,584,1176770,2391,28,15716,2,1960800,4,1766,3164,0,0,3.20627e+06,2,1174820,1950,1336,-752,0,0.389689,0
Saltyberta,1814,666503,1444,15,3506,4,1587160,3,2719,3420,32,13,4.27789e+06,3,666503,0,838,976,976,0,0
SammichShark,1026,945344,1124,157,5140,4,1321250,3,2473,3825,13,2,4.65606e+06,1,945344,0,1007,19,19,0,0
Sandman-CNE,659,1479206,1029,13,5728,5,2439750,7,5399,3729,19,2,8.01436e+06,2,1479206,0,884,-225,0,0,0
Sassles,828,1088915,1280,87,13156,3,1704950,3,2892,3292,0,4,4.66215e+06,2,1088915,0,615,213,213,0,0
Sautl_sKiLLs,1197,1034334,4347,98,17535,8,2036400,4,3143,4596,21,5,4.46686e+06,2,1034334,0,1106,91,91,0,0
ScarFr05,1068,778425,1036,0,5443,2,2441120,5,2628,2271,393,137,4.44465e+06,2,778425,0,1179,-111,0,0,0
Schrai,788,1717456,1245,370,8816,13,3101270,7,4827,3270,14,6,7.30914e+06,2,1717456,0,1187,-399,0,0,0
Schultz_B,855,1413474,421,187,1621,31,3205340,6,4288,4521,3,3,7.55074e+06,1,1395760,17714,968,-113,0,1.52102,0
Seraphimus7,1775,1281395,2283,88,8514,6,2553070,7,4989,3705,6,5,6.5558e+06,2,1280154,1241,1602,173,183.721,0,2.21336
Sestelo,1684,711615,1689,86,5946,7,1707160,3,3163,3218,15,2,4.51695e+06,1,701739,9876,1470,214,235.389,6.07736,3.60021
SethJew,1332,1075094,1445,131,3929,4,2050880,5,3889,4162,9,1,4.84336e+06,1,1075094,0,1446,-114,0,0,0
SgtBor,803,1066675,1596,1123,4828,9,1675420,3,1905,4484,4,3,1.08429e+06,2,1046949,19726,1320,-517,0,0,0
SgtGreenDuck,998,1375366,1654,307,6372,6,2204680,6,2529,4379,37,17,1.38082e+06,2,1375366,0,2547,-1549,0,0,0
Shadows17,908,688793,855,418,2631,2,1209720,2,1103,2420,138,34,1.10527e+06,1,680349,8444,584,324,344.302,0,3.00922
ShanghaiiJoe,1241,802214,600,109,7102,10,2889680,8,6448,2704,2,1,7.14074e+06,2,802214,0,1814,-573,0,0,0
Sheepoi,723,1311861,1932,74,9802,11,2920690,5,4714,6166,17,4,8.54574e+06,2,1298419,13442,1024,-301,0,2.85253,0
Shilhiad,1137,585570,3190,146,14085,9,1717320,2,1364,2712,19,3,300321,2,559162,26408,659,478,507.678,0.0016286,4.08007
ShiraiX,1265,1066448,1561,1332,6108,12,2319720,4,2491,2534,0,0,5.21321e+06,3,1066448,0,828,437,437,0,0
Shiro06,683,864293,1870,405,14845,10,1861960,4,4879,1985,18,2,7.65162e+06,2,864293,0,1197,-514,0,0,0
Shroooood,1154,1303737,3683,85,16593,4,2341890,5,3706,2910,0,0,5.52168e+06,3,1293937,9800,1068,86,107.334,2.24825,10.0722
Sigtran,780,1391999,1304,247,8579,7,1747260,3,2199,2969,54,29,1.23874e+06,2,1391999,0,788,-8,0,0,0
SikeLinco,1253,1944003,1041,201,7292,29,2265200,4,3051,3254,0,0,5.87299e+06,3,1933458,10545,855,398,419.861,2.2281,2.37841
Silent_Gaze,1337,1492074,140,3,406,677,1926080,5,1241,3422,0,0,3.64659e+06,3,1466488,25586,1775,-438,0,3.26405,0
Simizux,2422,1701997,3197,202,22387,14,3262800,6,2384,2845,0,0,2.74575e+06,1,1689153,12844,1661,761,784.345,2.80164,2.72327
SirDamm,3511,1635913,6633,478,31110,9,4248840,8,4936,7365,18,19,5.16896e+06,1,1635913,0,1330,2181,2181,0,0
SkyBlueDreams,1378,1767241,588,66,9593,5,1628670,2,1447,1205,4,2,1.52874e+06,0,1745986,21255,783,595,622.609,0.283304,2.68535
Skykaan,1342,1210107,718,215,2118,3,1532840,3,3145,4459,1,1,5.37122e+06,2,1210107,0,998,344,344,0,0
Skysyde,3027,1503382,1820,225,13648,8,2760420,6,2745,4140,14,8,2.08838e+06,2,1503382,0,893,2134,2134,0,0
SledgeHugo,1031,813720,1463,76,6061,6,1939220,3,2345,2837,182,63,2.882e+06,2,813720,0,1241,-210,0,0,0
SledgeManHammer,1392,1524636,2472,143,11422,5,2374580,4,3077,3407,13,3,5.6187e+06,0,1524636,0,716,676,676,0,0
SliceSeven,1062,1263172,2378,241,12126,6,2320020,4,2546,3983,0,0,4.33016e+06,1,1263172,0,1137,-75,0,0,0
Slimp003,1423,882331,4153,252,11102,5,2582700,5,4034,3291,81,39,1.62941e+06,2,846273,36058,1251,172,204.922,8.45084,7.71922
Smith8391,1026,1744225,1607,67,13005,8,2436530,6,2665,2114,17,9,3.34232e+06,2,1743835,390,656,370,377.292,0,0
SnabbsterFile,1081,819826,1857,64,10466,8,1587890,2,2380,3267,24,19,2.9644e+06,2,797419,22407,1154,-73,0,0,0
SnafuXIV,2155,1086292,2096,78,8056,6,2093120,5,3660,2853,14,3,5.62686e+06,2,1078588,7704,780,1375,1394.69,1.4629,1.77828
Snaparazzi,934,631389,1428,67,11992,7,1749320,3,1395,2213,38,20,510275,2,631389,0,1239,-305,0,0,0
SneakyPlG,968,1333064,2708,225,8432,5,2113730,5,4678,3619,13,6,5.83535e+06,2,1333064,0,1337,-369,0,0,0
Snuppy-Cz,665,1177908,4544,168,17172,7,3152060,7,1563,2951,335,142,1.27326e+06,2,1174069,3839,2410,-1745,0,0.5666,0
SoV-CapMurphy,1240,1219574,4702,140,21657,4,2401400,5,4319,5224,4,6,6.18267e+06,3,1219574,0,3475,-2235,0,0,0
SokonoMP,1441,1253126,3297,135,21851,9,1988700,4,3613,5135,0,0,5.38406e+06,3,1247144,5982,1359,82,100.1,2.47696,4.53977
SoldierJoul,1093,1095133,2126,70,5063,3,2637710,5,739,1365,722,271,1.98042e+06,2,1095133,0,1342,-249,0,0,0
Soltsu,1283,748361,2525,272,22531,19,3437840,6,2973,2076,5,1,5.05446e+06,2,748361,0,2980,-1697,0,0,0
SpacemanSp1iff,1354,1872337,4154,433,4602,7,3396040,8,1859,2296,339,221,4.33698e+06,1,1872337,0,1031,323,323,0,0
Spelimies,722,805247,2350,205,9643,3,1511640,3,3608,3546,19,5,6.08358e+06,2,803105,2142,1392,-670,0,0.650306,0
SpionageTripper,2024,1090932,1439,84,11863,8,2510380,4,2259,2169,131,34,2.47872e+06,2,1072599,18333,1062,962,988.282,1.7128,2.21336
Squirrel_Gnut,714,1636567,3096,72,12093,15,2992540,7,4664,6527,3,0,5.40842e+06,1,1636567,0,1423,-709,0,0,0
Stadtkind01,1207,1192053,2488,215,13870,11,2167330,3,1966,1679,37,19,2.20066e+06,2,1169305,22748,1026,181,209.24,1.96124,5.55656
Ste1nbe1sser,1347,1017750,1855,97,7177,4,2463900,6,3645,3996,15,4,7.04936e+06,2,1017750,0,1046,301,301,0,0
SturdyNerd,1889,638053,2262,178,5362,6,1471040,2,2458,4295,25,8,3.75463e+06,2,621463,16590,2154,-265,0,0.631958,0
SunFlowerSeeds,1040,1176371,874,43,3268,2,1854460,4,1086,3907,3,0,1.92261e+06,1,1176371,0,911,129,129,0,0
Superskrillex,756,1002976,683,9,5655,15,1357360,2,1945,4318,3,0,3.63557e+06,2,1002976,0,962,-206,0,0,0
SupportERZ_Adler,1001,1097819,3890,287,6253,3,2875260,5,2999,2254,44,11,2.85689e+06,2,1087316,10503,665,336,357.832,0.0439236,3.03637
SvetlanaSwe,1163,1070421,8405,0,62096,3,3241860,6,3787,2308,21,22,5.50091e+06,2,1070421,0,1240,-77,0,0,0
SweetSH,1625,723245,1634,96,5928,4,1846680,4,2253,2378,10,4,1.96033e+06,2,720212,3033,1439,186,200.437,0,2.59002
Szakran,980,746330,1761,57,11230,3,1929450,4,2584,2637,49,19,4.93617e+06,2,746330,0,1093,-113,0,0,0
SzklankaMoczu,688,947716,887,82,8509,4,1947800,4,744,3164,0,0,1.11668e+06,2,947716,0,1274,-586,0,0,0
T1ckTac,775,1087662,1482,185,5651,5,1802410,3,1866,2942,29,2,1.90012e+06,1,1087662,0,1354,-579,0,0,0
TAROISHI,718,1028464,1096,54,4702,7,1628220,4,3714,2614,0,0,5.28523e+06,3,1028464,0,722,-4,0,0,0
TAlexandre_5,1382,1723101,387,87,5492,8,2102220,5,3122,4517,2,0,4.73259e+06,2,1723101,0,2024,-642,0,0,0
TIE_kousaka,1079,1222590,1569,74,17312,7,2598790,7,3045,5090,27,12,1.09679e+06,3,1222590,0,712,367,367,0,0
TLAZZO,1639,989218,410,103,2159,20,2106220,4,1558,2806,1,0,1.47261e+06,1,969385,19833,1186,453,479.979,1.56419,3.52274
TR-enivicivokke,1159,1313848,1291,70,9779,13,2232020,5,3549,3560,5,1,5.27954e+06,2,1312598,1250,1347,-188,0,0.431753,0
TYT_Sirrius,823,1041765,1373,0,7751,98,1922100,4,1827,3261,0,0,982640,2,1041765,0,1863,-1040,0,0,0
Tajgrr,1296,1697925,4047,123,30924,13,2284940,4,3290,4440,14,4,5.70753e+06,2,1697925,0,1040,256,256,0,0
Tanfuhand,956,925696,2046,102,1931,5,1370800,2,2117,2427,97,9,4.05436e+06,3,925696,0,743,213,213,0,0
Tarkus8,1580,897284,7831,11,33510,5,2845790,6,3126,3167,29,3,4.1403e+06,2,897284,0,1001,579,579,0,0
TheGreatVikku,935,1073286,2662,211,6438,2,1764820,3,2079,2963,25,10,2.76569e+06,1,1073286,0,1163,-228,0,0,0
TheKFCManager,788,667249,403,19,2808,5,2077750,5,2239,2611,90,14,1.86808e+06,2,667249,0,1610,-822,0,0,0
