Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
MrMagBear,1506,1492363,2154,115,4286,7,3248970,6,4094,4314,1,1,8.46314e+06,1
MrRenoRaines,1235,1500826,4076,51,18919,9,2985070,7,6746,5411,20,3,9.49439e+06,2
Mtsyri,1559,1335570,1952,131,10096,5,2931920,5,4021,3021,25,5,4.30834e+06,2
NG-L0key,3088,3134148,5268,136,18542,17,5033950,11,8022,10059,11,3,1.36322e+07,2
NKPG-Tuffno,1589,1810228,3104,253,14168,21,3323660,6,5178,7012,89,27,7.75492e+06,2
NOOB-Syada,1983,1577324,4195,353,10427,1,2422980,4,2535,2889,58,12,4.87666e+06,3
NaShMi93,2781,3036184,836,111,5542,4,3121820,7,2702,4589,8,1,49140,2
Nagano_PL,1953,2012931,3036,226,11394,6,2614030,6,5501,5978,29,18,6.95631e+06,2
Natxcc,2024,2295530,2300,104,9614,11,3450420,7,3233,2251,99,25,5.05491e+06,2
Nerima_min,1413,1535671,1245,62,16396,20,2602040,5,4206,4264,6,5,6.85512e+06,3
NeverMoreIlIl,4731,3971297,4374,171,19580,5,10137000,22,10896,18310,272,47,4.26375e+06,3
NoobigeKrokodil,909,1058435,3186,905,15947,9,2875870,5,1949,3829,14,3,647145,2
NuesschenKrieger,1008,1016134,6585,165,18869,5,3245840,4,2482,3005,21,4,850335,2
Nussenz,1968,2255630,11226,178,76570,7,4990330,10,9650,4701,4,2,1.4292e+07,3
Oddech_Mamuta,2481,2718163,3682,162,8727,9,4557210,10,7644,3259,69,19,1.06244e+07,2
Old_Machines,1267,1247657,3771,247,13098,3,3182210,6,1579,3385,260,110,2.14362e+06,2
PBall_TH,1923,2003608,998,185,4469,9,2460830,5,4339,5664,13,2,8.00489e+06,3
PaGo2k5,1065,1072694,1096,289,5188,13,2583120,3,1838,3769,162,66,1.04902e+06,2
PanDaTV-1653448,1811,1822037,2464,298,11747,13,2810090,6,4179,6157,25,4,1.03935e+07,3
Panzerschulz,2299,2335752,2425,127,21807,8,3614810,9,3880,5435,0,1,6.64115e+06,2
Paul_Alkohol,1900,2087461,2412,52,8436,3,3408680,7,4748,10227,42,21,8.4068e+06,2
Phobia__CZEKO,709,845039,2152,148,10553,15,2323030,3,2583,4111,5,7,1.34322e+06,2
Pibocci,1904,1761132,5805,103,22100,6,3280300,9,8163,5519,48,17,1.01608e+07,3
PlatinumRated,1921,1666893,5235,249,13442,7,2561000,5,4340,5426,91,25,268985,2
PolishShield-PL,1891,1895799,3011,176,16178,4,3388420,8,6086,5343,21,44,7.85903e+06,2
ProVocation1995,931,1345228,5493,892,61702,13,3030600,5,1663,4556,3,4,1.48964e+06,2
Proffikiller1,1156,1464189,2544,184,10457,989,3462720,8,6049,5077,6,3,8.64059e+06,2
PrzemekDidak,1231,1623653,3100,113,9271,7,3451390,7,3758,7041,8,3,6.77492e+06,2
Psypirinhas,1073,924214,3597,109,12066,9,3368020,5,3149,3853,247,74,1.30545e+06,2
REDbalzz,1555,1853432,2757,687,10748,6,2659690,6,4082,4590,9,7,7.485e+06,3
RRoutlaw,1799,2262468,1810,134,7905,9,2779180,6,3119,6579,0,1,6.68559e+06,1
