Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
BinOoL67,2448,2843105,3558,245,19771,35,5023460,12,8937,8137,15,3,1.47533e+07,2
Biodiesel-Plus,2908,1736047,311,73,4700,22,3608200,9,9285,5190,11,6,3.79635e+06,1
Bison-V,2082,2201830,6485,343,39697,8,4156110,6,4271,6252,109,51,7.67341e+06,1
Bixenboxn,1264,1211557,3919,744,20036,16,2523240,5,4143,4355,26,21,5.71215e+06,2
Black0304White,1959,2068965,2829,723,10767,20,3783320,9,4097,4196,0,0,9.61512e+06,3
BlackKray,1022,1159683,2554,81,14152,10,2408060,5,2521,3894,108,23,4.42777e+06,2
BlackjackPC12,4732,5100237,15933,1638,74424,25,14176300,34,15263,20456,124,47,2.61193e+07,3
Blazie,891,1043000,3426,78,15690,5,3292740,6,4426,5662,7,1,8.00549e+06,2
BlekkieNL,1213,1280452,2946,467,18249,23,3105860,6,4851,3663,3,6,7.65282e+06,2
Bnb-BuhariKunt,2015,2623203,1500,200,7100,8,2910080,7,3195,4330,17,10,5.81479e+06,2
Boris_Mirheiss2,1853,2115710,3300,143,23328,10,5015680,12,4826,10102,81,19,9.27199e+06,2
Botticheli,2414,2749320,2843,264,9191,11,5475240,11,5208,8496,36,9,1.15572e+07,2
Br10N4C,1423,1578051,3454,210,12388,6,1885280,4,3048,5136,1,2,5.67316e+06,1
BrimStoneD413,1775,1886693,1244,124,5281,53,4377720,7,5036,2871,6,5,8.9364e+06,1
BulletEST,1427,1763507,870,0,4868,16,2393250,5,4790,5686,0,0,7.03159e+06,2
BullyApC,3401,1878737,25594,396,109281,4,7770670,4,2541,2114,11,6,2.66344e+06,1
CABarreto,2224,1987974,3825,126,20299,13,3841560,8,5087,3221,148,53,8.99797e+06,3
CAHOS-Aerotyler,1477,1589058,298,6,641,281,4166280,11,7672,5072,8,3,1.27201e+07,1
CAVALIEROFHONOR,2825,2727292,760,59,4194,1,2478400,6,3944,8198,4,1,1.05025e+07,3
CBSMeisterbrau,1299,1312978,5421,435,4189,14,5137420,12,3252,5518,10,3,6.73895e+06,2
CORVO0190,2653,2163662,2655,81,7912,6,6238700,15,19773,8395,10,2,6.22388e+06,2
CX7RealMadrid,1370,1718601,522,156,1682,2,1913240,4,4865,5212,2,0,8.08947e+06,2
Caesar_Septimius,1233,1462440,5553,213,22075,8,3664000,7,4037,5933,40,23,6.89783e+06,2
Camoo_Fr,1674,1217436,1926,43,3983,1,2673040,4,2031,2081,313,81,4.85419e+06,0
Camorra1989,1383,1624116,367,109,116,1,3064990,8,4910,7376,2,0,1.04875e+07,2
Capt_Bananax,2873,2904839,1893,77,6231,16,3907660,10,4161,4843,0,0,1.00467e+07,2
CaptainNarolu,1389,1461682,1562,54,9058,4,2398250,5,3696,4062,39,19,6.40142e+06,2
Captain_Aim,1488,1326953,2909,1349,16737,9,3165220,6,4493,5847,82,32,6.23962e+06,2
Chaosgamer1993,1188,1538038,6374,99,44906,11,4628430,11,4216,5790,8,3,7.29491e+06,2
Cheesus_GER,2067,2418382,1675,300,19030,24,4923000,13,8371,10938,1,0,1.57713e+07,2
Chichipudlo,3566,2691417,14315,364,65684,12,10831800,25,17194,13987,48,9,1.37857e+07,2
Chickos-1,944,1348868,1433,45,14499,6,2883610,7,6518,4520,0,0,1.1733e+07,2
Chimichompas,1894,2107073,3674,361,17346,22,6536680,15,8338,10197,19,9,1.39506e+07,1
Chinwining,1688,1530592,1468,289,11910,11,1891950,4,2845,3451,123,17,6.2267e+06,3
ChoYaYa,2710,3147233,2499,130,13460,9,5479390,12,3992,6126,135,53,7.54602e+06,2
Chrni,1803,2023425,10198,88,50193,7,4403880,7,6519,6581,79,25,1.07633e+07,2
Church2001,1850,2089779,2715,189,10243,17,3550880,7,5681,4246,17,8,9.25979e+06,1
Ciceronex,2649,1910042,9828,1185,40385,5,4460200,6,2890,2298,287,157,5.29603e+06,2
CiganskySen,1470,1754717,2075,92,19482,15,3275340,6,5192,6483,15,1,8.50586e+06,2
