Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
ichthar,4,2996,1,0,0,1,5660,0,9,14,0,0,1.10888e+06,1,18.3777,40.8754,6.13323
idgeniofix,14,15841,32,0,154,0,33780,0,46,92,0,0,1.37591e+06,2,39.0338,55.5036,20.008
igo111,5,5884,13,0,35,0,5650,0,3,9,0,0,476820,2,23.0012,17.6756,14.7979
igor7777ny,7,11256,3,0,2,0,27280,0,25,59,0,0,650848,1,29.3414,42.233,7.90101
igozeb,0,0,0,0,0,0,0,0,0,0,0,0,1.48756e+06,2,0,0,0
iiMobo,6,7974,0,0,0,0,8280,0,11,20,0,0,472325,1,25.9186,23.5565,6.09494
il-Forna-83,0,0,0,0,0,0,0,0,0,0,0,0,1.09852e+07,2,0,0,0
in90,4,7660,0,0,0,0,7260,0,4,4,0,0,1.0368e+07,2,23.6539,244.679,6.52708
j0on4s,0,0,0,0,0,0,0,0,0,0,0,0,756915,2,0,0,0
jagokiller99,10,11950,81,0,594,0,25250,0,34,26,0,0,9.33962e+06,2,32.791,230.218,74.0887
jallupappa,0,0,0,0,0,0,0,0,0,0,0,0,203680,2,0,0,0
jawidyusufy,8,7175,7,0,12,0,7500,0,21,22,0,0,639575,2,27.2304,27.9406,7.53267
jgq555,0,0,0,0,0,0,0,0,0,0,0,0,762950,3,0,0,0
jiipp,9,9578,41,0,170,0,10120,0,20,21,0,0,425650,2,30.1721,21.315,28.7902
jmac1013,11,8861,34,0,51,0,25500,0,36,67,0,0,3.48027e+06,1,31.6306,104.645,13.9387
joscha_julian,0,0,0,0,0,0,0,0,0,0,0,0,29030,2,0,0,0
k1rpich,20,16732,8,0,24,0,24640,0,26,60,0,0,1.85701e+06,2,45.4942,56.244,6.92451
kamilandro,7,4490,0,0,0,0,20740,0,12,9,0,0,256455,2,23.4512,13.7216,7.37728
karma241,18,11675,15,0,22,0,38040,0,19,21,0,0,482745,0,40.615,17.8325,8.77992
kausus,0,0,0,0,0,0,0,0,0,0,0,0,702950,2,0,0,0
kbj1972,14,13464,39,0,105,0,26010,0,45,52,0,0,406572,2,37.7146,24.8048,16.5645
kirill19855891,19,16537,51,0,964,0,33730,0,87,27,0,0,7.89823e+06,2,44.3949,198.488,59.4908
kjMN97acvd,8,8386,1,0,5,0,160,0,6,4,0,0,104450,3,28.2555,5.38934,2.11474
kjjdlg,8,7850,4,0,20,0,16990,0,17,20,0,0,2.08852e+06,2,27.8149,62.8204,9.78793
kofzero2002,7,5326,0,1,1,0,9890,0,21,16,0,0,2.36871e+06,2,24.4137,70.5173,6.12997
kokakifeur1,9,7241,16,0,37,0,10030,0,32,22,0,0,517774,2,28.2891,26.7572,10.7773
kotivalo,8,8891,0,0,10,0,15710,0,14,27,0,0,1.0537e+06,2,28.6538,38.4931,7.65626
kotze_reloaded,12,14846,78,0,195,0,48210,0,62,104,0,0,1.29354e+07,2,36.4989,323.222,29.9611
kowi85,7,7339,44,0,117,0,29180,1,13,33,0,0,1.13412e+06,2,26.3757,43.506,31.0349
kris2811,1,2163,7,0,11,0,2950,0,6,7,0,0,9.21875e+06,2,13.8995,241.569,25.3698
kryt1cal,0,0,0,0,0,0,0,0,0,0,0,0,1.0837e+07,2,0,0,0
ksa0005,10,9627,0,0,3,0,12830,0,16,17,0,0,7.51336e+06,2,31.2081,183.961,5.9849
kumamichi,25,20649,4,2,26,0,13780,0,41,41,0,0,108526,3,52.344,9.50997,5.84493
kumoishibo,3,2480,0,0,0,0,2140,0,6,5,0,0,219260,1,16.5006,13.6858,5.1674
kutare,5,4070,0,0,0,1,8820,0,5,13,0,0,3.69063e+06,2,20.9219,98.5256,6.48074
lVNlI3105ln0ck,0,0,0,0,0,0,0,0,0,0,0,0,141250,3,0,0,0
l_Grand_Vizir_l,0,90,0,0,0,0,100,0,0,0,0,0,1.10351e+06,2,4.47469,0,0
lalistfu,6,13860,4,0,13,0,12590,0,10,36,0,0,111955,2,29.9446,18.6112,8.76786
lav1000,24,11461,33,0,214,0,15100,0,0,0,0,0,3.08985e+06,2,46.4761,77.5376,15.008
lgx0306,1,1120,0,0,0,0,1730,0,5,2,0,0,3.78656e+06,3,11.3607,107.745,6.44928
lilivou,4,3587,0,0,0,0,3370,0,12,10,0,0,992315,2,19.266,37.9499,5.38677
liuyahai89,0,0,0,0,0,0,0,0,0,0,0,0,131825,3,0,0,0
ll-SHeep-ll,0,0,0,0,0,0,0,0,0,0,0,0,1.27308e+07,2,0,0,0
lllMrClutchlll,12,12732,0,0,10,0,11710,0,5,60,0,0,2.33803e+06,3,35.2772,69.7867,5.58793
lllhhh666,0,0,0,0,0,0,0,0,0,0,0,0,1.49725e+06,3,0,0,0
lncorgnito,3,2923,0,1,10,0,6740,0,9,9,0,0,2.69569e+06,1,17.26,80.2699,9.88418
lotums,23,18820,5,0,7,0,48400,0,83,58,0,0,3.84807e+06,2,49.5124,107.167,6.77269
luke7034,17,17331,0,0,0,0,13390,0,4,22,0,0,107110,2,42.7946,6.46811,5.29656
lyamin259,0,0,0,0,0,0,0,0,0,0,0,0,1.46352e+06,2,0,0,0
lyb-LanDaiKing,12,13000,0,0,139,0,23580,0,60,49,0,0,1.96066e+06,3,35.4392,68.7459,17.658
m3thodm4n,9,9222,1,2,9,0,18420,0,23,46,0,0,287094,2,29.9068,23.5665,7.72553
mader1860,1,1590,16,0,37,0,1230,0,0,0,0,0,5.82733e+06,2,12.643,140.277,58.9221
magicjansson,0,0,0,0,0,0,0,0,0,0,0,0,1.13909e+07,2,0,0,0
malwabar,10,10821,80,0,297,0,25430,0,15,60,0,0,132800,2,32.0501,19.2216,44.1013
mangotea900,2,1250,0,0,0,0,1030,0,6,6,0,0,854800,3,12.7466,35.4687,4.76378
manimal_pr1me,37,36714,36,0,89,0,101530,1,107,82,0,0,811100,1,70.1199,32.3548,10.2376
maomoooo,11,11804,4,0,12,0,10270,0,11,45,0,0,2.46244e+06,3,33.6979,72.7462,6.52676
martercob,17,15831,34,0,144,1,40270,0,63,81,0,0,1.20879e+06,2,42.0286,48.3663,16.9758
mastersoflol,0,0,0,0,0,0,0,0,0,0,0,0,52350,3,0,0,0
matuki,0,0,0,0,0,0,0,0,0,0,0,0,1.3693e+06,3,0,0,0
meatballss,10,9641,22,0,71,0,13030,0,30,24,0,0,45335,0,31.2184,11.5856,15.0081
mikamh5g,12,9621,3,0,5,0,7320,0,14,22,0,0,142325,3,33.2037,10.4979,4.96973
mikk02144,0,0,0,0,0,0,0,0,0,0,0,0,291380,2,0,0,0
milanioom,7,8243,29,0,163,0,31110,0,32,19,0,0,2.29996e+06,2,27.1399,72.879,35.1648
mindfulless,2,3706,11,0,14,0,250,0,4,18,0,0,1.34383e+07,0,17.4328,329.023,15.3437
mkk-LuCaZzz,11,11956,74,0,316,0,69250,1,37,48,0,0,115130,2,33.7948,18.7047,43.9074
moekiller0123,14,11479,36,0,101,0,23040,0,36,55,0,0,554215,3,36.4879,28.7146,15.3686
mofo65,24,14303,96,0,215,1,56900,0,122,51,1,0,8.85336e+06,0,48.1968,221.549,19.9773
mr12steps,15,17051,0,1,11,0,20800,0,29,35,0,0,803110,1,40.655,30.1507,6.10156
mus1CK,8,8954,3,0,23,0,16870,0,35,36,0,0,472610,1,28.7024,30.5641,9.77591
nadjon-71,11,12885,3,0,17,0,12330,0,16,23,0,0,343900,2,34.37,17.1162,6.78502
nomi9810,14,17681,0,0,0,0,16940,0,70,67,0,0,101300,3,39.9669,22.2959,5.89789
nooooobkiller,0,0,0,0,0,0,0,0,0,0,0,0,669650,3,0,0,0
oFilthyMcNasty,0,0,0,0,0,0,0,0,0,0,0,0,1.18173e+07,1,0,0,0
oJJoJoe,0,0,0,0,0,0,0,0,0,0,0,0,2.58296e+06,2,0,0,0
octopepper,0,0,0,0,0,0,0,0,0,0,0,0,18675,3,0,0,0
ole_gon29,2,2237,0,0,0,0,730,0,0,3,0,0,75900,2,15.0448,5.53289,4.37092
p0eet,0,0,0,0,0,0,0,0,0,0,0,0,2.43388e+06,2,0,0,0
paniczmax,0,591,5,0,0,0,1550,0,1,2,0,0,359255,2,8.37411,0,0
pantera541,3,1683,0,0,0,0,1700,0,2,3,0,0,3.14279e+06,2,14.8655,81.7764,4.87758
patrickissa,8,10205,9,0,35,0,5530,0,12,30,0,0,857250,2,29.6239,33.531,10.1271
pawpio21,0,0,0,0,0,0,0,0,0,0,0,0,386000,2,0,0,0
pekemu,0,0,0,0,0,0,0,0,0,0,0,0,2.38038e+07,3,0,0,0
pepepepepepeee,42,43480,53,7,157,0,59580,0,147,192,0,0,535850,3,77.0389,31.2327,11.1365
plus-Spoonfed,19,14085,24,0,117,0,22590,0,25,51,0,0,435205,3,43.0733,20.5699,12.8709
poplavok1982,0,0,0,0,0,0,0,0,0,0,0,0,1.68095e+06,2,0,0,0
poppko,0,0,0,0,0,0,0,0,0,0,0,0,7.28e+06,2,0,0,0
predator42x,10,7050,1,0,24,1,17280,0,9,22,0,0,5.93175e+06,2,29.1182,148.628,8.44742
psman3,59,60763,83,0,87,0,82320,0,162,117,0,0,440150,2,98.1698,21.7016,8.11144
psychold,3,3413,3,0,20,0,13710,0,5,5,0,0,103686,2,18.0153,9.36668,15.222
racsonan28,5,5251,0,0,0,0,7070,0,8,4,0,0,26725,1,22.3317,4.98318,6.13214
renesweb74,30,29799,51,0,261,1,75700,1,63,97,0,0,3.19149e+06,2,60.8965,89.9151,17.0873
research-kitchen,24,15975,0,0,0,0,21580,0,58,72,0,0,6.46227e+06,1,49.1042,164.536,5.4757
ronfox23,0,0,0,0,0,0,0,0,0,0,0,0,6.76234e+06,2,0,0,0
rorobing,0,0,0,0,0,0,0,0,0,0,0,0,977425,1,0,0,0
rueno88,4,4410,25,0,50,0,11260,0,13,23,0,0,5.72847e+06,2,20.353,156.049,25.284
saher09,99,37331,140,0,288,3,101680,0,0,2,0,0,3.95365e+06,2,132.304,97.6038,9.66099
saicaht,34,31019,171,0,447,0,76820,0,40,110,0,0,8.96522e+06,2,65.3121,218.006,24.8941
salahfouad007,0,0,0,0,0,0,0,0,0,0,0,0,7.45063e+06,2,0,0,0
sckim3879333,4,5129,7,0,34,0,1980,0,3,19,0,0,1.31744e+06,3,21.1965,46.0602,14.7168
scrallstigla,4,4517,0,0,0,1,8120,0,21,13,0,0,7.44978e+06,1,20.4841,193.55,6.71234
screw-u-au,9,9265,73,0,96,0,35990,0,59,32,0,0,241235,3,29.9392,27.2992,25.9517
sealcl_bber,0,0,0,0,0,0,0,0,0,0,0,0,239575,1,0,0,0
sekizouugokanai,5,4360,0,2,0,0,23300,0,4,49,0,0,897116,3,21.291,45.5437,8.26221
sercael,7,6238,1,0,0,0,17070,0,25,26,0,0,2.12545e+06,2,25.3548,68.7062,7.02681
sh0ckieeeee,2,916,5,0,17,0,530,0,0,0,0,0,1.91952e+06,2,11.6897,49.754,15.0347
shadow_88_87,0,0,0,0,0,0,0,0,0,0,0,0,531775,2,0,0,0
sharwin123,25,24701,0,0,0,0,28330,0,7,49,0,0,1.59394e+06,3,54.0251,45.8526,5.80173
shoremasaxxx,7,5850,10,0,49,1,28830,0,23,16,0,0,68935,3,24.9665,13.3203,16.0107
sibersky,0,0,0,0,0,0,0,0,0,0,0,0,257775,1,0,0,0
sirphunkee,19,15602,30,8,45,1,60300,0,55,62,0,0,1.11075e+06,1,43.9074,41.922,11.5053
sirre0812,0,0,0,0,0,0,0,0,0,0,0,0,331860,2,0,0,0
sky_0w0,24,24474,1,4,106,0,18110,0,39,89,0,0,2.69215e+06,0,52.936,78.1863,9.24014
slik8674,0,0,0,0,0,0,0,0,0,0,0,0,433650,2,0,0,0
snipermex39,0,0,0,0,0,0,0,0,0,0,0,0,1.0252e+06,1,0,0,0
snowboarderx,14,15477,89,0,262,0,32710,0,53,60,0,0,1.03336e+07,2,38.8408,255.93,31.9521
soldierinlove,30,33964,272,22,750,0,120710,0,214,161,0,0,731804,2,62.2723,45.323,41.9641
staRS-Laki,7,7736,15,0,54,0,15950,0,40,34,0,0,1.1684e+06,2,26.7186,52.3611,15.9086
stranskyv4,0,0,0,0,0,0,0,0,0,0,0,0,215425,0,0,0,0
sturm543,4,4325,0,0,2,1,11830,1,30,47,0,0,1.57049e+06,2,20.2474,79.2797,7.37416
suruemon,18,5466,0,0,1,0,6440,0,0,0,0,0,666525,3,35.5648,18.6391,4.34677
swh3339,42,37840,0,0,61,0,39040,0,75,96,0,0,170700,3,75.4547,13.3133,6.52082
swonder113_LV,1,552,0,0,0,0,390,0,1,0,0,0,2.3923e+06,2,9.18589,63.0788,4.44392
syupi0120,0,0,0,0,0,0,0,0,0,0,0,0,4.43925e+06,3,0,0,0
tarutaru123,19,13878,0,0,0,0,16280,0,18,26,0,0,412240,3,42.9549,15.9565,5.40902
terror-christel,26,25598,11,0,19,0,63660,0,58,51,0,0,1.88356e+06,2,55.3719,56.8858,8.03401
tharindulocker12,6,6583,0,0,0,0,6900,0,32,21,0,0,3.42227e+06,2,24.6868,102.296,5.82337
thebiggerboat25,3,3589,7,0,7,0,9850,0,11,10,0,0,1.82298e+06,2,18.2688,61.4208,11.5695
tiger800xcx,6,7371,3,0,3,0,4290,0,13,8,0,0,1.80118e+06,2,25.4038,53.8929,6.17102
turok45,3,2850,3,0,29,0,3880,0,7,8,0,0,1.18852e+06,2,17.1405,41.8622,15.9965
unit_101010,2,2564,0,3,10,0,8480,0,14,17,0,0,901052,1,15.6512,55.6435,14.0694
unknownsoldier61,36,35026,255,33,562,0,69990,0,144,170,0,0,227375,0,68.6048,23.9129,29.6401
urbanwalrus,3,3151,4,0,17,0,3870,0,8,19,0,0,7.65132e+06,2,17.6212,199.02,12.993
uwilone,0,0,0,0,0,0,0,0,0,0,0,0,2.07681e+06,2,0,0,0
valterfragoso,10,10918,38,0,117,0,32740,0,33,24,0,0,1.13493e+06,2,32.1157,41.5261,22.5643
wabbitv1rus,2,2579,1,0,4,0,5080,0,9,28,0,0,1.21971e+06,1,15.6777,69.6379,9.09918
wandbak,16,19978,139,0,320,0,34930,0,72,97,0,0,383975,2,43.0448,32.1982,34.8354
way2cool4u2b,5,5211,1,0,0,0,17530,0,21,14,0,0,43860,0,22.2876,15.5388,7.6949
wolfy60,9,13184,12,0,24,0,21710,0,27,51,0,1,3.55158e+06,2,32.5492,105.301,11.008
wssltxy2,21,10846,122,25,372,0,44070,0,44,35,0,0,1.73243e+06,3,43.0671,52.2252,30.7679
wwp2142,0,0,0,0,0,0,0,0,0,0,0,0,2.67453e+06,3,0,0,0
xDPatryq,0,0,0,0,0,0,0,0,0,0,0,0,2.85527e+06,2,0,0,0
xJaekyll,12,17010,252,0,594,1,66770,0,33,124,0,0,2.58507e+06,1,37.6345,91.6541,78.6367
xLafertyx,15,17733,45,0,528,0,76210,1,51,94,0,0,6.8855e+06,1,40.9923,182.993,46.4424
xR_Mohenne,13,13204,1,1,3,0,14340,0,54,68,0,0,1.17779e+07,2,36.5611,289.267,5.76294
xSchmiddix,0,0,0,0,0,0,0,0,0,0,0,0,815465,0,0,0,0
xW3APONX,2,2206,0,0,5,0,1760,0,4,5,0,0,14535,3,14.9844,9.5687,7.44654
xXEngelmacherXx,0,0,0,0,0,0,0,0,0,0,0,0,1.18171e+07,2,0,0,0
xX_H3ld_Xx,14,13547,105,0,298,0,28600,1,47,57,0,0,6.59534e+06,2,37.7631,171.513,34.7222
xX_Ulynov,1,807,0,0,0,0,350,0,3,8,0,0,997755,1,10.2894,49.0869,4.32531
xX___Einar___Xx,9,9723,0,0,0,0,24410,0,42,42,0,0,540380,2,30.2783,33.3517,7.21643
xenris,2,2235,2,0,0,0,2480,0,4,15,0,0,87115,2,15.041,21.8719,6.93411
xiaoming991,18,17737,0,0,143,0,17510,0,23,27,0,0,257080,3,43.9942,12.7389,12.5836
xomcax,11,12121,11,0,30,0,12040,0,21,34,0,0,2.57325e+06,2,33.8991,75.3743,8.75115
xxJeekxx,0,0,0,0,0,0,0,0,0,0,0,0,25495,1,0,0,0
xxxsyriaxxx,0,0,0,0,0,0,0,0,0,0,0,0,2.62307e+06,2,0,0,0
xyz8cm,0,0,0,0,0,0,0,0,0,0,0,0,290235,3,0,0,0
yakumano,6,5367,14,0,38,0,9980,0,22,30,0,0,1.05643e+07,0,23.4582,261.952,14.3859
yhlyhl448,39,33154,162,0,733,0,66270,0,75,137,0,0,1.55736e+06,3,71.0139,50.9587,28.4202
yongyiyiyi,17,19264,27,0,75,0,36290,0,24,10,0,0,3.27966e+06,3,43.719,85.9737,12.7967
yukitan-o-yuki,0,0,0,0,0,0,0,0,0,0,0,0,1425,3,0,0,0
zezzelele,7,6052,4,6,0,0,12810,0,11,16,0,0,1.27087e+07,2,25.1707,298.346,7.54053
zhoushangyu123,0,0,0,0,0,0,0,0,0,0,0,0,563165,3,0,0,0
zukrak,14,18685,68,0,673,0,34840,0,43,40,0,0,76400,3,40.4489,13.5481,59.0626
zwerg4455,19,22790,42,0,117,1,30530,0,60,111,0,0,8.4979e+06,2,47.2572,217.727,14.3305
zwierzu900,0,1330,5,0,33,0,2660,0,7,4,0,0,3.2225e+06,2,10.9709,0,0
rossuk77,33,35321,1,0,0,2,79240,0,97,95,0,0,6.45695e+06,2,65.696,165.417,7
ryoma_19,6,9385,3,0,15,0,12590,0,11,24,0,0,194725,3,27.0291,16.9956,9.76786
sand_pirate_6,0,0,0,0,0,0,0,0,0,0,0,0,92500,1,0,0,0
sayzi35,20,19190,0,0,18,1,18930,0,25,25,0,0,5.71832e+06,2,46.6848,142.82,5.54591
schiled01,1,1521,0,0,0,0,1300,0,4,6,0,0,301500,0,12.4723,28.9615,6.00462
scoupidou92,2,2550,8,0,65,0,5230,0,13,7,0,0,103950,2,15.6263,23.3745,43.151
sdt_russell,22,20899,134,0,456,0,28890,0,56,61,0,0,3.25092e+06,1,49.4538,91.3031,32.0196
segue777,0,0,0,0,0,0,0,0,0,0,0,0,582025,2,0,0,0
semantikore,1,2596,0,0,0,0,5090,0,1,2,0,0,1.8594e+06,2,14.7077,54.3019,8.44655
seriosbrad,0,0,0,0,0,0,0,0,0,0,0,0,369660,1,0,0,0
sgt_b0ne_crusher,7,5242,20,0,126,1,25980,0,12,15,0,0,2.14348e+06,2,24.3218,62.1383,28.805
sgtandy2008,0,0,0,0,0,0,0,0,0,0,0,0,1.57895e+06,2,0,0,0
sgtgommery,9,8890,0,2,6,0,16030,0,19,22,0,0,1.55588e+06,2,29.6531,49.9224,6.4963
shadow85225,6,10015,0,0,0,0,8830,0,13,8,0,0,257825,1,27.489,14.7596,6.19303
sharbo,11,10008,4,9,46,0,22730,0,23,34,0,0,84735,3,32.484,12.8003,11.7419
sike1779,18,16905,2,0,66,0,27910,0,35,41,0,0,2.79957e+06,2,43.5817,78.72,9.27456
simstsm,0,0,0,0,0,0,0,0,0,0,0,0,1.70225e+06,2,0,0,0
siripi81,2,2230,4,0,1,0,1290,0,1,4,0,0,1.86251e+06,2,15.0312,53.377,7.03953
sixKaaa,10,8790,89,0,174,15,39000,1,77,73,0,0,247520,2,30.5754,37.4739,34.9025
slan147,0,0,0,0,0,0,0,0,0,0,0,0,7.24109e+06,3,0,0,0
sleo360,4,4942,49,0,87,0,12680,0,35,19,0,0,418186,2,20.9852,39.1155,41.5035
sliders61,14,15496,0,0,0,0,31600,0,127,37,0,0,335100,2,38.851,32.8774,6.8926
sonofnothing,9,11060,21,0,66,1,25300,0,65,33,0,0,114750,2,31.2111,24.6935,16.2814
staRS-L0vvan,13,13591,12,0,29,0,25210,0,51,70,0,0,1.6093e+06,2,36.7888,60.2276,9.63582
staRS-Mirchy,0,0,0,0,0,0,0,0,0,0,0,0,495325,2,0,0,0
staRS-SirBob,6,7070,6,0,62,0,9440,0,17,6,0,0,199525,2,25.1362,13.1311,17.2977
staRS-VAMPIRE,0,0,0,0,0,0,0,0,0,0,0,0,423585,2,0,0,0
stailn-chan,0,0,0,0,0,0,0,0,0,0,0,0,2.48388e+06,3,0,0,0
stapor72,7,7532,0,0,21,0,7710,0,20,14,0,0,117755,2,26.5439,12.7818,8.76032
stolarski77,3,2761,0,0,0,0,2810,0,13,13,0,0,653500,2,16.9918,35.3018,5.53119
striky887,14,13002,133,0,703,1,31830,0,43,34,0,0,9.93053e+06,2,37.4404,242.141,65.9048
stufftuffet,7,7533,3,0,5,0,7810,0,19,28,0,0,575704,2,26.5448,29.2771,6.77855
surume_926,8,7169,60,0,101,0,16470,0,15,17,0,0,100145,3,27.2251,11.2615,26.7354
svikins,0,0,0,0,0,0,0,0,0,0,0,0,2.22997e+06,2,0,0,0
syoorin555,17,8813,7,0,52,1,12090,0,14,19,0,0,2.33754e+06,3,37.5933,62.7749,8.16378
systek827,7,6876,4,2,25,0,10230,0,20,28,0,0,195975,3,25.9598,19.0309,10.1825
tacnukee,0,0,0,0,0,0,0,0,0,0,0,0,683400,2,0,0,0
tambor25,13,9300,20,1,54,0,15040,0,18,23,0,0,9.54287e+06,2,33.9655,228.669,10.831
tamimAOC,0,0,0,0,0,0,0,0,0,0,0,0,273625,3,0,0,0
the-gladbacher,6,2370,9,0,47,0,2330,0,0,0,0,0,68475,2,19.2981,2.30623,13.4382
thesickestpuppy,17,29921,6,29,74,0,30360,1,10,66,0,0,782615,1,47.9386,29.6265,12.4999
thorndal,4,5557,17,0,44,0,5240,0,20,16,0,0,2.8751e+06,2,21.6617,90.498,21.0161
tmick7,0,0,0,0,0,0,0,0,0,0,0,0,78150,1,0,0,0
tomili2000,7,14411,24,0,51,0,4550,0,19,39,0,0,411505,2,31.2575,27.9368,15.0493
tommyt1a,17,15134,0,0,0,0,15860,0,27,17,0,0,1.35045e+06,2,41.6561,40.8756,5.52528
toumyou,0,0,0,0,0,0,0,0,0,0,0,0,182830,3,0,0,0
trekobinator,16,15811,0,0,0,0,18610,0,55,60,0,0,300600,2,41.0181,22.9368,5.83976
trig0tron,0,0,0,0,0,0,0,0,0,0,0,0,871650,1,0,0,0
trip1ex,13,11454,2,0,23,0,17730,0,14,27,0,0,1.58933e+07,1,35.4715,365.438,7.07609
triple6ixmafioso,0,0,0,0,0,0,0,0,0,0,0,0,140750,2,0,0,0
tuinhekdeurtje,10,10037,23,0,60,0,22230,0,45,56,0,0,1.14773e+06,2,31.5047,50.8456,14.8665
uZoro,5,5155,0,0,3,0,12090,0,31,40,0,0,48000,1,22.2255,29.6699,7.01236
ubereto,0,0,0,0,0,0,0,0,0,0,0,0,634750,2,0,0,0
unbI4,0,0,0,0,0,0,0,0,0,0,0,0,2.4759e+06,2,0,0,0
vandalen,0,0,0,0,0,0,0,0,0,0,0,0,1.04305e+07,2,0,0,0
varnavas99,0,0,0,0,0,0,0,0,0,0,0,0,2.81689e+06,2,0,0,0
vulpini_foxtail,9,9173,0,0,0,0,12640,0,23,53,0,0,1.84045e+07,3,29.8697,428.579,6.12127
warslag,21,18097,13,5,21,0,33850,0,26,32,0,0,3.42956e+06,2,47.1688,90.4658,7.3354
wdzwudezhi895823,0,0,0,0,0,0,0,0,0,0,0,0,932850,1,0,0,0
weedly_78,9,7709,1,0,0,0,18860,0,18,23,0,0,2.1586e+06,2,28.6957,64.5006,6.76544
weednavarro,0,0,0,0,0,0,0,0,0,0,0,0,1.33958e+06,2,0,0,0
wei12,11,6515,0,0,0,0,5380,0,11,7,0,0,893650,2,29.6223,27.4557,4.70248
wetfloor666,0,0,0,0,0,0,0,0,0,0,0,0,432770,1,0,0,0
willlenoir74500,7,7749,0,0,0,0,16560,0,69,29,0,0,1.80716e+07,2,26.7296,433.561,6.97361
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonderalmond,0,0,0,0,0,0,0,0,0,0,0,0,7.14662e+06,1,0,0,0
wookiepubes7777,1,2084,0,0,0,0,4860,0,2,10,0,0,4.786e+06,1,13.7407,140.685,8.34947
xBONEGODx,9,7142,14,0,50,0,16050,0,28,14,0,0,64950,1,28.2009,11.1979,13.4981
xImbaratorx,2,2441,0,0,0,0,2450,0,6,7,0,0,8.53145e+06,2,15.4295,213.466,5.91608
xTRemeXansu,0,0,0,0,0,0,0,0,0,0,0,0,121080,2,0,0,0
xXSTG44Xx,11,8857,60,0,152,0,30620,0,63,39,0,0,1.865e+06,2,31.6275,66.4373,26.2632
x_extremity_x,4,3536,0,0,0,0,4190,0,6,26,0,0,1.63655e+06,2,19.1934,58.8921,5.68835
xdeepx,12,13360,0,0,7,0,29250,0,39,31,0,0,3.84677e+06,2,35.6534,106.137,7.02609
xshogenx,0,0,0,0,0,0,0,0,0,0,0,0,1.54595e+06,2,0,0,0
xxLexorienxx,0,0,0,0,0,0,0,0,0,0,0,0,6050,2,0,0,0
ydfujhetzdjhsrtu,6,4363,0,0,0,0,2970,0,20,14,0,0,186100,2,22.2948,16.7514,4.71684
yukkurisafin,3,3507,0,0,0,0,9420,0,12,11,0,0,1.20235e+06,3,18.1518,47.2063,7.4857
zaharGTX,3,2120,0,0,0,0,1280,0,3,3,0,0,141400,2,15.8136,8.47116,4.5431
zerocool10,46,50729,0,0,1582,0,102680,0,182,121,0,0,4.04813e+06,2,82.885,112.781,40.8734
zhangyibao,5,5781,0,0,0,0,8660,1,2,24,0,0,1.84729e+06,3,22.8956,58.0091,6.45115
zouzouland,14,12764,0,0,0,0,18030,0,38,46,0,0,204025,2,37.2967,18.2579,5.98956
zy4424,26,20528,59,0,167,0,34100,0,86,57,5,1,8.15246e+06,3,53.2905,203.108,14.0173
