Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
F4tax,1157,770801,3445,75,7019,477,1166570,289,150,257,1,0,1.63787e+06,2
FLG_HellFesT,1491,1161742,5221,0,20551,719,3351520,6,3452,4141,304,77,3.83066e+06,2
FROZENBRYAN21,1565,2027321,4856,2089,21791,-1,3594560,-1,5985,7263,-1,-1,8.91846e+06,0
FX-SH0,3532,1822758,1139,0,6442,29,2073330,545,329,286,4,0,450680,1
Fantaseque,1072,1062007,2108,232,9343,8,2047790,4,1833,3017,10,3,4.56189e+06,3
Farsight_02,2776,1282227,1726,40,6413,8,1151530,100,42,67,1,0,58910,2
FatPanda-TX,4308,2897601,3720,360,29771,17,4455480,7,4652,3805,70,26,4.52866e+06,1
Fatal_Experiment,820,1011719,2729,454,13602,9,2394630,4,3552,3494,16,6,5.78911e+06,2
Felin94,1493,1864742,2269,316,9444,4,3323960,9,6542,6660,13,8,1.05514e+07,2
Filin_OLD,2676,2807448,3453,732,24100,13,4902660,10,6443,8697,189,39,9.4381e+06,2
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Finlandiaperkele,809,923675,1425,225,10853,10,2176380,5,2711,3368,0,0,4.9208e+06,2
FirstCitizenRed,1271,1400155,587,5,6641,2,1521260,3,4072,5714,0,0,7.60774e+06,1
Fitzer93,622,663376,2738,131,7204,7,3004580,4,1840,2399,10,2,3.29737e+06,2
FlyChrisG,955,766932,1698,279,12416,24,3202380,5,3244,3415,88,11,2.82532e+06,2
FoeTopsY_31RUS,2082,2066380,1193,59,7226,17,2454050,4,3107,4147,9,8,5.26077e+06,2
FrankeTat2,1322,1523462,67,27,390,503,1919660,5,4894,6195,9,3,7.19916e+06,2
Freedman_Np,1504,1491157,1258,534,6240,3,2395320,5,4164,5503,18,12,8.31395e+06,3
Frevardin,1838,2293672,1354,140,7308,2,3064870,7,2903,5289,27,13,6.43352e+06,2
Fricachus,1443,1354434,3994,157,25832,8,2870150,6,2256,2266,272,149,3.64829e+06,2
Froster23qc,6692,3455610,24511,8,98558,2,11542500,16,24652,14139,388,116,1.21633e+07,1
FuuSunflowers,1086,968654,2640,207,14416,18,2106880,4,2499,2744,48,9,4.33098e+06,3
Fuyuzuki_0v0,978,1046513,3668,379,11708,8,1744760,2,1655,2275,10,1,4.79194e+06,3
GERKannix,4738,2342328,916,66,6922,4,1538340,420,284,187,6,1,342440,2
GWOC-ACE,2040,2289159,2757,219,16868,12,4698140,12,5709,7799,0,0,1.02737e+07,3
GarransGaming,991,1242599,2359,21,15568,19,2181650,4,3522,5613,7,3,6.0203e+06,2
Gaz-Bravo5,1359,1288826,2253,147,13655,6,2939010,8,4188,3449,10,6,7.44311e+06,1
GefreiterFrank,3188,3789181,4788,917,45204,-1,9836280,-1,12483,10220,-1,-1,2.12902e+07,0
General_Dibbell,1239,1289416,2814,145,9330,5,2231910,5,3437,4237,17,6,5.4572e+06,2
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
GeorgePatton98IT,1738,1232760,2001,323,6348,5,1575880,2,1260,1992,1,2,2.50086e+06,2
Ger-Dirtyfrog,2282,1187215,3320,6,17179,7,1849690,1,765,1078,40,5,1.40801e+06,2
Gerui-Pl,1318,1449934,619,76,3619,28,2732780,7,6348,5491,0,0,8.99021e+06,2
Ghos7papa,1347,1517082,1664,91,6843,-1,1858970,-1,2621,4298,-1,-1,2.7322e+06,0
Giabao99,935,1171221,2635,164,13175,4,2583090,6,3872,4076,19,8,6.88126e+06,2
Gillan54vGhost,5994,3549291,373,55,2328,32,4831370,10,3480,3305,0,1,1.14174e+06,2
Glau76,1455,1551827,1764,74,14534,24,3125130,7,4404,3329,4,3,6.1992e+06,2
GlochNessM0nster,1086,1269948,1686,71,6652,2,2771650,7,5160,7633,0,0,8.425e+06,1
Gnarrpatt,2609,2182894,720,99,6662,3,3274100,9,5288,6029,11,6,4.69914e+06,1
Gorromet,1420,1473209,2774,200,13518,24,3322660,8,4570,4879,75,50,6.97756e+06,2
Grand_Louis2017,1816,2040980,1651,487,5371,3,2287820,6,6977,6584,6,2,9.83841e+06,3
GrosGreg99,1664,1526719,1218,132,15219,11,2492830,4,3107,3216,33,28,5.39007e+06,2
Grymlish,2110,1566891,5560,141,18237,3,4865270,9,4722,3188,201,132,3.58046e+06,2
GugaTEC,2194,2332007,1596,264,10559,4,3011880,7,4553,3312,25,16,8.80842e+06,3
GunRunner30,1288,1362419,449,64,10632,11,3095200,8,6717,4740,18,2,1.02693e+07,1
GustavoDelaJoop,1148,1293292,1485,165,4759,10,2278650,6,4864,4800,29,8,547595,2
Guyver2423,2188,3120734,1563,73,9757,13,2782580,6,6052,5367,4,2,9.8364e+06,3
GyAzrael,1520,2078115,1710,249,13251,7,2803020,8,5374,5012,1,0,8.72599e+06,3
GyurmaDPG,1670,1325581,3443,165,5323,16,3482850,6,2692,2753,36,35,3.55273e+06,2
H3ncHman21,1734,1629325,3585,324,21764,12,2670280,5,4343,3167,17,1,6.87707e+06,1
H4MM3R_F15T3R,2932,1943741,3171,343,24662,14,3084970,6,5881,3708,37,19,6.8327e+06,3
HASAN_CRAZY_TURK,1045,1565848,2718,145,23225,5,2327620,5,4021,7688,10,3,5.21522e+06,2
HEROoverEUROPE,1188,1151760,2463,122,12312,5,2976080,7,2748,3950,42,15,4.30194e+06,2
HITMAN47HJS,1636,2045309,880,186,20811,11,2605370,6,3839,5118,5,1,6.84711e+06,2
HRF_KroKro,1699,1381066,1777,705,7876,5,2809330,6,4328,4324,43,20,5.27872e+06,2
HSYSK,2152,2429467,972,269,28717,19,3650490,8,6790,9642,54,12,1.2799e+07,3
,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Halmyros,959,1191161,2203,227,7541,5,1618560,3,2592,3442,7,6,4.3311e+06,2
HardcastleX,1171,1294824,3113,0,9042,4,2383340,4,6428,3468,0,0,1.11621e+07,2
Hardcore_Zealot,4062,4128837,3688,371,12224,84,11792200,31,15891,20513,4,1,2.45331e+07,0
HauptmannHK,971,1007551,2796,79,12315,12,2165960,4,3615,3579,1,1,6.63675e+06,2
Helsvalkyrie,1838,1694286,1540,122,5112,4,2373650,5,2899,4818,37,20,5.44867e+06,3
HenkerDe,1605,1540208,531,83,6209,2,3068840,8,4250,5210,37,21,6.70288e+06,2
Heusp,1029,1253180,5007,107,18149,16,3143440,6,3315,6586,0,0,6.45582e+06,2
Hihaton,1713,1590933,777,96,8155,5,2346040,5,3694,3203,37,6,5.47538e+06,2
Horten_Ho,1884,2636277,2932,116,14436,4,8214430,20,7197,11934,0,0,1.25282e+07,2
HypnoMuffin,1276,1465991,2527,52,10285,15,3048740,8,4766,4437,0,0,6.71002e+06,2
IEleCtr0I_de,1636,2110571,1738,100,7966,4,3473230,8,2769,5128,7,0,6.05868e+06,2
IIBiggusDiggusII,2037,2809701,7271,257,22525,-1,5143280,-1,4921,4669,-1,-1,1.97271e+06,0
IIIPaybackIII,1473,1644448,3926,259,18032,9,2909400,7,7326,9826,24,11,1.17515e+07,1
IIPOLEII,1675,1835865,2503,203,13806,8,3085660,8,5879,6022,3,3,1.07086e+07,2
IMBAdoushiwoERZI,1984,2438981,1645,404,8437,9,3109800,8,6879,6117,0,0,1.13739e+07,3
IXX_Fred_XXI,1230,1429332,2408,126,11515,25,4546690,12,7892,7410,11,0,1.06359e+07,2
IgnasiusCZ,1070,997121,1508,312,11114,8,2006820,3,2212,3175,53,23,4.15029e+06,2
Imyourpusherman,1531,1390089,1082,57,6736,-1,2153750,-1,3574,5351,-1,-1,6.63184e+06,0
